SAL_CODE_2021,Suburb_Name,Median_mortgage_repay_monthly,Median_rent_weekly,Manager_Concentration_Pct,Manager_Plus_Professional_Pct,Median_tot_prsnl_inc_weekly,Total_Population,Total_Employed
SAL50661,Huntingdale (WA),1670,350,7.644910999543588,20.60702875399361,767,9021,4382
SAL50664,Iluka (WA),2600,635,17.53627662858907,42.729237418956465,995,5669,3239
SAL50668,Inglewood (WA),2200,310,15.5052790346908,51.91553544494722,1100,5837,3315
SAL50670,Innaloo,1900,400,12.094670145359672,45.17331345508759,1105,9592,5366
SAL50682,Jandakot,2167,445,14.0625,37.92613636363637,907,2533,1408
SAL50683,Jane Brook,2000,440,12.022630834512023,29.467232437529468,973,3670,2121
SAL50696,Jindalee (WA),2383,425,12.835570469798657,31.25,1062,4044,2384
SAL50701,Joondalup,1733,360,10.344121261777959,32.09750102417042,815,9193,4882
SAL50702,Joondanna,1952,330,12.813824584284317,46.788392566025436,1036,5283,3067
SAL50707,Kalamunda,2100,360,15.277777777777779,41.15338164251207,773,7163,3312
SAL50712,Kalgoorlie,1517,300,9.163911195087387,25.36608408124705,1175,3711,2117
SAL50714,Kallaroo,2193,433,16.035968527538405,46.08467590857999,866,5305,2669
SAL50725,Kardinya,2003,390,12.024665981500513,39.71223021582734,808,9137,4865
SAL50731,Karnup,1857,370,10.875842155919154,22.425409047160734,895,2096,1039
SAL50740,Karrinyup,2588,450,17.216642754662843,51.42447222791555,982,9886,4879
SAL50742,Katanning,1005,200,8.849557522123893,20.16434892541087,698,3637,1582
SAL50748,Kelmscott,1500,290,8.425767918088738,23.69880546075085,682,10575,4688
SAL50752,Kensington (WA),2600,375,17.8,55.36,1072,4627,2500
SAL50754,Kenwick,1517,300,6.590370955011839,17.91633780584057,683,5684,2534
SAL50756,Kewdale,1733,350,9.887393573194178,29.854435594616863,798,7397,3641
SAL50764,Kingsley,2000,418,12.167125803489439,38.00122436486073,825,13204,6534
SAL50766,Kinross,1907,405,11.460211176925057,30.440381148596448,922,6988,3883
SAL50781,Koondoola,1387,285,4.56140350877193,12.350877192982457,483,3919,1425
SAL50799,Kununurra,2019,266,15.568400770712909,36.14643545279384,1153,5494,2595
SAL50816,Lake Coogee,2000,400,11.627906976744185,29.355699580632866,951,4768,2623
SAL50828,Lakelands (WA),1750,350,9.148936170212766,23.43971631205674,788,6171,2820
SAL50829,Lamington (WA),1733,370,11.568799298860649,31.638913234005255,1430,2036,1141
SAL50831,Landsdale,2167,450,11.744366281149397,31.262668415404793,955,15401,8387
SAL50833,Langford,1500,300,6.395851339671564,21.132238547968885,599,5505,2314
SAL50835,Lathlain,2167,350,14.12639405204461,43.169144981412636,1025,3699,2152
SAL50838,Leda,1517,303,6.154960173787111,17.595944967414916,699,3202,1381
SAL50840,Leederville,2000,430,14.920774647887324,61.6637323943662,1310,3686,2272
SAL50842,Leeming,2167,440,13.00557880055788,44.891910739191076,907,10883,5736
SAL50847,Leschenault,2000,450,9.121851599727705,26.616746085772636,788,3058,1469
SAL50849,Lesmurdie,2100,350,13.24828263002944,37.43866535819431,804,8413,4076
SAL50857,Lockridge,1300,280,6.0232220609579095,18.867924528301888,591,3322,1378
SAL50863,Lower Chittering,2271,463,12.460063897763577,24.361022364217252,904,2408,1252
SAL50871,Lynwood (WA),1500,350,6.391632771644392,26.380011621150494,733,3541,1721
SAL50873,Maddington,1509,300,5.2732136033626285,16.01069927397784,636,12419,5234
SAL50874,Madeley,2020,428,14.513829483889365,37.43940690048475,902,6805,3507
SAL50875,Madora Bay,2004,370,11.133300049925113,29.30604093859211,948,3830,2003
SAL50881,Maida Vale,1950,400,12.71701388888889,30.46875,856,4499,2304
SAL50890,Mandurah,1250,270,9.469823274424808,21.30710236745582,557,8804,2999
SAL50891,Manjimup,1148,250,11.528429838288993,22.013562858633282,674,4279,1917
SAL50893,Manning,2400,340,15.169846440204745,51.465798045602604,941,4219,2149
SAL50896,Marangaroo,1647,350,8.036454018227008,21.27174813587407,661,10483,4828
SAL50903,Margaret River (WA),1694,380,12.971542025148908,31.436135009927202,839,8918,4533
SAL50905,Marmion,2600,495,17.91044776119403,50.82918739635157,1014,2390,1206
SAL50917,Maylands (WA),1733,300,12.509525019050038,45.37719075438151,1050,13199,7874
SAL50920,McKail,1622,350,7.8197824961160025,18.798549974106677,786,3970,1931
SAL50922,Meadow Springs,1733,350,9.005342152124141,24.166878656830324,713,9160,3931
SAL50932,Melville (WA),2325,420,16.767738023044267,47.180109157064884,991,6204,3298
SAL50933,Menora,2700,240,19.866284622731616,55.49188156638013,751,2691,1047
SAL50938,Merredin,1074,220,12.149532710280374,24.21410365335599,756,2604,1177
SAL50939,Merriwa (WA),1500,330,7.577937649880095,17.697841726618705,636,5587,2085
SAL50944,Middle Swan,1500,310,7.515822784810126,17.87974683544304,670,2852,1264
SAL50947,Midland,1350,295,7.629524485450674,20.227111426543647,716,6335,2818
SAL50948,Midvale,1742,275,7.02439024390244,17.560975609756095,730,2283,1025
SAL50950,Millars Well,1733,383,12.296564195298371,28.028933092224236,1563,2104,1106
SAL50951,Millbridge,1993,400,8.99581589958159,24.89539748953975,1029,2736,1434
SAL50960,Mindarie (WA),2362,500,14.907681787098245,35.217688625484385,925,7867,4387
SAL50970,Mirrabooka (WA),1493,290,5.186385737439222,15.623987034035656,482,8000,3085
SAL50998,Morley,1733,360,9.534030945353726,29.335479831857615,737,22539,11181
SAL51000,Mosman Park (WA),3000,300,18.836379848417298,57.55684351315203,1030,9169,4486
SAL51004,Mount Barker (WA),1226,225,14.721254355400697,27.439024390243905,602,2855,1148
SAL51008,Mount Claremont,3033,420,20.091135045567523,64.4573322286661,994,4999,2414
SAL51015,Mount Hawthorn,2518,420,17.71440915964571,58.04709440483906,1262,8183,4629
SAL51016,Mount Helena,2048,380,9.766584766584767,27.14987714987715,824,3373,1628
SAL51021,Mount Lawley,2200,350,16.44936325045482,54.53305033353547,1127,11328,6596
SAL51026,Mount Nasura,1733,345,12.331536388140162,31.132075471698112,772,2997,1484
SAL51030,Mount Pleasant (WA),3000,460,18.511843460350157,54.81462409886715,1093,7456,3884
SAL51036,Mount Tarcoola,1517,300,9.359903381642512,27.053140096618357,902,3257,1656
SAL51047,Mullaloo,2383,470,14.04811404811405,39.67923967923968,952,6190,3367
SAL51055,Mundaring,2000,343,14.186851211072666,36.88581314878893,707,3190,1445
SAL51064,Murdoch,2037,445,8.762490392006148,37.355880092236745,584,3352,1301
SAL51093,Narrogin,1149,240,11.32187314759929,27.978660343805572,719,3927,1687
SAL51098,Nedlands,3347,500,16.801075268817204,65.2073732718894,1121,10561,5208
SAL51111,Newman,1083,110,6.3003452243958575,15.880322209436134,1774,6456,3476
SAL51113,Nickol,2021,240,9.20346677672307,26.33099463475031,1662,4938,2423
SAL51122,Nollamara,1582,340,8.634719710669078,29.65641952983725,839,12779,6636
SAL51124,Noranda,1907,350,11.31198347107438,33.16115702479338,715,8002,3872
SAL51130,North Beach (WA),2541,380,17.79749478079332,49.32150313152401,1016,3689,1916
SAL51135,North Coogee,2817,460,21.040299906279287,50.328022492970945,1238,3741,2134
SAL51138,North Fremantle,2600,480,20.125482625482626,64.67181467181467,1287,3947,2072
SAL51147,North Perth,2473,400,16.249553092599214,56.48909545942081,1147,9623,5594
SAL51157,Northam,1300,250,10.3954802259887,23.502824858757062,653,6679,2655
SAL51174,Oakford,2500,400,13.970588235294118,28.00802139037433,832,2803,1496
SAL51176,Ocean Reef,2253,525,15.113583681038477,38.85025498377376,906,8125,4314
SAL51189,Orelia,1343,250,6.4449064449064455,15.956340956340956,637,4535,1924
SAL51190,Osborne Park,1546,290,8.629062383264849,31.751961150541653,920,4463,2677
SAL51192,Padbury,2000,390,11.869701026327533,36.36769299419902,918,8626,4482
SAL51197,Palmyra (WA),1950,350,14.169541646131098,46.402168555938886,991,7585,4058
SAL51205,Parkerville,2015,425,14.049586776859504,34.335086401202105,923,2432,1331
SAL51209,Parkwood (WA),1677,350,8.592443998662654,31.293881644934807,738,5995,2991
SAL51210,Parmelia,1300,280,5.371248025276461,15.04739336492891,617,6184,2532
SAL51219,Pearsall,1950,400,11.166666666666666,30.083333333333336,975,4244,2400
SAL51222,Pegs Creek,1733,367,11.120917917034422,23.830538393645188,1451,2050,1133
SAL51230,Perth (WA),1950,400,13.937073812657017,50.05383419069267,1139,13670,8359
SAL51234,Piara Waters,2054,420,10.244933482531394,36.876787268432174,1129,15029,8043
SAL51236,Piccadilly (WA),1517,320,7.259953161592506,28.493364558938328,1314,2305,1281
SAL51247,Pinjarra,1517,290,6.3747228381374725,16.7960088691796,547,4914,1804
SAL51259,Port Hedland,1812,210,14.310876265962131,31.924262439453987,1859,4081,2271
SAL51260,Port Kennedy,1700,350,8.61244019138756,20.47846889952153,755,13477,6270
SAL51271,Queens Park (WA),1640,350,7.144805017725661,26.370329970002725,781,7268,3667
SAL51278,Quinns Rocks,1907,360,10.826939471440749,29.326513213981244,865,8861,4692
SAL51287,Redcliffe (WA),1733,330,9.655465759251381,29.05146746065504,807,5030,2351
SAL51296,Ridgewood (WA),1760,350,9.195402298850574,21.64750957854406,718,4623,2088
SAL51298,Riverton (WA),2000,400,10.95937179924889,41.61829976101058,755,6078,2929
SAL51299,Rivervale,1760,350,11.12860066110499,36.61262395718558,1015,10897,6353
SAL51301,Rockingham (WA),1517,300,9.914529914529915,22.859362859362857,671,15312,6435
SAL51308,Roleystone,2058,350,14.775280898876405,35.87078651685393,871,6848,3560
SAL51312,Rossmoyne,2741,465,16.469038208168644,55.86297760210803,730,3638,1518
SAL51319,Safety Bay,1679,310,9.348864994026284,25.806451612903224,704,7662,3348
SAL51321,Salter Point,2860,450,18.943396226415093,56.83018867924529,878,2913,1325
SAL51330,Scarborough (WA),2167,405,14.931700423928405,47.61186999528969,1231,17605,10615
SAL51337,Secret Harbour,2000,380,11.595073595674377,28.191649143887055,967,12474,6658
SAL51339,Serpentine (WA),2200,348,11.535401750198886,23.86634844868735,768,2863,1257
SAL51340,Seville Grove,1600,330,6.767348499330912,17.186006499713248,775,11408,5231
SAL51345,Shelley (WA),2275,380,15.240527884206045,51.25585355470413,898,4795,2349
SAL51346,Shenton Park,2980,420,15.119363395225463,66.57824933687002,1145,4638,2262
SAL51348,Shoalwater (WA),1668,260,11.11111111111111,29.48073701842546,679,4368,1791
SAL51352,Sinagra,1999,400,9.399636143117041,26.318981200727716,1002,3100,1649
SAL51354,Singleton (WA),1950,370,9.358157765801078,27.339539441450267,920,4021,2041
SAL51359,Somerville (WA),2123,330,11.673151750972762,29.009943795936017,1431,4165,2313
SAL51360,Sorrento (WA),2600,480,18.286740189792255,48.166196460630935,971,7795,3899
SAL51363,South Bunbury,1600,300,10.074537148352968,32.05097379177687,791,8810,4159
SAL51368,South Fremantle,2249,450,15.393386545039908,56.67046750285063,963,3398,1754
SAL51371,South Guildford,2000,400,13.702623906705538,36.54033041788144,1044,3781,2058
SAL51372,South Hedland,1387,240,6.91609977324263,18.17838246409675,1415,11046,5292
SAL51373,South Kalgoorlie,1472,300,6.884057971014493,16.757246376811594,1061,4416,2208
SAL51377,South Lake,1600,350,8.10448760884126,24.514400535833893,795,5831,2986
SAL51381,South Perth,2200,375,16.604370327774586,54.859114433582526,1147,12596,6956
SAL51390,South Yunderup,1824,335,11.992504684572143,23.797626483447846,708,3860,1601
SAL51394,Southern River,2100,420,11.432009626955475,34.581829121540316,910,12852,6648
SAL51396,Spearwood,1733,350,10.33446072904923,28.128523111612175,751,10944,5322
SAL51397,Spencer Park,1300,290,8.616944243301955,26.357711803041273,608,3445,1381
SAL51402,St James (WA),1842,330,10.326281821441377,36.93079956973826,888,4894,2789
SAL51405,Stirling (WA),2348,410,15.381722452049642,44.54682211357653,868,10165,5318
SAL51408,Stoneville,2000,389,12.510024057738573,32.47794707297514,871,2489,1247
SAL51413,Stratton,1408,310,6.987788331071913,16.960651289009498,703,3267,1474
SAL51416,Subiaco,2498,438,16.148282097649187,64.53887884267631,1330,9940,5530
SAL51417,Success,1950,400,10.537190082644628,33.312142403051496,1005,11340,6292
SAL51420,Swan View,1647,320,10.035548263604047,24.582991523106372,720,7889,3657
SAL51421,Swanbourne,3504,470,21.733449477351915,63.63240418118467,1362,4592,2296
SAL51435,Tapping,2000,430,11.508401719421649,29.58186791715514,946,9547,5118
SAL51446,The Vines,2300,430,15.769230769230768,33.68589743589744,994,5848,3120
SAL51448,Thornlie,1625,330,7.885599415204679,23.793859649122805,682,23665,10944
SAL51456,Tom Price,1200,48,8.131720430107526,19.758064516129032,1741,2910,1488
SAL51467,Treeby,2000,450,10.285714285714285,42.285714285714285,1197,4214,2450
SAL51470,Trigg,3000,485,18.132611637347768,53.382949932341006,1110,2855,1478
SAL51472,Tuart Hill,1647,320,9.662162162162161,37.59009009009009,962,7541,4440
SAL51475,Two Rocks,1800,330,9.505941213258287,21.76360225140713,716,3822,1599
SAL51489,Vasse,1733,420,10.762651461154668,24.73271560940841,778,2853,1403
SAL51490,Victoria Park,1946,345,11.538461538461538,45.13416815742397,1047,9334,5590
SAL51500,Waggrakine,1540,290,8.680555555555555,19.87847222222222,759,2679,1152
SAL51502,Waikiki,1600,320,8.495448866678565,22.184543994288774,740,12453,5603
SAL51519,Wandi,2056,410,11.98044009779951,35.53382233088835,1119,4324,2454
SAL51521,Wandina,1790,340,11.577028258887875,32.9535095715588,1001,4375,2194
SAL51525,Wannanup,1885,363,12.270642201834862,27.006880733944953,670,4142,1744
SAL51526,Wanneroo,1736,350,10.742635385429528,26.19509613688481,729,12113,5669
SAL51534,Warnbro,1517,320,8.03988120492151,19.983029274501483,684,10828,4714
SAL51536,Waroona,1517,270,11.254295532646049,19.243986254295535,615,2868,1164
SAL51541,Warwick (WA),1950,420,11.86264308012487,37.30489073881373,793,3858,1922
SAL51544,Waterford (WA),2817,410,12.550937245313772,49.551752241238795,801,2460,1227
SAL51549,Wattle Grove (WA),1993,430,10.722964763061968,32.746051032806804,962,6547,3292
SAL51558,Wellard,1902,350,8.243967828418231,26.17962466487936,984,14127,7460
SAL51564,Wembley,2458,290,14.322366435255054,51.8865076969514,1054,12061,6626
SAL51565,Wembley Downs,2762,470,19.719570405727925,59.7255369928401,1063,6743,3352
SAL51569,West Busselton,1625,340,9.212857504429259,24.90508731966591,660,8869,3951
SAL51578,West Leederville,2276,400,16.880093131548314,61.46682188591386,1368,4340,2577
SAL51580,West Perth,1772,400,13.319672131147541,56.42930327868852,1251,6102,3904
SAL51588,Westminster,1517,330,7.790327251665219,24.03706921517521,769,7042,3453
SAL51593,White Gum Valley,2167,320,14.997170345217883,52.06564799094511,930,3358,1767
SAL51610,Willagee,1967,283,11.97398622800306,40.85692425401683,829,5447,2614
SAL51612,Willetton,2100,400,10.668702956256135,43.86385949601833,755,19262,9167
SAL51617,Wilson,1842,350,8.984375,36.56850961538461,752,6608,3328
SAL51623,Winthrop,2317,545,15.302372201804209,50.785165385900434,762,6020,2993
SAL51625,Withers,1300,240,5.681818181818182,16.28787878787879,552,2979,1056
SAL51638,Woodlands (WA),2600,420,17.213883677298313,53.283302063789876,890,4551,2132
SAL51641,Woodvale (WA),2167,480,13.711221754117197,38.89314438912294,901,9579,5222
SAL51660,Yakamia,1517,320,9.814963797264681,26.870474658085275,632,3025,1243
SAL51666,Yalyalup,1733,418,9.37704918032787,24.65573770491803,819,2950,1525
SAL51667,Yanchep,1842,340,9.279430247172183,21.763720150816926,762,11022,4774
SAL51670,Yangebup,1733,350,10.878344270570418,28.29379101463907,879,7631,3962
SAL51688,Yokine,1950,325,11.933106575963718,40.91553287981859,938,12706,7056
SAL60006,Acton Park (Tas.),2167,350,17.706708268330733,42.1996879875195,1058,2293,1282
SAL60022,Austins Ferry,1500,364,10.36734693877551,26.36734693877551,762,2395,1225
SAL60033,Battery Point,1733,450,17.21014492753623,59.42028985507246,1080,2096,1104
SAL60039,Bellerive,1600,360,13.83248730964467,43.23181049069374,817,4945,2364
SAL60042,Berriedale,1377,320,10.526315789473683,25.386996904024766,684,2905,1292
SAL60051,Blackmans Bay,1655,400,14.628422425032594,43.75488917861799,887,7688,3835
SAL60073,Bridgewater (Tas.),1083,260,5.36097212294496,10.864903502501786,512,4592,1399
SAL60075,Brighton (Tas.),1450,350,8.439306358381502,17.032755298651253,825,4983,2595
SAL60113,Claremont (Tas.),1300,320,8.12127774769897,20.167839740119113,675,8397,3694
SAL60148,Deloraine,1203,243,17.539484621778886,30.756442227763927,559,3035,1203
SAL60156,Devonport,1192,250,9.370882740447959,23.88010540184453,619,14481,6072
SAL60160,Dodges Ferry,1300,340,11.843137254901961,29.96078431372549,775,2646,1275
SAL60176,East Devonport,1059,235,8.85486018641811,17.7762982689747,518,4384,1502
SAL60177,East Launceston,1600,330,16.310845431255338,50.128095644748086,932,2270,1171
SAL60224,Geilston Bay,1625,380,11.792177466433158,37.41973146526561,845,3461,1713
SAL60225,George Town,913,220,7.719546742209632,15.651558073654389,483,4536,1412
SAL60235,Glenorchy (Tas.),1300,320,7.673407673407673,21.11132111132111,616,12013,5291
SAL60257,Hadspen,1356,250,9.090909090909092,23.944805194805195,771,2429,1232
SAL60276,Hobart,1848,380,12.311557788944723,43.84422110552764,667,3390,1592
SAL60281,Howrah,1690,400,12.92604501607717,39.035369774919616,865,9545,4665
SAL60285,Huonville,1379,280,11.971268954509178,28.092577813248205,658,3002,1253
SAL60288,Invermay (Tas.),1092,285,10.22950819672131,28.196721311475407,626,3498,1525
SAL60306,Kings Meadows,1365,312,11.64150024354603,30.88163662932294,729,4359,2053
SAL60307,Kingston (Tas.),1625,380,12.28628897083473,36.77505866577271,751,12288,5966
SAL60308,Kingston Beach,1577,380,15.159574468085108,46.54255319148936,826,2305,1128
SAL60320,Latrobe,1300,250,11.439114391143912,23.8929889298893,628,5030,2168
SAL60321,Lauderdale,1600,405,14.874141876430205,41.41876430205949,932,2592,1311
SAL60322,Launceston,1530,310,14.2603550295858,44.556213017751475,871,3110,1690
SAL60327,Legana,1517,350,12.694974003466205,33.795493934142115,773,4719,2308
SAL60331,Lenah Valley,1625,380,13.07540242869246,47.16181869528382,939,6522,3541
SAL60342,Lindisfarne,1600,400,13.864406779661017,40.779661016949156,826,6639,2950
SAL60350,Longford (Tas.),1300,265,12.560909583107744,25.17596101786681,667,4268,1847
SAL60373,Lutana,1300,350,9.992429977289932,29.295987887963665,750,2616,1321
SAL60382,Margate (Tas.),1690,400,13.352139163140572,37.65867418899859,828,4239,2127
SAL60404,Midway Point,1404,370,11.623726782504495,27.68124625524266,780,3384,1669
SAL60416,Montrose (Tas.),1349,343,8.805579773321709,23.714036617262423,729,2313,1147
SAL60419,Moonah,1387,330,8.695652173913043,31.027667984189723,733,5884,3036
SAL60425,Mornington (Tas.),1387,340,9.35374149659864,25.765306122448976,715,2469,1176
SAL60430,Mount Nelson,1586,320,13.850837138508371,53.12024353120244,846,2749,1314
SAL60434,Mount Stuart (Tas.),1789,380,15.201192250372578,54.69448584202683,956,2444,1342
SAL60437,Mowbray (Tas.),1050,290,6.094182825484765,18.44875346260388,583,4048,1805
SAL60450,New Norfolk,1127,290,8.37269214255045,17.99055388578789,580,6037,2329
