rank,SA1_CODE_2021,gentrification_risk_score,gentrification_risk_percentile,risk_category,total_population,median_personal_income,median_household_income,median_rent_weekly,income_percentile,education_percentile,pct_year12,pct_tertiary,edu_income_mismatch,pct_young_professionals,pct_age_20_24,pct_overseas_born,pct_non_english,avg_household_size,rental_stress,income_component,education_component,youth_component,mismatch_component,diversity_component,density_component
526,11901157140,77.64390464164536,99.15108983894962,Very High,270,482,940,320,6.848683785007438,75.98974580208403,72.97297297297297,0.0,70.26571802055948,34.074074074074076,4.444444444444445,61.48148148148148,76.66666666666667,2.3,100,5.902148166299109,76.16786618685859,78.04006019838862,70.26571802055948,98.30709806038959,72.84998550784645
527,11901157128,77.6300089862947,99.14947286721429,Very High,452,551,1303,400,12.839564064420154,82.40608614853655,76.82926829268293,0.0,70.65570292343735,36.94690265486726,7.7433628318584065,63.495575221238944,78.09734513274337,2.7,100,11.954586294208934,82.61028921764628,85.70787152133968,70.65570292343735,98.70581883124973,42.114198169848024
528,21401137109,77.60696616639159,99.14785589547894,Very High,437,457,1178,320,4.710238665028135,75.76325745005641,72.84946236559139,0.0,72.19872718232807,27.23112128146453,22.19679633867277,32.723112128146454,27.002288329519452,2.1,0,3.7417299681450618,75.94045715047314,82.01282125901108,72.19872718232807,70.16488765211612,84.26649000041407
529,30501110537,77.59697765679827,99.14623892374361,Very High,1225,826,1447,460,54.158042817411555,95.45529966151192,87.02222222222223,0.0,42.01492518242234,45.06122448979592,26.612244897959187,64.57142857142857,54.85714285714286,1.7,100,53.697623131585395,95.71254831400773,97.36507329403257,42.01492518242234,94.96116625825476,96.97486646515671
530,11903137462,77.59541357220567,99.14462195200828,Very High,463,756,1933,500,41.75910355086993,99.0484170704188,93.70277078085643,0.0,58.148990342603454,55.93952483801296,19.43844492440605,87.04103671706264,89.41684665226782,2.9,0,41.17128154864004,99.3202718912435,98.71870556835096,58.148990342603454,99.95846658636873,26.697031178833175
531,50302104305,77.58749460445132,99.14300498027295,Very High,405,740,1118,280,38.88089386197529,86.26136589898454,79.41176470588235,0.0,48.217743328218006,45.18518518518518,10.617283950617285,68.39506172839506,56.54320987654321,1.8,0,38.26349750878052,86.48124083699852,94.41668260316459,48.217743328218006,96.16729659010674,95.18198004223427
532,21205156717,77.57935781109774,99.14138800853762,Very High,297,174,1541,325,2.064872906021603,99.3960310612597,97.12230215827337,0.0,98.60011655715071,10.437710437710438,32.323232323232325,20.2020202020202,17.17171717171717,2.2,0,1.0691823899371071,99.66929894708782,40.81184677680865,98.60011655715071,50.18399302238651,78.9756117759099
533,12503171436,77.52621253559201,99.13977103680229,Very High,472,690,1328,380,30.124991915141326,86.33437313333776,79.45205479452055,0.0,57.1369184499687,46.61016949152542,8.686440677966102,54.23728813559322,57.41525423728814,2.4,0,29.41762639875848,86.55454484872718,94.6810898901629,57.1369184499687,92.8628982016032,65.88547058092831
534,60104102602,77.51373606352655,99.13815406506694,Very High,30,687,1625,275,29.646368281482438,99.72539324351231,100.0,0.0,71.06591521685861,33.33333333333333,0.0,33.33333333333333,30.0,2.2,0,28.934084783141383,100.0,69.95318826962892,71.06591521685861,72.54807492627819,78.9756117759099
535,12602172332,77.49447589081238,99.13653709333161,Very High,793,676,1701,530,27.958249789793676,92.60552863874693,84.22712933753942,0.0,65.62257242002326,38.20933165195461,6.0529634300126105,64.18663303909206,73.26607818411097,2.7,100,27.228620436167606,92.85119285619086,86.25497842336763,65.62257242002326,98.23732192548906,42.114198169848024
536,12503148153,77.47711226332856,99.13492012159627,Very High,356,703,1281,340,32.20926848198694,86.827171965222,79.77099236641222,0.0,55.52602748004776,43.258426966292134,12.921348314606742,73.87640449438202,72.47191011235955,2.4,0,31.523319447847754,87.04934692789551,93.94108207435,55.52602748004776,99.11783029447191,65.88547058092831
537,12003167820,77.45977731624666,99.13330314986094,Very High,694,787,1656,530,47.56645753832223,97.2506139244707,89.45454545454545,0.0,50.47685299808035,49.13544668587896,18.876080691642652,77.23342939481267,84.43804034582134,2.5,100,47.03830760434534,97.5151606024257,97.40664676683103,50.47685299808036,99.80230095111516,58.33712889735414
538,21205156820,77.45569212169396,99.1316861781256,Very High,669,734,1887,405,37.719099670137766,95.63947700272118,87.23776223776224,0.0,58.80770876326427,45.889387144992526,19.282511210762333,75.48579970104635,74.88789237668162,2.8,0,37.089765580331616,95.89747434359589,96.55522204391823,58.80770876326428,99.37866013207626,34.117013788248926
539,12504171803,77.44461100020902,99.13006920639027,Very High,568,769,2008,410,44.2023478429597,98.0819008429017,91.01382488479263,0.0,54.71019592653015,51.93661971830986,13.556338028169016,77.2887323943662,81.16197183098592,2.7,0,43.639630809442124,98.34982673597227,97.43824260615787,54.71019592653015,99.72587947003365,42.114198169848024
540,12503171418,77.44359140508936,99.12845223465494,Very High,387,636,1333,420,22.633561865338596,85.82830025884383,79.11646586345381,0.0,64.19719480499884,43.15245478036176,9.043927648578812,59.43152454780362,71.31782945736434,2.7,100,21.84921996242751,86.04641476742636,92.5026399155227,64.19719480499884,97.30531212360344,42.114198169848024
541,12501158305,77.4421860648951,99.1268352629196,Very High,285,537,1071,320,11.586410969536253,74.43170505077322,72.08121827411168,0.0,63.91493521026615,41.05263157894737,5.614035087719298,75.08771929824562,82.80701754385966,2.4,0,10.688556726292575,74.60349193655873,89.28651605983255,63.91493521026616,99.71258877767164,65.88547058092831
542,20604150517,77.43020269221421,99.12521829118427,Very High,445,865,1474,350,60.28959963779833,98.99946903829562,93.52331606217616,0.0,39.37894159497028,55.50561797752809,17.303370786516854,64.71910112359551,60.0,1.8,0,59.892183288409704,99.27112488337998,98.50584938762276,39.37894159497028,96.12244050338498,95.18198004223427
543,30902123113,77.42723924886106,99.12360131944894,Very High,23,474,0,0,6.073345837914753,99.72539324351231,100.0,0.0,94.88115657926978,56.52173913043478,0.0,0.0,0.0,0.0,0,5.1188434207302125,100.0,96.87533778446651,94.88115657926978,0.0,0.0
544,11703164536,77.42698938052531,99.12198434771359,Very High,1165,733,2241,650,37.55578552486902,96.80427424172031,88.82175226586104,0.0,60.142233190853354,65.92274678111588,9.871244635193133,81.54506437768241,74.33476394849785,3.0,0,36.92477333986768,97.06700653072103,99.33066708794453,60.142233190853354,99.65111932549735,20.193780795826257
545,11904167023,77.40553441046146,99.12036737597828,Very High,661,778,1657,390,45.92603971282582,95.96635030198448,87.61552680221811,0.0,50.84464233582889,53.40393343419062,13.010590015128592,72.31467473524961,75.03782148260211,2.5,0,45.38103406027934,96.22567639610823,97.69766107642037,50.84464233582888,99.17929974664618,58.33712889735414
546,12503148130,77.38733653214125,99.11875040424295,Very High,387,637,1292,335,22.761302632429985,82.22190880732727,76.71232876712328,0.0,60.447089889030096,37.72609819121447,14.987080103359174,62.532299741602074,62.7906976744186,2.4,0,21.978273299028015,82.42536318805811,90.60855249482411,60.447089889030096,96.26365410973129,65.88547058092831
547,12504171814,77.38460936351687,99.1171334325076,Very High,180,787,1487,365,47.56645753832223,95.63615849206876,87.2340425531915,0.0,48.85583473871743,53.888888888888886,8.88888888888889,76.11111111111111,83.33333333333334,2.4,0,47.03830760434534,95.89414234306277,97.34927537436913,48.85583473871743,99.7507995182124,65.88547058092831
548,11903166522,77.3618602314721,99.11551646077227,Very High,418,722,2011,500,35.487678675376756,96.04599455764253,87.73006134969326,0.0,61.470228252732234,46.65071770334928,9.808612440191387,78.4688995215311,87.08133971291866,2.9,0,34.83541615617087,96.3056444089031,94.97875595539999,61.47022825273223,99.87041574947045,26.697031178833175
549,11901157125,77.35928374885833,99.11389948903692,Very High,713,654,1237,400,24.919151413233294,85.00779850003319,78.54251012145748,0.0,61.0642830999594,41.654978962131835,7.713884992987377,58.48527349228612,68.16269284712483,2.5,100,24.158294535653024,85.22257763561242,90.8463527592314,61.0642830999594,96.58096938987416,58.33712889735414
550,30304106904,77.33803153387896,99.1122825173016,Very High,457,763,1537,360,43.06642519888753,97.33689520143359,89.63210702341136,0.0,55.10975635066564,47.26477024070022,14.660831509846828,57.54923413566739,55.36105032822757,2.6,0,42.492036265621174,97.60179261628682,96.22263426153043,55.10975635066564,93.23669892428458,50.30019460891887
551,20604150314,77.3365668902727,99.11066554556626,Very High,555,880,1337,450,62.56387038354569,99.26660914581535,95.00998003992017,0.0,37.349528170435654,51.53153153153153,29.549549549549546,78.73873873873873,70.45045045045045,1.7,100,62.18982275586048,99.53935092629614,98.82513365871506,37.349528170435654,99.29559330481374,96.97486646515671
552,21303134837,77.32379420951183,99.10904857383093,Very High,291,771,1604,364,44.58152771489554,93.59278555784164,85.06224066390041,0.0,49.81975616189855,55.32646048109966,8.934707903780069,36.08247422680412,31.27147766323024,2.0,0,44.022706852895524,93.84246301479408,97.67105405382935,49.81975616189855,75.03011172488267,88.8973541468262
553,12501158323,77.31891867365778,99.1074316020956,Very High,224,673,1292,350,27.541071082077483,89.31107718855777,81.54761904761905,0.0,62.736194217893996,41.517857142857146,16.964285714285715,75.89285714285714,87.05357142857143,2.8,0,26.807155109041897,89.5433493269359,94.1406347437827,62.736194217893996,99.82888233583918,34.117013788248926
554,20604151004,77.31188440581818,99.10581463036026,Very High,357,882,1273,300,62.86866955565616,98.88498042078714,93.18885448916409,0.0,36.6584170464788,66.94677871148458,22.128851540616246,77.31092436974791,61.62464985994398,1.6,0,62.49775381850853,99.15617086498733,99.82954876152627,36.6584170464788,98.41342359928564,98.09283259492359
555,11902165902,77.30150387530922,99.10419765862493,Very High,326,606,1452,400,18.768999417890175,84.29846684807858,78.08764940239044,0.0,66.56541438803062,39.263803680981596,8.588957055214724,68.40490797546013,73.00613496932516,2.7,0,17.944948133627378,84.510362521658,88.98884999459545,66.56541438803062,98.68422145616148,42.114198169848024
556,11903166406,77.29844017315503,99.1025806868896,Very High,541,792,1875,510,48.49379082853631,97.73013871374528,90.31531531531532,0.0,50.02146519485811,50.83179297597042,12.754158964879853,79.29759704251387,85.02772643253235,2.5,0,47.97516948460344,97.99663467946155,97.08736249573874,50.02146519485811,99.8587863936537,58.33712889735414
557,30304106701,77.27105853025618,99.10096371515425,Very High,559,642,1361,375,23.508343574154324,86.14770690913917,79.34272300469483,0.0,63.634129538579074,43.112701252236135,10.554561717352415,49.01610017889087,46.332737030411444,2.6,0,22.73299028016009,86.36711981873917,93.0514097564626,63.634129538579074,87.51173318935084,50.30019460891887
558,12101168439,77.26709889866041,99.09934674341892,Very High,653,766,1937,520,43.638024707328114,95.70252870511715,87.31060606060606,0.0,52.89127324648021,45.0229709035222,10.719754977029096,75.34456355283308,74.57886676875957,2.5,0,43.069509107244954,95.96078235372516,94.37178325254223,52.89127324648021,99.343772064626,58.33712889735414
559,11902157323,77.25311621398535,99.09772977168359,Very High,877,627,1397,370,21.453172498544724,92.59308422380036,84.21052631578947,0.0,72.1819960654144,42.18928164196123,5.245153933865451,60.66134549600912,72.97605473204105,3.3,0,20.65670178877726,92.83869785419165,90.2127730337826,72.1819960654144,97.72230759646135,7.381888948697775
560,21303134811,77.25142055195049,99.09611279994826,Very High,531,651,1550,361,24.31602095595369,78.96644985730404,74.7178329571106,0.0,55.60770390855338,46.70433145009416,9.981167608286253,56.49717514124294,54.048964218455744,2.2,0,23.548966756513927,79.15667066506731,95.04444204242158,55.60770390855338,92.56551896000332,78.9756117759099
561,31802147411,77.24279275767637,99.09449582821293,Very High,733,130,75,341,2.04385227346226,99.43751244441495,98.8716502115656,0.0,98.66300318882494,6.139154160982264,35.06139154160982,25.2387448840382,21.00954979536153,1.0,100,1.0479457649268973,99.71094895375184,27.318760445335045,98.66300318882494,59.24409187191095,100.0
562,12501158309,77.2424146177919,99.09287885647758,Very High,490,670,1766,390,27.172401526421318,92.48274374460742,84.09703504043127,0.0,66.29321145837181,41.83673469387755,18.16326530612245,79.18367346938776,87.34693877551021,3.1,0,26.434697378093603,92.72790883646542,94.65115698974799,66.29321145837181,99.89201312455872,14.786137219990888
563,11904138154,77.23886507000218,99.09126188474225,Very High,549,752,1469,400,41.02499838302827,90.80606623747262,82.6879271070615,0.0,50.61478230728454,46.994535519125684,10.382513661202186,67.03096539162114,66.12021857923497,2.3,0,40.42963325982194,91.04441556710648,95.26644438716545,50.61478230728454,97.65419279810608,72.84998550784645
564,20604112125,77.19419375703389,99.08964491300692,Very High,645,512,796,170,9.626641226311364,75.04562952147077,72.42152466367713,0.0,66.51126219446061,33.48837209302326,4.341085271317829,49.6124031007752,51.31782945736434,1.8,0,8.708649840725311,75.21991203518593,76.61991036759265,66.51126219446061,89.59089587573202,95.18198004223427
565,12501158307,77.1916645885188,99.08802794127158,Very High,883,715,1807,400,34.24503589677252,94.86875290369682,86.3905325443787,0.0,61.54361231901914,51.18912797281994,15.628539071347678,79.04869762174405,87.20271800679502,3.0,0,33.58000490075961,95.12361721977875,97.49977134589962,61.54361231901914,99.88536777837771,20.193780795826257
566,30503113129,77.1458773658474,99.08641096953626,Very High,171,755,1105,305,41.56668391436518,89.25632176279285,81.5068493150685,0.0,48.51148656766974,53.216374269005854,19.298245614035086,35.08771929824561,28.654970760233915,1.5,0,40.97688475046966,89.4883713181394,98.30130790145425,48.51148656766974,72.8371474851518,98.84559645563328
567,30303106016,77.1445680120254,99.08479399780092,Very High,294,639,1833,420,23.058825431731453,94.67047189221476,86.19246861924687,0.0,72.64567696567536,34.35374149659864,10.204081632653061,58.843537414965986,61.224489795918366,3.0,0,22.27885322224945,94.92453018792482,83.79715471152169,72.64567696567536,95.11234788387257,20.193780795826257
568,11901136143,77.12169289799515,99.08317702606558,Very High,275,514,1031,367,9.738212276049413,76.5572111236477,73.2620320855615,0.0,67.91627096608877,36.72727272727273,4.7272727272727275,53.090909090909086,64.36363636363637,2.4,100,8.821367311933347,76.73763827802212,83.22676666472658,67.91627096608877,94.45113593886282,65.88547058092831
569,20703116318,77.12160016561793,99.08156005433025,Very High,508,525,1146,351,10.624312787012483,82.33556779717263,76.78100263852242,0.0,72.8229114708768,31.88976377952756,6.889763779527559,57.874015748031496,60.03937007874016,2.5,100,9.716572735440659,82.53948420631747,75.85412699864472,72.8229114708768,94.55413880466837,58.33712889735414
570,12501170918,77.08596063985509,99.07994308259491,Very High,296,855,1258,380,58.7575189185693,97.05067365766244,89.17748917748918,0.0,38.970047527831966,59.45945945945946,5.743243243243244,65.54054054054053,68.91891891891892,1.8,100,58.34436004247324,97.3144075703052,98.19487981109015,38.970047527831966,97.82364912572163,95.18198004223427
571,21204156348,77.07972372683149,99.07832611085958,Very High,293,586,1125,276,16.495537158010478,74.34542377381031,72.03791469194313,0.0,58.86873446325138,40.61433447098976,6.484641638225256,62.45733788395904,59.38566552901023,2.1,0,15.648125459446213,74.51685992269759,89.28152724309673,58.868734463251386,95.51106865473274,84.26649000041407
