rank,SA1_CODE_2021,gentrification_risk_score,gentrification_risk_percentile,risk_category,total_population,median_personal_income,median_household_income,median_rent_weekly,income_percentile,education_percentile,pct_year12,pct_tertiary,edu_income_mismatch,pct_young_professionals,pct_age_20_24,pct_overseas_born,pct_non_english,avg_household_size,rental_stress,income_component,education_component,youth_component,mismatch_component,diversity_component,density_component,state_code,state,state_name
167,20604150422,86.57710645075741,99.73158269193456,Very High,355,716,1269,316,34.44068947674795,97.58080573438642,90.0,0.0,64.06902578346266,58.309859154929576,27.323943661971832,76.90140845070422,69.57746478873239,1.7,0,33.77766887200849,97.84669465547115,99.4653651398116,64.06902578346266,99.1211529675624,96.97486646515672,2,VIC,Victoria
168,80101100224,86.53259953650048,99.7299657201992,Very High,236,421,0,0,3.1975616066231165,99.4126236145218,97.80701754385966,0.0,97.47244918907386,24.15254237288136,52.96610169491526,51.271186440677965,46.61016949152542,0.0,0,2.213509760679572,99.68595894975344,94.50315542658542,97.47244918907386,88.38559621215268,0.0,8,ACT,Australian Capital Territory
169,20604150623,86.52546301900232,99.72834874846389,Very High,520,710,1025,321,33.39531724985447,97.39828764850336,89.70976253298153,0.0,64.94187945176418,57.30769230769231,20.76923076923077,65.38461538461539,58.46153846153847,1.6,100,32.72155517438536,97.66343462614954,98.9847757942612,64.94187945176418,95.90812808904762,98.0928325949236,2,VIC,Victoria
170,30503112626,86.4340795349439,99.72673177672854,Very High,541,589,1642,450,16.816506047474288,97.81144222472952,90.44289044289044,0.0,82.10587630503625,37.52310536044362,18.66913123844732,56.93160813308688,50.46210720887245,2.5,0,15.972392387486725,98.07826869252295,91.95553301349476,82.10587630503625,91.6268638119367,58.33712889735414,3,QLD,Queensland
171,30909154034,86.43178482501588,99.7251148049932,Very High,292,595,885,400,17.496442662182265,90.3547487887436,82.30088495575221,0.0,73.93194796736209,48.28767123287671,9.931506849315069,55.47945205479452,51.36986301369864,2.0,100,16.659315527240054,90.59126349460216,95.72707846577256,73.93194796736209,91.45408481123064,88.8973541468262,3,QLD,Queensland
172,20101100505,86.39276852096951,99.72349783325788,Very High,136,292,575,215,2.3292477847487225,99.72539324351231,100.0,0.0,98.66372621089602,11.029411764705882,51.47058823529412,8.088235294117647,9.558823529411764,1.0,100,1.3362737891039778,100.0,79.03449766772819,98.66372621089602,21.01839930223865,100.0,2,VIC,Victoria
173,20703116334,86.36017812204955,99.72188086152254,Very High,909,662,1262,391,26.08660500614449,94.0183845490144,85.49222797927462,0.0,68.93204806617742,50.165016501650165,15.291529152915292,72.05720572057206,72.71727172717272,2.0,100,25.3377440169893,94.26979208316672,97.21707173086996,68.93204806617742,98.99489139012336,88.8973541468262,2,VIC,Victoria
174,30304107008,86.3571859524912,99.7202638897872,Very High,328,305,225,170,2.360778733587737,99.72539324351231,100.0,0.0,98.63187127338072,10.365853658536585,45.1219512195122,19.51219512195122,14.9390243902439,1.0,100,1.368128726619293,100.0,68.641129468109,98.63187127338072,46.75748639780704,100.0,3,QLD,Queensland
175,31601141623,86.35540550883408,99.71864691805187,Very High,595,387,746,196,2.7593622663475843,98.20053759872567,91.29464285714286,0.0,96.69813794648766,20.0,34.11764705882353,18.15126050420168,14.117647058823527,2.1,0,1.7708078085436576,98.46894575503131,79.61652628690685,96.69813794648766,44.09934792540599,84.26649000041407,3,QLD,Queensland
176,20802117701,86.32596448682257,99.71702994631654,Very High,440,676,1172,300,27.95824978979368,96.46329727218423,88.26530612244898,0.0,69.49602303977537,43.18181818181818,25.454545454545453,59.31818181818181,44.77272727272727,1.9,0,27.228620436167606,96.72464347594295,96.6865942179614,69.49602303977537,90.66162727914607,92.558486191048,2,VIC,Victoria
177,20604150403,86.32442632654876,99.7154129745812,Very High,487,718,1420,392,34.79723174438911,99.07745403862748,93.85342789598108,0.0,65.21155219199585,54.20944558521561,27.10472279260781,79.67145790554414,75.15400410677618,2.0,0,34.13787470391244,99.3494268959083,98.98976461099704,65.21155219199585,99.60792457532084,88.8973541468262,2,VIC,Victoria
178,21205156714,86.29181034211578,99.71379600284588,Very High,350,597,1333,432,17.71069141711403,98.60788478131016,92.27941176470588,0.0,82.00218307678153,46.57142857142857,29.428571428571427,69.42857142857143,70.0,2.8,100,16.875765743690273,98.8779488204718,98.0053047751291,82.00218307678153,98.46326369564316,34.117013788248926,2,VIC,Victoria
179,20604150427,86.25159956527715,99.71217903111054,Very High,623,730,1206,351,37.012483021796776,98.98951350633835,93.50180505415162,0.0,62.885240619099896,51.68539325842697,31.942215088282506,77.04654895666133,69.18138041733548,1.7,0,36.37588826268071,99.2611288817806,98.97729256915748,62.88524061909989,99.1078622752004,96.97486646515672,2,VIC,Victoria
180,30503112625,86.20200655047391,99.7105620593752,Very High,348,641,1480,430,23.34422094301792,93.89394039954868,85.36585365853658,0.0,71.57766081674819,44.82758620689656,19.54022988505747,62.93103448275862,58.620689655172406,2.1,0,22.56718124642653,94.14484206317472,96.2259601393543,71.57766081674819,95.44959920255846,84.26649000041407,3,QLD,Queensland
181,50501107719,86.04168063719398,99.70894508763986,Very High,758,595,1299,328,17.496442662182265,91.26402070750646,83.05597579425114,0.0,74.844916113437,40.105540897097626,26.912928759894463,53.16622691292877,30.07915567282322,2.0,0,16.659315527240054,91.50423164067703,95.84681006743216,74.844916113437,82.68887319848818,88.8973541468262,5,WA,Western Australia
182,11001118607,85.95244875701135,99.70732811590452,Very High,497,547,1357,300,12.44017204579264,93.81512577155374,85.29411764705883,0.0,82.5146166314982,35.61368209255533,29.77867203219316,31.38832997987928,29.175050301810867,2.3,0,11.551090419014946,94.06570705051314,94.4216714199004,82.5146166314982,70.72060472650247,72.84998550784645,1,NSW,New South Wales
183,20604150428,85.89961278847721,99.7057111441692,Very High,302,585,911,251,16.396093396287434,85.17704254330657,78.65612648221344,0.0,69.84484977551904,51.65562913907284,18.543046357615893,56.622516556291394,54.63576158940398,1.5,0,15.547659887282528,85.39250966280156,97.94128162701944,69.84484977551904,92.7515886530714,98.84559645563328,2,VIC,Victoria
184,50603112412,85.88048157835362,99.70409417243388,Very High,241,291,0,0,2.3260138412780544,99.20355744341938,94.56066945606696,0.0,98.14303630014136,15.767634854771783,57.67634854771784,58.92116182572615,46.47302904564315,0.0,0,1.333006616025484,99.47604291616685,90.03317563129319,98.14303630014136,91.00718528055822,0.0,5,WA,Western Australia
185,21205156807,85.77533374797072,99.70247720069854,Very High,291,571,1578,396,14.77265377401203,94.38839848675914,85.90308370044053,0.0,80.73377114073101,41.23711340206185,16.83848797250859,68.72852233676976,68.04123711340206,2.6,0,13.907539001878622,94.64131014260964,93.90616035719928,80.73377114073101,98.15757777131702,50.30019460891887,2,VIC,Victoria
186,11703164608,85.75637562957405,99.7008602289632,Very High,95,696,1542,455,31.049091261884744,98.65517355810712,92.40506329113924,0.0,68.57420872213069,64.21052631578948,20.0,72.63157894736842,57.89473684210527,2.3,0,30.351221105938087,98.92542982806876,99.61752405025402,68.57420872213069,97.27208539269844,72.84998550784645,1,NSW,New South Wales
187,40303106604,85.74960909525065,99.69924325722786,Very High,600,274,850,250,2.275887717482698,97.7027610008628,90.26915113871635,0.0,96.68678024175448,19.0,38.0,31.0,26.0,2.6,0,1.2823654333088292,97.9691456750633,81.45324231514356,96.68678024175448,68.20534119699299,50.30019460891887,4,SA,South Australia
188,11303126808,85.73240480898049,99.69762628549252,Very High,433,317,2750,315,2.388267253088416,99.42921616778388,98.13953488372093,0.0,98.30671925463253,7.390300230946882,58.198614318706696,11.316397228637411,10.623556581986143,2.0,0,1.39589969778649,99.70261895241902,78.47408725440471,98.30671925463253,28.61402998712464,88.8973541468262,1,NSW,New South Wales
189,30908126231,85.71826576832476,99.6960093137572,Very High,173,598,933,410,17.825496410322746,88.44079776996084,80.89171974522293,0.0,71.67778179914833,41.61849710982659,28.901734104046245,48.554913294797686,33.52601156069364,1.4,100,16.9917503879768,88.66953218712514,96.72816769075988,71.67778179914833,82.17884287909624,99.30686099954453,3,QLD,Queensland
190,20604150434,85.6613537629266,99.69439234202189,Very High,706,733,1327,396,37.55578552486902,99.04426893210328,93.6995153473344,0.0,62.39133355070943,54.24929178470255,28.47025495750708,75.63739376770539,69.68838526912181,1.9,0,36.92477333986768,99.3161068905771,99.07124861768204,62.39133355070943,99.03310213066412,92.558486191048,2,VIC,Victoria
191,11703164618,85.65560365927044,99.69277537028653,Very High,427,590,1550,480,16.919183752668005,95.68676577951815,87.29281767955801,0.0,79.86883021846394,47.540983606557376,15.92505854800937,79.15690866510539,75.87822014051523,2.7,100,16.076125132728905,95.94495535119285,96.54690734935852,79.86883021846394,99.61623125804712,42.11419816984802,1,NSW,New South Wales
192,21205156705,85.62485987405726,99.6911583985512,Very High,244,612,1197,375,19.479658495569492,91.82816751841771,83.50515463917526,0.0,73.40776231368108,46.72131147540984,18.0327868852459,63.52459016393443,64.34426229508196,2.3,100,18.6629094176264,92.07067173130748,96.63171723386742,73.40776231368108,96.7861444532126,72.84998550784645,2,VIC,Victoria
193,11703164617,85.62352353238762,99.68954142681586,Very High,455,744,1294,460,39.61419054394929,99.21849074135528,94.6731234866828,0.0,60.48670791423691,60.21978021978022,22.857142857142858,72.3076923076923,62.417582417582416,1.5,100,39.004329004329,99.49103691856592,99.43376930048476,60.48670791423692,97.8651825393529,98.84559645563328,1,NSW,New South Wales
194,11001118601,85.5080825908299,99.68792445508052,Very High,926,275,575,318,2.283972576159369,99.40266808256456,97.18875502008032,0.0,98.38542958214902,11.555075593952484,49.892008639308855,7.883369330453564,6.587473002159827,1.0,100,1.290533366005064,99.67596294815408,78.49736839917186,98.38542958214902,14.974456950616773,100.0,1,NSW,New South Wales
195,20703116523,85.48112637865079,99.6863074833452,Very High,716,618,1012,265,20.2938037643102,93.7246963562753,85.19793459552496,0.0,74.48948979584839,37.290502793296085,15.083798882681563,58.10055865921788,55.02793296089386,2.1,0,19.485420240137223,93.9749100359856,90.23439123963784,74.48948979584839,93.28321634755162,84.26649000041407,2,VIC,Victoria
196,21205156821,85.46608982533328,99.68469051160986,Very High,529,611,1455,400,19.334131039389437,98.10347116214244,91.07551487414187,0.0,79.85559811034338,47.82608695652174,25.89792060491493,72.4007561436673,69.37618147448015,2.8,0,18.515886629094176,98.37148473943756,97.90386550150082,79.85559811034338,98.73240021597375,34.117013788248926,2,VIC,Victoria
197,12003168015,85.44425957669534,99.68307353987451,Very High,344,704,2019,480,32.38875234460902,98.88663967611336,93.1899641577061,0.0,67.45318931154975,51.74418604651163,29.65116279069768,77.32558139534885,77.90697674418605,2.3,0,31.70464755370416,99.1578368652539,98.86005537586576,67.45318931154975,99.6195539311376,72.84998550784645,1,NSW,New South Wales
198,11703164525,85.32037365742329,99.6814565681392,Very High,255,620,1775,600,20.52341375072764,97.91929382093316,90.65420560747664,0.0,78.46916918113911,57.647058823529406,21.96078431372549,80.3921568627451,71.37254901960785,2.8,100,19.71738952871028,98.1865587098494,99.08122625115368,78.46916918113911,99.4617269593388,34.117013788248926,1,NSW,New South Wales
199,10105153967,85.28445874971811,99.67983959640384,Very High,105,239,0,0,2.1465299786559733,99.38441627397624,96.7741935483871,0.0,98.50595843505285,40.95238095238095,42.85714285714285,22.857142857142858,27.61904761904762,0.0,0,1.1516785101690763,99.65763694522192,98.20485744456178,98.50595843505285,63.07513394525897,0.0,1,NSW,New South Wales
200,40101100119,85.24801462398122,99.67822262466852,Very High,635,638,1235,395,22.910872517948384,92.43960310612596,84.05797101449275,0.0,70.5552127756265,42.204724409448815,16.850393700787404,50.86614173228347,45.03937007874016,1.9,100,22.129380053908356,92.68459282953484,94.4981666098496,70.5552127756265,87.70610956514517,92.558486191048,4,SA,South Australia
201,12502147721,85.15680403397116,99.67660565293318,Very High,8,262,900,650,2.2289955371580104,99.72539324351231,100.0,0.0,98.76500857632934,50.0,0.0,37.5,0.0,3.0,100,1.234991423670669,100.0,94.1406347437827,98.76500857632934,50.34514266727583,20.193780795826257,1,NSW,New South Wales
202,20604150529,85.15426715193242,99.67498868119785,Very High,980,746,1253,405,39.938393376883774,99.06417999601778,93.78378378378378,0.0,60.0042357883278,60.81632653061224,27.040816326530614,66.53061224489795,59.48979591836735,1.7,100,39.331863105448015,99.3360988937758,99.64163666447716,60.0042357883278,96.4447397931636,96.97486646515672,2,VIC,Victoria
203,11703164601,85.03056843051351,99.67337170946251,Very High,438,664,1724,451,26.33319319578294,97.99064179996016,90.78947368421052,0.0,72.671330757087,61.18721461187214,19.406392694063925,84.70319634703196,84.01826484018264,2.6,0,25.58686596422445,98.25819672131146,99.3373188435923,72.671330757087,99.92523985546372,50.30019460891887,1,NSW,New South Wales
204,12501158322,84.97069741738339,99.67175473772718,Very High,269,513,1235,345,9.675958864239051,89.90177208468839,81.99052132701422,0.0,81.37797119165892,37.9182156133829,17.472118959107807,81.04089219330855,87.73234200743495,2.6,0,8.758474230172343,90.13644542183124,91.78092442774116,81.37797119165892,99.92690119200898,50.30019460891887,1,NSW,New South Wales
205,20902120526,84.83723027847724,99.67013776599184,Very High,412,272,333,264,2.2589095142616906,99.43917169974117,99.05956112852664,0.0,98.44740217937164,4.12621359223301,56.79611650485437,17.96116504854369,14.07766990291262,1.9,100,1.2652127746467368,99.7126149540184,67.15446208083546,98.44740217937164,43.792831332807246,92.558486191048,2,VIC,Victoria
206,30909154002,84.80314828306558,99.66852079425652,Very High,433,642,1294,500,23.508343574154324,89.85863144620694,81.95488721804512,0.0,67.3601391347406,44.34180138568129,22.170900692840647,71.59353348729792,56.81293302540416,2.0,100,22.73299028016009,90.0931294149007,96.53027796023916,67.3601391347406,96.90825268928852,88.8973541468262,3,QLD,Queensland
207,11703164603,84.79460229622433,99.66690382252118,Very High,296,608,1962,550,19.013970635793285,98.1300192473618,91.15384615384616,0.0,80.20570424937924,66.8918918918919,19.594594594594597,89.1891891891892,82.43243243243244,3.0,0,18.192436494323285,98.39814074370253,99.79462704437552,80.20570424937924,99.94849856709725,20.193780795826257,1,NSW,New South Wales
208,70102101307,84.78467323414813,99.66528685078583,Very High,406,618,2750,460,20.2938037643102,99.2765646777726,95.08196721311477,0.0,80.06392668775828,58.3743842364532,27.093596059113302,77.33990147783251,74.38423645320196,3.0,0,19.485420240137223,99.5493469278955,99.45871338416384,80.06392668775828,99.4584042862483,20.193780795826257,7,NT,Northern Territory
209,12003167827,84.77022318612848,99.6636698790505,Very High,903,647,1625,500,24.187471702994632,96.43426030397558,88.23529411764706,0.0,73.27639184463436,52.159468438538205,22.70210409745293,80.95238095238095,83.2779623477298,2.6,100,23.4190966266438,96.69548847127815,98.41438774746612,73.27639184463436,99.8554637205632,50.30019460891887,1,NSW,New South Wales
210,21205156722,84.60608608078043,99.6620529073152,Very High,365,617,1437,386,20.161212082012806,99.2234685073339,94.70198675496688,0.0,80.14456877544661,55.06849315068493,19.726027397260275,78.9041095890411,75.06849315068493,3.0,0,19.351466143918973,99.49603491936558,98.61892923363462,80.14456877544661,99.56971383478007,20.193780795826257,2,VIC,Victoria
211,20703116356,84.60335161676083,99.66043593557986,Very High,295,494,1266,370,8.201280641614385,93.68653348377248,85.16129032258064,0.0,86.66794872347556,29.830508474576277,8.135593220338983,50.16949152542372,46.77966101694916,2.1,0,7.268643306379155,93.93659202985472,71.77576931711414,86.66794872347556,88.08489429746231,84.26649000041407,2,VIC,Victoria
212,30403109608,84.57895282052074,99.65881896384452,Very High,815,673,1779,420,27.541071082077483,99.33463861418996,95.72901325478644,0.0,72.8005018281832,40.24539877300614,21.84049079754601,53.25153374233129,45.52147239263803,2.4,0,26.807155109041897,99.6076569372251,94.78918091943896,72.8005018281832,88.7178635212028,65.88547058092831,3,QLD,Queensland
213,12003167810,84.45936672307565,99.65720199210918,Very High,401,608,1315,400,19.013970635793285,89.51765447667087,81.71091445427729,0.0,71.55832986579932,34.66334164588529,20.199501246882797,81.54613466334165,82.7930174563591,2.1,100,18.192436494323285,89.75076636012261,90.15457017186476,71.55832986579932,99.86044773019894,84.26649000041407,1,NSW,New South Wales
214,11802156524,84.34248014689408,99.65558502037383,Very High,283,701,1218,400,31.866470474096115,96.18454237738104,87.91666666666667,0.0,65.26775632963347,53.71024734982333,17.314487632508836,49.11660777385159,42.04946996466431,2.0,100,31.176999101527404,96.44475543116089,98.19986862782596,65.26775632963347,85.92349545209122,88.8973541468262,1,NSW,New South Wales
215,12003167801,84.2947400175307,99.6539680486385,Very High,155,748,1312,415,40.302212017333936,97.15354748788744,89.31297709923665,0.0,57.71827951005336,68.38709677419355,8.38709677419355,74.83870967741936,70.96774193548387,1.7,100,39.699420076778566,97.41769958683192,99.5036127347862,57.71827951005336,99.07297420775014,96.97486646515672,1,NSW,New South Wales
216,80105104901,84.27956803221474,99.65235107690316,Very High,2848,257,0,9,2.214442791540004,99.445808721046,99.53051643192488,0.0,98.49898981026718,11.165730337078651,37.21910112359551,26.1938202247191,20.084269662921347,1.0,100,1.2202891448174469,99.71927895508462,55.67852064954395,98.49898981026718,59.273995929725466,100.0,8,ACT,Australian Capital Territory
217,50302129716,84.22605386522712,99.65073410516784,Very High,534,725,2781,480,35.97923808291831,97.65796110705516,90.16786570743405,0.0,62.59213720376427,47.00374531835206,29.962546816479403,52.24719101123596,38.57677902621723,1.8,0,35.33202646410193,97.9241636678662,98.1416657659081,62.59213720376427,85.76566848029239,95.18198004223429,5,WA,Western Australia
218,20604150407,84.19548853880143,99.64911713343253,Very High,239,769,870,270,44.2023478429597,99.06252074069155,93.7777777777778,0.0,55.69480208406712,60.25104602510461,27.61506276150628,77.40585774058577,70.7112970711297,1.1,100,43.63963080944213,99.33443289350924,99.60006319167866,55.69480208406712,99.2258171699132,99.7954536044056,2,VIC,Victoria
219,80105106009,84.16634184089612,99.64750016169718,Very High,9,725,725,690,35.97923808291831,99.72539324351231,100.0,0.0,64.66797353589807,33.33333333333333,44.44444444444444,44.44444444444444,44.44444444444444,2.0,100,35.33202646410193,100.0,96.5643682079339,64.66797353589807,85.01723636665697,88.8973541468262,8,ACT,Australian Capital Territory
220,20902120529,84.12410292447534,99.64588318996184,Very High,468,717,1375,361,34.62906668391437,96.5255193469171,88.39506172839506,0.0,62.81913678210818,45.94017094017094,26.282051282051285,60.256410256410255,53.63247863247863,2.0,0,33.967981703830766,96.78711848593896,97.52138955175482,62.819136782108174,93.49254475225318,88.8973541468262,2,VIC,Victoria
221,30305107625,84.08077128701991,99.6442662182265,Very High,15,725,1374,200,35.97923808291831,99.72539324351231,100.0,0.0,64.66797353589807,60.0,0.0,46.66666666666666,33.33333333333333,2.0,0,35.33202646410193,100.0,97.72260516009946,64.66797353589807,81.265938447481,88.8973541468262,3,QLD,Queensland
222,20703116511,84.07760483864861,99.64264924649116,Very High,356,585,1224,380,16.396093396287434,89.83955000995553,81.93979933110369,0.0,74.52631052455274,43.25842696629213,23.59550561797753,60.39325842696629,61.51685393258427,2.5,100,15.547659887282528,90.07397041183526,96.38726521381238,74.52631052455274,95.51771400091371,58.33712889735414,2,VIC,Victoria
223,12504171920,84.04088920043628,99.64103227475584,Very High,357,612,1833,350,19.479658495569492,95.26033716068228,86.8,0.0,76.85388386506052,47.33893557422969,7.563025210084033,71.42857142857143,75.07002801120449,2.7,0,18.6629094176264,95.51679328268692,94.7625738968479,76.85388386506052,99.1244756406529,42.11419816984802,1,NSW,New South Wales
224,50603112426,84.01741598440258,99.63941530302051,Very High,705,563,1687,375,13.94153030205032,97.25393243512312,89.4648829431438,0.0,84.4506170822531,48.65248226950354,30.92198581560284,70.63829787234043,58.723404255319146,3.4,0,13.06787552070571,97.51849260295882,98.50086057088696,84.4506170822531,97.0644183245421,5.00269139994203,5,WA,Western Australia
225,10704114602,83.8566257882026,99.63779833128515,Very High,689,478,704,305,6.475163314145268,83.22161014136856,77.35849056603774,0.0,77.90433867292747,40.9288824383164,17.126269956458636,55.00725689404935,48.18577648766328,2.4,100,5.524789675733071,83.42912834866054,93.8097099003068,77.90433867292747,90.34763467209368,65.88547058092831,1,NSW,New South Wales
226,20703116510,83.8422978408051,99.63618135954984,Very High,515,617,1588,451,20.161212082012806,94.70614588172828,86.23376623376623,0.0,75.6088830497369,38.83495145631068,18.058252427184467,58.05825242718446,48.54368932038835,2.5,0,19.351466143918973,94.96034919365589,92.65064147868527,75.6088830497369,91.38763134942062,58.33712889735414,2,VIC,Victoria
227,12504171802,83.80688575605485,99.6345643878145,Very High,413,710,1413,360,33.39531724985447,96.65494126236143,88.59060402684564,0.0,64.19551133234528,45.52058111380145,18.64406779661017,68.52300242130751,69.00726392251816,2.2,0,32.72155517438536,96.91706650673063,96.31243296277512,64.19551133234528,98.25227395439632,78.9756117759099,1,NSW,New South Wales
228,21205156803,83.79948328622723,99.63294741607916,Very High,516,697,1364,371,31.213213893021152,97.55093913851464,89.95098039215686,0.0,67.29967651100141,48.44961240310077,16.08527131782946,69.96124031007753,63.372093023255815,2.4,0,30.517030139671647,97.81670665067304,96.85787692589116,67.29967651100141,97.6907422021016,65.88547058092831,2,VIC,Victoria
229,20802117757,83.77123445709148,99.63133044434385,Very High,547,768,1174,392,44.009119720587286,98.94139510187829,93.31983805668015,0.0,55.76839765604826,54.47897623400365,29.250457038391225,73.85740402193784,69.10420475319927,1.7,100,43.44441721800212,99.21281487405038,99.15273262436703,55.768397656048265,98.84703243759604,96.97486646515672,2,VIC,Victoria
230,20604150518,83.68506908098826,99.6297134726085,Very High,1461,763,1413,437,43.06642519888753,98.59129222804806,92.23300970873788,0.0,56.36925255218504,56.67351129363449,25.530458590006845,73.78507871321013,62.35455167693361,1.8,100,42.49203626562117,98.8612888178062,99.2059466695491,56.36925255218503,98.06952693441872,95.18198004223429,2,VIC,Victoria
231,21205156802,83.60534671402877,99.62809650087316,Very High,413,624,1739,416,21.04084470603454,94.92599721245104,86.45533141210375,0.0,74.94095700770578,44.79418886198548,19.128329297820823,71.42857142857143,68.52300242130751,2.7,0,20.2401372212693,95.18109422897508,96.13782437702152,74.94095700770578,98.52971715745316,42.11419816984802,2,VIC,Victoria
232,11703164516,83.58851474838912,99.62647952913784,Very High,106,752,1357,495,41.02499838302827,99.21351297537664,94.5945945945946,0.0,59.05640565794428,47.16981132075472,7.547169811320755,66.98113207547169,58.490566037735846,1.7,100,40.42963325982194,99.48603891776622,94.6727751956032,59.05640565794428,96.30186485027204,96.97486646515672,1,NSW,New South Wales
233,12501158303,83.57074723824005,99.6248625574025,Very High,96,540,1437,320,11.834616130910032,89.82461671201965,81.92771084337349,0.0,79.11966414936926,40.625,14.583333333333334,78.125,87.5,2.7,0,10.939312260066975,90.05897640943623,92.68556319583602,79.11966414936926,99.8720770860157,42.11419816984802,1,NSW,New South Wales
234,12602172327,83.4484374410475,99.62324558566716,Very High,529,700,1345,370,31.664349007179357,94.7965752970067,86.32911392405063,0.0,64.07834542406185,45.55765595463138,8.695652173913043,66.5406427221172,70.51039697542532,2.1,0,30.97280078412153,95.05114620818338,94.0724542483932,64.07834542406185,98.18582049258627,84.26649000041407,1,NSW,New South Wales
235,30303106032,83.43885752125036,99.62162861393182,Very High,15,599,3124,415,17.971023866502815,99.72539324351231,100.0,0.0,82.86122682349097,46.66666666666666,33.33333333333333,60.0,60.0,3.5,0,17.13877317650903,100.0,98.38112896922732,82.86122682349097,95.0899198405117,3.331539066705312,3,QLD,Queensland
236,11703164533,83.43816342235252,99.62001164219647,Very High,199,756,2053,550,41.75910355086993,98.9106988783434,93.25153374233128,0.0,58.01071232047897,64.82412060301507,15.57788944723618,79.89949748743719,73.36683417085426,2.1,0,41.17128154864004,99.181993869119,99.50527567369814,58.01071232047897,99.5414711135108,84.26649000041407,1,NSW,New South Wales
237,20604150419,83.38245933429295,99.61839467046116,Very High,328,754,1042,300,41.3969018821551,96.03686865334838,87.71929824561403,0.0,55.49112324358829,58.84146341463414,21.341463414634145,73.17073170731707,64.63414634146342,1.5,0,40.80535816384872,96.296481407437,99.21592430302074,55.49112324358829,98.27553266602982,98.84559645563328,2,VIC,Victoria
238,21205156716,83.3372486567007,99.61677769872584,Very High,292,683,1583,391,28.95672983636246,94.75675316917768,86.28318584070797,0.0,66.77380207763338,44.52054794520548,14.383561643835616,54.7945205479452,48.97260273972603,2.2,0,28.237360124152577,95.01116220178596,95.0519252675253,66.77380207763338,90.542011047888,78.9756117759099,2,VIC,Victoria
239,20604150504,83.32772695169146,99.6151607269905,Very High,2967,763,1260,351,43.06642519888753,97.56587243645052,89.96827914353688,0.0,55.33966438745092,62.25143242332323,25.71621166161105,73.17155375800472,65.31850353892821,1.8,0,42.49203626562117,97.83170065307208,99.71813185442636,55.33966438745092,98.36358350292812,95.18198004223429,2,VIC,Victoria
240,11802156518,83.32008473702862,99.61354375525517,Very High,396,760,1420,400,42.504527520858936,97.93920488484768,90.70422535211269,0.0,56.28218576981524,53.78787878787878,17.929292929292927,71.96969696969697,63.888888888888886,1.8,0,41.92436494323287,98.2065507130481,98.2747008788632,56.28218576981524,98.03463886696846,95.18198004223429,1,NSW,New South Wales
241,30501110519,83.21575108779513,99.61192678351982,Very High,320,595,1843,375,17.496442662182265,98.90157297404924,93.23308270676692,0.0,82.51351534041288,23.125,19.375,39.0625,30.0,1.6,0,16.659315527240054,99.17283086765292,68.21042828991678,82.51351534041288,75.98205756531128,98.0928325949236,3,QLD,Queensland
242,30403109620,83.20773955214943,99.61030981178448,Very High,470,693,1581,400,30.61816829441821,98.88995818676578,93.20652173913044,0.0,69.24529857255824,38.297872340425535,19.78723404255319,49.14893617021277,42.12765957446808,2.3,0,29.91587029322878,99.16116886578702,92.87014941506123,69.24529857255824,85.95173817336047,72.84998550784645,3,QLD,Queensland
243,12703173119,83.17733405263832,99.60869284004914,Very High,309,622,1340,360,20.76191708168941,90.2834008097166,82.2429906542056,0.0,70.56128193989088,42.394822006472495,8.414239482200648,57.60517799352751,70.22653721682848,2.3,0,19.958343543249203,90.51962548314008,91.7609691607979,70.56128193989088,96.77700710221372,72.84998550784645,1,NSW,New South Wales
244,50603112432,83.16625127699129,99.60707586831384,Very High,584,607,1551,330,18.899165642584567,96.58193402800823,88.4861407249467,0.0,78.76731064496525,46.06164383561644,29.62328767123288,67.12328767123287,55.821917808219176,3.0,0,18.076451850036754,96.843762495002,97.92880958517988,78.76731064496525,95.69547701125556,20.193780795826257,5,WA,Western Australia
245,11802156515,83.14370624488724,99.6054588965785,Very High,578,729,1420,500,36.82410581463036,96.75449658193402,88.75,0.0,60.83145109186579,47.75086505190311,20.415224913494807,64.53287197231833,57.61245674740484,2.1,100,36.18557543085845,97.01702652272424,97.26695989822817,60.83145109186579,95.56755409727126,84.26649000041407,1,NSW,New South Wales
246,12404146606,83.10015869466255,99.60384192484317,Very High,133,450,537,193,4.251827178060927,94.77334572243976,86.3013698630137,0.0,91.749214020183,18.79699248120301,26.31578947368421,27.06766917293233,19.548872180451127,1.8,100,3.278608184268561,95.02782220445155,65.01675410953779,91.749214020183,59.61373925322923,95.18198004223429,1,NSW,New South Wales
247,50301103522,83.05601952543462,99.60222495310782,Very High,1016,228,0,0,2.122275402625962,99.41760138050044,97.92746113989638,0.0,98.56378223847274,12.696850393700789,50.88582677165354,46.8503937007874,34.3503937007874,0.0,0,1.1271747120803726,99.69095695055312,81.69686286574263,98.56378223847274,81.80836482950534,0.0,5,WA,Western Australia
248,20604150305,82.96774530512468,99.60060798137248,Very High,482,776,1312,320,45.567071987581656,98.20717462003051,91.30434782608695,0.0,53.45723190753103,58.92116182572615,24.273858921161825,73.23651452282157,65.35269709543569,1.6,0,45.01837784856653,98.47560975609755,99.35893704944748,53.45723190753103,98.37355152219962,98.0928325949236,2,VIC,Victoria
