SAL_CODE_2021,Suburb_Name,KMeans_5,KMeans_10,KMeans_15,KMeans_20,Hierarchical_10,Hierarchical_20,HDBSCAN
SAL41422,Taplan,0,8,4,3,4,7,0
SAL41423,Taratap,0,8,4,3,4,12,0
SAL41424,Tarcoola,0,3,2,11,6,13,1
SAL41425,Tarcowie,0,8,4,3,4,7,0
SAL41426,Tarlee,0,8,4,3,4,7,0
SAL41427,Tarnma,0,8,4,3,4,7,0
SAL41428,Tarpeena,0,8,4,3,4,7,0
SAL41429,Tatachilla,0,0,0,8,4,7,0
SAL41430,Taunton (SA),0,8,4,3,4,7,0
SAL41431,Taylorville,0,8,4,3,4,12,0
SAL41432,Tea Tree Gully,4,6,9,18,3,14,-1
SAL41433,Teal Flat,0,8,4,3,4,7,0
SAL41434,Telowie,0,8,4,3,4,7,0
SAL41435,Templers,0,8,4,0,4,7,0
SAL41436,Tennyson (SA),0,0,0,18,4,12,-1
SAL41437,Tepko,0,8,4,3,4,7,0
SAL41438,Teringie,0,0,0,8,4,12,-1
SAL41439,Terowie,0,8,4,3,4,7,0
SAL41440,The Gap (SA),0,8,4,0,4,7,0
SAL41441,The Pines (SA),0,8,4,3,4,7,0
SAL41442,The Range (SA),0,0,0,8,4,12,0
SAL41443,Thebarton,0,0,0,18,3,14,-1
SAL41444,Thevenard,0,8,4,3,4,7,0
SAL41445,Thomas Plain,0,0,0,8,4,12,0
SAL41446,Thompson Beach,0,8,4,3,4,7,0
SAL41447,Thorngate,0,0,0,8,4,12,-1
SAL41448,Thornlea,0,0,0,8,4,12,0
SAL41449,Thrington,0,8,4,3,4,7,0
SAL41450,Tiatukia,0,0,0,8,4,12,0
SAL41451,Tickera,0,8,4,3,4,7,0
SAL41452,Tiddy Widdy Beach,0,8,4,3,4,7,0
SAL41453,Tieyon,0,0,0,8,4,12,0
SAL41454,Tilley Swamp,0,8,4,3,4,7,0
SAL41455,Tintinara,0,8,4,3,4,12,0
SAL41456,Tolderol,0,8,4,3,4,12,0
SAL41457,Tonsley,0,0,0,8,3,14,-1
SAL41458,Tooligie,0,8,4,3,4,12,0
SAL41459,Tooperang,0,0,0,8,4,12,0
SAL41460,Toora (SA),0,8,4,3,4,7,0
SAL41461,Toorak Gardens,4,6,5,1,1,16,-1
SAL41462,Tootenilla,0,0,0,8,4,12,0
SAL41463,Torrens Island,0,3,2,11,6,13,1
SAL41464,Torrens Park,4,6,9,1,1,16,-1
SAL41465,Torrens Vale,0,8,4,3,4,7,0
SAL41466,Torrensville,4,6,9,18,3,14,-1
SAL41467,Tothill Belt,0,8,4,3,4,12,0
SAL41468,Tothill Creek,0,8,4,3,4,7,0
SAL41469,Totness,0,0,0,8,4,12,0
SAL41470,Towitta,0,8,4,3,4,7,0
SAL41471,Tranmere (SA),4,6,9,15,3,14,-1
SAL41472,Trinity Gardens,0,0,0,8,3,14,-1
SAL41473,Trott Park,0,0,0,18,3,14,-1
SAL41474,Truro,0,8,4,8,4,7,0
SAL41475,Tulka,0,8,4,3,4,7,0
SAL41476,Tumby Bay,0,8,4,3,4,7,0
SAL41477,Tungkillo,0,8,4,3,4,7,0
SAL41478,Tunkalilla,0,8,4,3,4,7,0
SAL41479,Tusmore,4,6,9,18,3,14,-1
SAL41480,Two Wells,0,0,0,8,3,14,-1
SAL41481,Tyringa,0,8,4,3,4,7,0
SAL41482,Ucolta,0,0,0,8,4,12,0
SAL41483,Uley,0,3,2,11,6,13,1
SAL41484,Uleybury,0,0,0,8,4,12,0
SAL41485,Ulooloo,0,0,0,8,4,12,-1
SAL41486,Ulyerra,0,8,4,0,4,19,0
SAL41487,Undalya,0,0,0,8,4,7,0
SAL41488,Underdale,0,0,0,18,3,14,-1
SAL41489,Ungarra,0,8,4,0,4,7,0
SAL41490,Unley,4,5,5,1,1,16,-1
SAL41491,Unley Park,4,6,9,1,3,14,-1
SAL41492,Uno,0,8,4,3,4,7,-1
SAL41493,Upper Hermitage,0,0,0,8,4,7,0
SAL41494,Upper Sturt,0,0,0,18,3,14,-1
SAL41495,Uraidla,0,0,0,8,4,12,-1
SAL41496,Urania,0,0,0,8,4,12,-1
SAL41497,Urrbrae,0,0,0,18,4,12,-1
SAL41498,Uworra,0,0,0,8,4,12,0
SAL41499,Vale Park,4,6,9,18,3,14,-1
SAL41500,Valley View,4,6,9,18,3,9,-1
SAL41501,Veitch,0,0,0,8,4,12,-1
SAL41502,Venus Bay (SA),0,8,4,3,4,7,0
SAL41503,Verdun,0,0,0,8,4,12,0
SAL41504,Verran,0,0,0,8,4,12,0
SAL41505,Victor Harbor,4,6,9,18,3,14,-1
SAL41506,Vine Vale,0,0,0,8,4,7,0
SAL41507,Virginia (SA),0,0,0,8,3,14,-1
SAL41508,Vista,0,0,0,8,3,14,-1
SAL41509,Vivonne Bay,0,8,4,0,4,7,0
SAL41510,Waddikee,0,8,4,3,4,12,0
SAL41511,Waikerie,0,8,4,3,4,7,-1
SAL41512,Waitpinga,0,8,4,3,4,7,0
SAL41513,Walker Flat,0,8,4,3,4,7,0
SAL41514,Walkerville (SA),4,6,5,19,1,11,-1
SAL41515,Walkley Heights,0,6,9,18,3,14,-1
SAL41516,Wall Flat,0,8,4,3,4,7,0
SAL41517,Wallala,0,0,0,0,4,19,0
SAL41518,Wallaroo (SA),0,8,4,3,3,14,-1
SAL41519,Wallaroo Mines,0,8,4,3,4,7,0
SAL41520,Wallaroo Plain,0,8,4,3,4,7,0
SAL41521,Walloway,0,0,0,8,4,12,-1
SAL41522,Waltowa,0,8,4,3,4,7,0
SAL41523,Wami Kata,0,8,4,0,4,19,0
SAL41524,Wanbi,0,8,4,0,4,7,0
SAL41525,Wandana (SA),0,8,4,3,4,7,0
SAL41526,Wandearah East,0,8,4,3,4,7,0
SAL41527,Wandearah West,0,0,0,0,4,12,0
SAL41528,Wandilo,0,0,0,8,4,12,0
SAL41529,Wangary,0,8,4,3,4,7,0
SAL41530,Wangolina,0,8,4,3,4,7,0
SAL41531,Wanilla,0,8,4,3,4,7,0
SAL41532,Wappilka,0,8,4,0,4,7,0
SAL41533,Warburto,0,8,4,3,4,7,0
SAL41534,Ward Belt,0,0,0,8,4,12,0
SAL41535,Ward Hill,0,8,4,3,4,7,0
SAL41536,Warnertown,0,8,4,3,4,7,0
SAL41537,Warnes,0,8,4,3,4,7,0
SAL41538,Warooka,0,8,4,3,4,7,0
SAL41539,Warradale,4,6,9,15,3,9,-1
SAL41540,Warramboo,0,8,4,0,4,7,0
SAL41541,Washpool (SA),0,8,4,0,4,12,0
SAL41542,Wasleys,0,0,0,8,4,7,0
SAL41543,Watarru,0,3,2,11,6,13,1
SAL41544,Watchman,0,0,0,8,4,12,0
SAL41545,Waterfall Gully,0,0,0,8,4,12,-1
SAL41546,Waterloo (SA),0,8,4,0,4,7,0
SAL41547,Waterloo Corner,0,8,4,3,4,7,0
SAL41548,Watervale,0,8,4,3,4,7,0
SAL41549,Watraba,0,3,2,11,6,13,1
SAL41550,Wattle Flat (SA),0,8,4,3,4,7,0
SAL41551,Wattle Park,4,6,9,19,1,11,-1
SAL41552,Wattle Range,0,8,4,3,4,7,-1
SAL41553,Wattle Range East,0,0,0,8,4,12,0
SAL41554,Wauraltee,0,0,0,0,4,12,0
SAL41555,Wayville,4,6,9,18,3,14,-1
SAL41556,Webb Beach,0,8,4,3,4,7,0
SAL41557,Wedge Island (SA),0,8,4,3,4,7,-1
SAL41558,Weeroona Island,0,8,4,3,4,7,0
SAL41559,Weetulta,0,0,0,8,4,12,0
SAL41560,Welland,0,8,4,3,4,7,0
SAL41561,Wellington (SA),0,8,4,3,4,7,0
SAL41562,Wellington East,0,8,4,3,4,7,0
SAL41563,Wepar,0,8,4,0,4,7,0
SAL41564,West Beach (SA),4,6,9,1,3,9,-1
SAL41565,West Bundaleer,0,8,4,0,4,7,0
SAL41566,West Croydon,4,6,9,18,3,14,-1
SAL41567,West Hindmarsh,0,0,0,8,3,14,-1
SAL41568,West Lakes,4,5,5,1,1,16,-1
SAL41569,West Lakes Shore,4,6,9,18,3,14,-1
SAL41570,West Range,0,8,4,3,4,7,0
SAL41571,West Richmond,0,0,0,8,3,14,-1
SAL41572,Westall,0,8,4,3,4,7,0
SAL41573,Westbourne Park,4,6,9,1,3,9,-1
SAL41574,Western Flat,0,8,4,3,4,7,0
SAL41575,Western River,0,8,4,3,4,12,0
SAL41576,Wharminda,0,8,4,3,4,7,0
SAL41577,White Hill,0,8,4,3,4,7,0
SAL41578,White Hut,0,8,4,3,4,12,-1
SAL41579,White Sands,0,8,4,3,4,7,0
SAL41580,White Well Corner,0,0,0,8,4,12,-1
SAL41581,Whites Flat,0,8,4,0,4,7,0
SAL41582,Whites River,0,8,4,3,4,7,0
SAL41583,Whites Valley,0,0,0,8,4,7,0
SAL41584,Whitwarta,0,8,4,3,4,7,0
SAL41585,Whyalla,4,6,9,18,3,18,-1
SAL41586,Whyalla Barson,0,3,2,11,6,13,1
SAL41587,Whyalla Jenkins,0,0,0,8,4,12,-1
SAL41588,Whyalla Norrie,0,6,9,18,3,14,-1
SAL41589,Whyalla Playford,0,8,4,3,3,14,-1
SAL41590,Whyalla Stuart,0,8,4,18,3,14,-1
SAL41591,Whyte Yarcowie,0,8,4,3,4,7,0
SAL41592,Wigley Flat,0,8,4,3,4,7,0
SAL41593,Wilcherry,0,0,0,8,4,12,-1
SAL41594,Wild Dog Valley (SA),0,0,0,8,4,7,0
SAL41595,Wild Horse Plains,0,8,4,3,4,7,0
SAL41596,Wilgena,0,0,0,0,4,12,-1
SAL41597,Willalo,0,8,4,0,4,7,0
SAL41598,Willalooka,0,0,0,0,4,12,0
SAL41599,Willamulka,0,0,0,0,4,12,0
SAL41600,Willaston,0,8,4,18,3,14,-1
SAL41601,William Creek,0,0,0,0,4,12,-1
SAL41602,Williamstown (SA),0,0,0,18,3,14,-1
SAL41603,Willippa,0,8,4,3,4,7,0
SAL41604,Willochra,0,8,4,3,4,7,0
SAL41605,Willoughby (SA),0,8,4,0,4,12,0
SAL41606,Willow Creek,0,0,0,8,4,12,0
SAL41607,Willow Springs,0,8,4,3,4,7,0
SAL41608,Willowie,0,8,4,3,4,7,0
SAL41609,Willson River,0,8,4,3,4,7,0
SAL41610,Willunga,4,6,9,18,3,14,-1
SAL41611,Willunga Hill,0,0,0,8,4,12,0
SAL41612,Willunga South,0,0,0,8,4,7,0
SAL41613,Willyaroo,0,8,4,3,4,7,0
SAL41614,Wilmington,0,8,4,3,4,7,0
SAL41615,Windsor (SA),0,8,4,3,4,7,0
SAL41616,Windsor Gardens,4,6,9,18,3,9,-1
SAL41617,Wingfield,0,8,4,3,4,7,0
SAL41618,Winkie,0,0,0,8,4,7,0
SAL41619,Winninowie,0,8,4,3,4,7,0
SAL41620,Winulta,0,8,4,0,4,7,0
SAL41621,Wirrabara,0,8,4,3,4,7,0
SAL41622,Wirraminna,0,8,4,3,4,12,-1
SAL41623,Wirrega,0,8,4,3,4,7,0
SAL41624,Wirrina Cove,0,8,4,3,4,7,0
SAL41625,Wirrulla,0,8,4,3,4,7,0
SAL41626,Wisanger,0,8,4,3,4,7,0
SAL41627,Wistow,0,8,4,3,4,7,0
SAL41628,Witera,0,0,0,8,4,12,-1
SAL41629,Wokurna,0,0,0,0,4,12,0
SAL41630,Wolseley,0,8,4,0,4,7,0
SAL41631,Wombats Rest,0,8,4,3,4,7,0
SAL41632,Wongulla,0,8,4,3,4,7,0
SAL41633,Wongyarra,0,8,4,3,4,7,0
SAL41634,Wonna,0,3,2,11,6,13,1
SAL41635,Wonuarra,0,8,4,3,4,7,0
SAL41636,Woodchester,0,0,0,8,4,12,0
SAL41637,Woodcroft (SA),4,6,9,15,3,9,-1
SAL41638,Woodforde,0,0,0,8,4,12,-1
SAL41639,Woodlane,0,8,4,3,4,7,0
SAL41640,Woodleigh (SA),0,8,4,0,4,7,0
SAL41641,Woods Point (SA),0,8,4,3,4,7,0
SAL41642,Woodside (SA),0,6,9,18,3,14,-1
SAL41643,Woodville (SA),0,0,0,18,3,14,-1
SAL41644,Woodville Gardens,0,8,4,3,3,14,-1
SAL41645,Woodville North,0,8,4,18,3,14,-1
SAL41646,Woodville Park,0,0,0,8,4,12,-1
SAL41647,Woodville South,0,0,0,18,4,12,-1
SAL41648,Woodville West,4,6,9,18,3,14,-1
SAL41649,Wool Bay,0,8,4,3,4,7,0
SAL41650,Woolpunda,0,8,4,3,4,7,0
SAL41651,Woolshed Flat (SA),0,8,4,3,4,7,0
SAL41652,Woolsheds,0,0,0,8,4,12,0
SAL41653,Woolumbool,0,0,0,8,4,12,0
SAL41654,Woolundunga,0,8,4,3,4,7,0
SAL41655,Woomera,0,8,0,3,4,12,0
SAL41656,Worlds End (SA),0,8,4,0,4,19,0
SAL41657,Worrolong,0,0,0,8,4,12,0
SAL41658,Wrattonbully,0,8,4,3,4,7,0
SAL41659,Wudinna,0,8,4,3,4,7,0
SAL41660,Wunkar,0,8,4,3,4,7,0
SAL41661,Wye,0,0,0,8,4,7,0
SAL41662,Wynarka,0,8,4,3,4,7,0
SAL41663,Wynn Vale,4,6,9,15,3,9,-1
SAL41664,Wyomi,0,8,4,3,4,7,0
SAL41665,Yacka,0,8,4,3,4,7,0
SAL41666,Yadlamalka,0,8,4,0,4,12,-1
SAL41667,Yahl,0,0,0,8,4,12,0
SAL41668,Yalanda,0,8,4,0,4,7,0
SAL41669,Yalata,0,8,4,0,4,19,0
SAL41670,Yallunda Flat,0,0,0,0,4,12,0
SAL41671,Yalpara,0,8,4,0,4,19,-1
SAL41672,Yamba (SA),0,0,0,8,4,12,-1
SAL41673,Yanerbie,0,8,4,3,4,7,0
SAL41674,Yaninee,0,0,0,0,4,12,0
SAL41675,Yankalilla,0,8,4,3,4,7,0
SAL41676,Yantanabie,0,8,4,3,4,12,0
SAL41677,Yanyarrie,0,8,4,0,4,19,-1
SAL41678,Yardea,0,8,4,3,4,12,-1
SAL41679,Yarrah,0,8,4,3,4,7,0
SAL41680,Yatala Vale,0,0,0,8,4,12,-1
SAL41681,Yatina,0,8,4,0,4,7,0
SAL41682,Yattalunga (SA),0,0,0,8,4,12,0
SAL41683,Yeelanna,0,0,0,8,4,12,0
SAL41684,Yellabinna,0,3,2,11,6,13,1
SAL41685,Yelta (SA),0,8,4,3,4,7,0
SAL41686,Yinkanie,0,8,4,0,4,7,0
SAL41687,Yongala,0,8,4,3,4,7,0
SAL41688,Yorke Valley,0,8,4,3,4,7,0
SAL41689,Yorketown,0,8,4,3,4,7,-1
SAL41690,Younghusband,0,8,4,3,4,7,0
SAL41691,Younghusband Holdings,0,8,4,3,4,7,0
SAL41692,Yumali,0,8,4,3,4,7,0
SAL41693,Yumbarra,0,3,2,11,6,13,1
SAL41694,Yundi,0,0,0,8,4,7,0
SAL41695,Yunta,0,8,4,3,4,7,0
SAL41696,Zadows Landing,0,8,4,3,4,7,0
SAL49494,No usual address (SA),0,3,2,11,6,13,-1
SAL49797,Migratory - Offshore - Shipping (SA),0,3,2,11,4,7,-1
SAL50001,Abba River,0,0,0,8,4,12,0
SAL50002,Abbey,0,0,0,8,3,14,-1
SAL50003,Acton Park (WA),0,0,0,8,4,7,0
SAL50004,Adamsvale,0,0,0,8,4,12,-1
SAL50005,Ajana,0,8,4,0,4,7,0
SAL50006,Albany,0,8,4,18,3,14,-1
SAL50007,Aldersyde,0,0,0,0,4,12,0
SAL50008,Alexander Heights,4,6,9,18,3,14,-1
SAL50009,Alexandra Bridge,0,8,4,3,4,7,-1
SAL50010,Alfred Cove,4,6,9,18,3,14,-1
SAL50011,Alkimos,4,6,10,15,1,16,-1
SAL50012,Allanooka,0,0,0,8,4,12,0
SAL50013,Allanson,0,0,0,8,4,7,0
SAL50014,Alma (WA),0,0,0,8,4,7,0
SAL50015,Ambania,0,8,4,0,4,12,0
SAL50016,Ambergate,0,0,0,8,4,12,0
SAL50017,Amelup,0,0,0,8,4,7,0
SAL50018,Angelo River,0,8,4,3,4,12,-1
SAL50019,Anketell,0,0,0,8,4,12,0
SAL50020,Anniebrook,0,8,4,3,4,7,0
SAL50021,Antonymyre,0,3,2,11,6,13,1
SAL50022,Applecross,1,2,5,7,1,3,-1
SAL50023,Ardath,0,8,4,3,4,7,0
SAL50024,Ardross,4,5,5,1,1,16,-1
SAL50025,Argyle (WA),0,0,0,8,4,12,0
SAL50026,Armadale (WA),4,6,9,15,3,14,-1
SAL50027,Arrino,0,8,4,0,4,7,0
SAL50028,Arrowsmith,0,8,4,3,4,12,0
SAL50029,Arrowsmith East,0,0,0,8,4,12,0
SAL50030,Arthur River (WA),0,0,0,3,4,12,0
SAL50031,Ascot (WA),4,6,9,18,3,9,-1
SAL50032,Ashby (WA),0,0,0,18,3,14,-1
SAL50033,Ashendon,0,8,4,3,4,12,-1
SAL50034,Ashfield (WA),0,0,0,8,4,12,-1
SAL50035,Attadale,1,5,5,19,1,3,-1
SAL50036,Atwell,4,5,10,15,1,16,-1
SAL50037,Aubin Grove,4,6,10,15,3,18,-1
SAL50038,Augusta,0,8,4,3,3,14,-1
SAL50039,Australind,1,5,10,13,1,5,-1
SAL50040,Aveley,1,5,10,13,3,18,-1
SAL50041,Avon Valley National Park,0,8,4,0,4,7,0
SAL50042,Baandee,0,8,4,0,4,19,0
SAL50043,Babakin,0,0,0,0,4,12,0
SAL50044,Babbage Island,0,8,4,3,4,7,0
SAL50045,Badgebup,0,0,0,8,4,7,0
SAL50046,Badgerin Rock,0,8,4,0,4,7,0
SAL50047,Badgin,0,0,0,8,4,12,-1
SAL50048,Badgingarra,0,8,4,3,4,7,0
SAL50049,Badjaling,0,8,4,3,4,7,0
SAL50050,Bailup,0,0,0,8,4,7,0
SAL50051,Bakers Hill,0,0,0,8,4,7,0
SAL50052,Balbarrup,0,8,4,8,4,7,0
SAL50053,Balcatta,4,5,10,15,3,18,-1
SAL50054,Baldivis,3,4,1,2,1,5,-1
SAL50055,Balga,4,6,10,15,3,18,-1
SAL50056,Balingup,0,8,4,3,4,7,0
SAL50057,Balkuling,0,8,4,3,4,7,0
SAL50058,Balla Balla,0,8,4,3,4,19,-1
SAL50059,Balladong,0,8,4,3,4,7,0
SAL50060,Balladonia,0,8,4,3,4,7,-1
SAL50061,Ballajura,1,5,10,15,1,5,-1
SAL50062,Ballaying,0,8,4,3,4,12,0
SAL50063,Ballidu,0,8,4,3,4,7,0
SAL50064,Bally Bally,0,8,4,3,4,7,0
SAL50065,Bambun,0,0,0,8,4,12,0
SAL50066,Bandy Creek,0,0,0,8,4,12,0
SAL50067,Bandya,0,8,4,3,4,7,-1
SAL50068,Banjup,0,0,0,8,4,12,-1
SAL50069,Banksia Grove,4,6,9,15,3,9,-1
SAL50070,Banksiadale,0,3,2,11,6,13,1
SAL50071,Bannister (WA),0,0,0,8,4,12,0
SAL50072,Barbalin,0,8,4,3,4,12,0
SAL50073,Barberton,0,0,0,8,4,12,0
SAL50074,Barrabup,0,8,4,3,4,7,0
SAL50075,Barragup,0,0,0,8,4,12,0
SAL50076,Barrow Island,0,8,4,3,4,7,-1
SAL50077,Baskerville,0,0,0,8,3,14,-1
SAL50078,Bassendean (WA),1,5,10,13,1,5,-1
SAL50079,Bateman,4,6,9,1,3,9,-1
SAL50080,Baudin,0,3,2,11,6,13,1
SAL50081,Baynton (WA),4,6,9,15,3,9,-1
SAL50082,Bayonet Head,0,6,9,18,3,14,-1
SAL50083,Bayswater (WA),1,4,1,2,0,0,-1
SAL50084,Beachlands,0,8,4,3,3,14,-1
SAL50085,Beacon,0,8,4,3,4,12,0
SAL50086,Beaconsfield (WA),4,5,9,1,1,16,-1
SAL50087,Beadell,0,8,4,3,4,7,0
SAL50088,Beaufort River,0,8,4,3,4,7,0
SAL50089,Beaumont (WA),0,0,0,0,4,12,0
SAL50090,Beckenham,4,6,9,15,3,18,-1
SAL50091,Bedford,4,6,9,15,3,9,-1
SAL50092,Bedfordale,4,6,9,18,3,18,-1
SAL50093,Beechboro,4,6,9,18,3,14,-1
SAL50094,Beechina,0,0,0,8,4,7,0
SAL50095,Beedelup,0,8,4,3,4,7,0
SAL50096,Beela,0,8,4,0,4,7,0
SAL50097,Beelerup,0,0,0,8,4,7,0
SAL50098,Beeliar,4,6,10,15,1,16,-1
SAL50099,Beenong,0,0,0,0,4,12,0
SAL50100,Beermullah,0,0,0,8,3,14,-1
SAL50101,Bejoording,0,0,0,8,4,7,0
SAL50102,Beldon,4,6,9,18,3,14,-1
SAL50103,Belhus,0,0,0,8,4,12,0
SAL50104,Bellevue (WA),0,8,4,3,3,14,0
SAL50105,Belmont (WA),4,6,9,15,3,18,-1
SAL50106,Bencubbin,0,8,4,3,4,7,0
SAL50107,Benger,0,0,0,8,4,12,0
SAL50108,Benjaberring,0,0,0,8,4,12,0
SAL50109,Benjinup,0,8,4,3,4,7,0
SAL50110,Bennett Springs,4,6,9,18,3,9,-1
SAL50111,Bentley (WA),4,6,10,15,3,9,-1
SAL50112,Beresford,0,8,4,3,3,14,-1
SAL50113,Berkshire Valley,0,0,0,8,4,12,-1
SAL50114,Bernier Island,0,3,2,11,6,13,1
SAL50115,Bertram,4,6,9,15,3,18,-1
SAL50116,Beverley (WA),0,8,4,3,4,7,0
SAL50117,Bibra Lake,4,6,9,15,3,18,-1
SAL50118,Bickley,0,0,0,8,4,12,0
SAL50119,Bicton,1,5,5,7,1,5,-1
SAL50120,Biddelia,0,8,4,3,4,7,0
SAL50121,Big Grove,0,8,4,3,4,7,0
SAL50122,Bilbarin,0,8,4,0,4,7,0
SAL50123,Bilingurr,0,0,0,8,4,12,-1
SAL50124,Bimbijy,0,3,2,11,6,13,1
SAL50125,Bindi Bindi,0,0,0,0,4,12,0
SAL50126,Bindoon,0,8,4,3,3,14,0
SAL50127,Bindoon Training Area,0,8,4,3,4,7,-1
SAL50128,Binduli,0,0,0,8,4,12,0
SAL50129,Binningup,0,0,0,8,4,12,0
SAL50130,Binnu,0,8,4,3,4,12,0
SAL50131,Birchmont,0,0,0,8,4,7,0
SAL50132,Bluff Point,0,8,4,3,3,14,-1
SAL50133,Blythewood,0,8,4,3,4,7,0
SAL50134,Boallia,0,8,4,3,4,7,0
SAL50135,Bobalong,0,0,0,0,4,7,0
SAL50136,Bodallin,0,0,0,8,4,12,0
SAL50137,Boddington,0,0,0,8,3,14,-1
SAL50138,Boilup,0,0,0,8,4,12,0
SAL50139,Bokal,0,8,4,3,4,7,0
SAL50140,Bolgart,0,8,4,3,4,7,0
SAL50141,Bonnie Rock,0,8,4,0,4,19,0
SAL50142,Bonniefield,0,8,4,3,4,7,0
SAL50143,Boodarie,0,0,0,8,4,12,-1
SAL50144,Boodarockin,0,0,0,8,4,12,0
SAL50145,Bookara,0,8,4,3,4,7,0
SAL50146,Boonanarring,0,8,4,3,4,12,0
SAL50147,Boorabbin,0,0,0,8,4,7,-1
SAL50148,Booragoon,1,5,5,1,1,16,-1
SAL50149,Booralaming,0,0,0,8,4,12,0
SAL50150,Boorara,0,3,2,11,6,13,1
SAL50151,Boorara Brook,0,8,4,3,4,7,0
SAL50152,Bootenal,0,8,4,3,4,7,0
SAL50153,Boothendarra,0,8,4,3,4,7,0
SAL50154,Boranup,0,8,4,3,4,12,-1
SAL50155,Borden,0,8,4,3,4,7,0
SAL50156,Borderdale,0,8,4,3,4,12,0
SAL50157,Bornholm,0,8,4,3,4,7,0
SAL50158,Boscabel,0,8,4,3,4,7,0
SAL50159,Boulder,4,6,9,15,3,18,-1
SAL50160,Boundain,0,8,4,3,4,7,0
SAL50161,Bouvard,0,8,4,3,4,7,0
SAL50162,Bovell,0,0,0,8,4,12,0
SAL50163,Bow Bridge,0,8,4,3,4,7,0
SAL50164,Bowelling,0,8,4,3,4,7,0
SAL50165,Bowes,0,8,4,3,4,7,0
SAL50166,Bowgada,0,0,0,8,4,12,0
SAL50167,Boxwood Hill,0,0,0,8,4,12,0
SAL50168,Boya,0,0,0,8,4,12,-1
SAL50169,Boyanup,0,0,0,8,4,7,0
SAL50170,Boyatup,0,0,0,0,4,12,0
SAL50171,Boyerine,0,0,0,0,4,7,0
SAL50172,Boyup Brook,0,8,4,3,4,7,0
SAL50173,Brabham,4,6,9,15,3,9,-1
SAL50174,Bramley,0,0,0,8,4,7,0
SAL50175,Brazier,0,8,4,3,4,7,0
SAL50176,Breera,0,8,4,3,4,7,0
SAL50177,Bremer Bay,0,8,4,3,4,7,0
SAL50178,Brentwood (WA),4,6,9,18,3,14,-1
SAL50179,Breton Bay,0,3,2,11,4,7,0
SAL50180,Bridgetown,0,8,9,18,3,14,-1
SAL50181,Brigadoon,0,0,0,8,3,14,-1
SAL50182,Bringo,0,8,4,3,4,7,0
SAL50183,Broadwater (WA),4,6,9,18,3,9,-1
SAL50184,Broadwood,0,0,0,8,4,12,-1
SAL50185,Brockman,0,8,4,3,4,7,0
SAL50186,Broke (WA),0,8,4,3,4,7,0
SAL50187,Brookdale (WA),0,8,4,8,3,14,0
SAL50188,Brookhampton,0,0,0,8,4,7,0
SAL50189,Brookton,0,8,4,3,4,7,-1
SAL50190,Broome,4,6,9,18,3,14,-1
SAL50191,Broomehill East,0,0,0,8,4,12,0
SAL50192,Broomehill Village,0,8,4,3,4,7,0
SAL50193,Broomehill West,0,0,0,8,4,12,0
SAL50194,Brown Hill (WA),0,3,2,11,6,13,1
SAL50195,Brown Range,0,8,4,3,4,7,0
SAL50196,Bruce Rock,0,8,4,3,4,7,0
SAL50197,Brunswick (WA),0,8,4,3,3,14,0
SAL50198,Buckingham (WA),0,0,0,0,4,12,0
SAL50199,Buckland (WA),0,8,4,3,4,7,0
SAL50200,Bulgarra,4,6,9,18,3,18,-1
SAL50201,Bull Creek (WA),1,5,5,7,1,5,-1
SAL50202,Bullabulling,0,3,2,11,6,13,1
SAL50203,Bullaring,0,0,0,8,4,12,0
SAL50204,Buller,0,0,0,8,4,7,0
SAL50205,Bullfinch,0,8,4,3,4,7,0
SAL50206,Bullock Hills,0,8,4,3,4,7,0
SAL50207,Bullsbrook,4,6,9,15,3,9,-1
SAL50208,Bulong,0,0,0,8,4,12,-1
SAL50209,Bulyee,0,0,0,8,4,12,-1
SAL50210,Bunbury (WA),4,6,9,1,3,9,-1
SAL50211,Bundanoon (WA),0,8,4,0,4,19,0
SAL50212,Buniche,0,0,0,8,4,12,0
SAL50213,Bunjil,0,0,0,8,4,12,-1
SAL50214,Buntine,0,0,0,8,4,12,0
SAL50215,Burakin,0,0,0,0,4,12,0
SAL50216,Buraminya,0,3,2,11,6,13,1
SAL50217,Burekup,0,0,0,8,4,12,0
SAL50218,Burges,0,8,4,3,4,12,-1
SAL50219,Burlong,0,8,4,3,4,7,0
SAL50220,Burma Road,0,0,0,8,4,12,-1
SAL50221,Burns Beach,4,6,9,1,1,16,-1
SAL50222,Burnside (WA),0,0,0,8,4,12,0
SAL50223,Burracoppin,0,8,4,3,4,12,0
SAL50224,Burran Rock,0,8,4,3,4,7,0
SAL50225,Burrup,0,3,2,11,4,7,-1
SAL50226,Burswood,4,6,9,18,3,9,-1
SAL50227,Bushmead,0,0,0,8,4,12,-1
SAL50228,Busselton,0,8,4,3,4,7,-1
SAL50229,Butler (WA),4,5,10,15,1,5,-1
SAL50230,Byford,1,5,10,13,1,3,-1
SAL50231,Cable Beach,4,6,9,15,3,9,-1
SAL50232,Cadoux,0,8,4,3,4,7,0
SAL50233,Caiguna,0,8,4,3,4,12,-1
SAL50234,Calingiri,0,8,4,3,4,12,0
SAL50235,Calista,0,8,4,3,3,14,0
SAL50236,Caljie,0,8,4,3,4,7,0
SAL50237,Callcup,0,8,4,3,4,7,0
SAL50238,Camballin,0,8,4,0,4,19,0
SAL50239,Cambridge Gulf,0,0,0,0,4,12,-1
SAL50240,Camillo,0,8,4,18,3,14,-1
