SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score,state,tod_category,car_dep_category,transit_category,investment_priority
10102101203,101021012,10102,285,267,12,0,0.936842105263158,0.0421052631578947,0.0,607,7404,0.5809792843691148,35546,0.5486086459957095,93.6842105263158,97.54624539163056,93.61457861716576,89.73961218836564,94.4344347702852,5.298771275399651,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102101209,101021012,10102,366,355,5,3,0.9699453551912568,0.0136612021857923,0.0081967213114754,784,7404,0.5809792843691148,35546,0.5486086459957095,96.99453551912568,99.33299915917468,93.61457861716576,95.66947355848188,96.88757703468404,5.727878295244187,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102101211,101021012,10102,308,290,6,0,0.9415584415584416,0.0194805194805194,0.0,638,7404,0.5809792843691148,35546,0.5486086459957095,94.15584415584416,98.32562576806156,93.61457861716576,92.32163939956148,95.11510505614544,5.398275877598527,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102101213,101021012,10102,226,218,0,0,0.9646017699115044,0.0,0.0,520,7404,0.5809792843691148,35546,0.5486086459957095,96.46017699115043,92.45763534053424,93.61457861716576,96.46017699115043,94.69029482116866,5.232916388544008,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102101214,101021012,10102,236,231,0,0,0.9788135593220338,0.0,0.0,531,7404,0.5809792843691148,35546,0.5486086459957095,97.8813559322034,93.78112670590518,93.61457861716576,97.8813559322034,95.7979317013064,5.352211409331421,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102101215,101021012,10102,215,212,0,3,0.986046511627907,0.0,0.013953488372093,488,7404,0.5809792843691148,35546,0.5486086459957095,98.6046511627907,90.62479787853307,93.61457861716576,98.6046511627907,95.21268066838844,5.300274522925782,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102101218,101021012,10102,221,216,0,5,0.9773755656108596,0.0,0.0226244343891402,497,7404,0.5809792843691148,35546,0.5486086459957095,97.73755656108597,91.67825496410322,93.61457861716576,97.73755656108597,95.09517049320708,5.280444861920418,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102101219,101021012,10102,296,269,8,10,0.9087837837837838,0.027027027027027,0.0337837837837837,634,7404,0.5809792843691148,35546,0.5486086459957095,90.87837837837836,97.97716835909708,93.61457861716576,88.42220598977356,93.30963818149098,5.174371436952454,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102101222,101021012,10102,240,236,0,0,0.9833333333333332,0.0,0.0,507,7404,0.5809792843691148,35546,0.5486086459957095,98.33333333333331,94.2516654808874,93.61457861716576,98.33333333333331,96.16508203436602,5.39338365126581,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102101223,101021012,10102,246,236,0,7,0.959349593495935,0.0,0.0284552845528455,613,7404,0.5809792843691148,35546,0.5486086459957095,95.9349593495935,94.89036931634436,93.61457861716576,95.9349593495935,95.1575061931332,5.285429461155296,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102101224,101021012,10102,248,242,3,0,0.9758064516129032,0.0120967741935483,0.0,528,7404,0.5809792843691148,35546,0.5486086459957095,97.58064516129032,95.07389560830477,93.61457861716576,96.40023413111342,95.91736588355208,5.383966132840562,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102101227,101021012,10102,202,202,0,0,1.0,0.0,0.0,437,7404,0.5809792843691148,35546,0.5486086459957095,100.0,87.97700666192355,93.61457861716576,100.0,95.1160177220102,5.313205979041787,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102101232,101021012,10102,247,243,0,0,0.9838056680161944,0.0,0.0,470,7404,0.5809792843691148,35546,0.5486086459957095,98.38056680161942,94.98091973352308,93.61457861716576,98.38056680161942,96.4074750442998,5.424142450680529,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102161001,101021610,10102,214,201,0,4,0.9392523364485982,0.0,0.0186915887850467,425,3619,0.5814588688946015,35546,0.5486086459957095,93.92523364485982,90.44612250177867,93.65621563935062,93.92523364485982,92.82769670083364,5.044384316138599,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102161003,101021610,10102,281,269,8,4,0.9572953736654805,0.0284697508896797,0.0142348754448398,646,3619,0.5814588688946015,35546,0.5486086459957095,95.72953736654804,97.3732294159498,93.65621563935062,93.00414128493811,95.5354410277681,5.400971537659618,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102161007,101021610,10102,219,206,3,4,0.9406392694063926,0.0136986301369863,0.0182648401826484,409,3619,0.5814588688946015,35546,0.5486086459957095,94.06392694063926,91.33707392794774,93.65621563935062,92.77537999624694,93.03547408213484,5.07345787465108,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102161013,101021610,10102,233,224,0,4,0.96137339055794,0.0,0.0171673819742489,526,3619,0.5814588688946015,35546,0.5486086459957095,96.137339055794,93.383351659013,93.65621563935062,96.137339055794,94.81491815347104,5.244600557253756,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102161014,101021610,10102,235,226,9,0,0.9617021276595744,0.0382978723404255,0.0,485,3619,0.5814588688946015,35546,0.5486086459957095,96.17021276595744,93.6630877692258,93.65621563935062,92.48709823449524,94.54696438847036,5.254578672067183,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102161015,101021610,10102,228,225,3,0,0.986842105263158,0.0131578947368421,0.0,491,3619,0.5814588688946015,35546,0.5486086459957095,98.68421052631578,92.74222236595304,93.65621563935062,97.38573407202216,95.76616745538456,5.36222566140221,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102161106,101021611,10102,202,196,0,3,0.9702970297029704,0.0,0.0148514851485148,460,9026,0.545740371243727,35546,0.5486086459957095,97.02970297029702,87.97700666192355,90.74041135760947,97.02970297029702,93.05603575524748,5.155387979664308,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102161109,101021611,10102,239,239,0,0,1.0,0.0,0.0,528,9026,0.545740371243727,35546,0.5486086459957095,100.0,94.14817928982602,90.74041135760947,100.0,96.3925360584697,5.480638923341991,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102161118,101021611,10102,222,202,4,0,0.90990990990991,0.018018018018018,0.0,494,9026,0.545740371243727,35546,0.5486086459957095,90.990990990991,91.8359097082983,90.74041135760947,89.351513675838,91.0304029479916,4.920039179436685,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10102161124,101021611,10102,305,274,5,12,0.898360655737705,0.0163934426229508,0.0393442622950819,642,9026,0.545740371243727,35546,0.5486086459957095,89.8360655737705,98.23345837914754,90.74041135760947,88.36334318731524,92.38888033350588,5.1418436653605,NSW,Extreme (85-100),Very High (80-90%),Very Low (<5%),Priority 2
10102161126,101021611,10102,218,209,0,5,0.9587155963302753,0.0,0.0229357798165137,610,9026,0.545740371243727,35546,0.5486086459957095,95.87155963302752,91.151930664252,90.74041135760947,95.87155963302752,93.42944128731126,5.166587117117655,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102161138,101021611,10102,257,243,0,8,0.9455252918287936,0.0,0.0311284046692607,661,9026,0.545740371243727,35546,0.5486086459957095,94.55252918287935,95.87106267382444,90.74041135760947,94.55252918287935,94.18566566510891,5.2504637320465095,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10102161144,101021611,10102,201,171,0,16,0.8507462686567164,0.0,0.0796019900497512,480,9026,0.545740371243727,35546,0.5486086459957095,85.07462686567165,87.75629002005046,90.74041135760947,85.07462686567165,87.01228271037286,4.515988936595055,NSW,Extreme (85-100),Very High (80-90%),,Priority 2
10102161145,101021611,10102,231,224,0,4,0.9696969696969696,0.0,0.0173160173160173,601,9026,0.545740371243727,35546,0.5486086459957095,96.96969696969695,93.16586896061057,90.74041135760947,96.96969696969695,94.58269144455356,5.281684724040058,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10103101412,101031014,10103,227,211,6,3,0.9295154185022028,0.026431718061674,0.013215859030837,589,3043,0.4500813489128827,10573,0.5103538157069074,92.95154185022028,92.59912036737596,54.70902593622663,90.49467290263736,84.95162532780995,5.046660474490692,NSW,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
10103101606,101031016,10103,229,208,0,9,0.9082969432314412,0.0,0.0393013100436681,628,4699,0.5848164281269446,10573,0.5103538157069074,90.82969432314412,92.89987711014813,86.18863592264407,90.82969432314412,90.5225374791453,4.939390813345086,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10103101614,101031016,10103,239,213,4,19,0.891213389121339,0.0167364016736401,0.0794979079497908,451,4699,0.5848164281269446,10573,0.5103538157069074,89.1213389121339,94.14817928982602,86.18863592264407,87.6297683864078,89.89369337497095,4.884418789421942,NSW,Extreme (85-100),Very High (80-90%),Very Low (<5%),Priority 2
10103101616,101031016,10103,249,210,0,39,0.8433734939759037,0.0,0.1566265060240964,512,4699,0.5848164281269446,10573,0.5103538157069074,84.33734939759037,95.17899877110148,86.18863592264407,84.33734939759037,87.96010151465444,4.656653786148882,NSW,Extreme (85-100),Very High (80-90%),,Priority 2
10103101617,101031016,10103,217,195,5,17,0.8986175115207373,0.0230414746543778,0.0783410138248847,439,4699,0.5848164281269446,10573,0.5103538157069074,89.86175115207374,90.97163831576223,86.18863592264407,87.79120389050522,89.25303952913751,4.838601554119228,NSW,Extreme (85-100),Very High (80-90%),Very Low (<5%),Priority 2
10103101619,101031016,10103,202,186,0,16,0.9207920792079208,0.0,0.0792079207920792,575,4699,0.5848164281269446,10573,0.5103538157069074,92.07920792079209,87.97700666192355,86.18863592264407,92.07920792079209,89.67043314350192,4.892357980701844,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10103101623,101031016,10103,235,229,0,3,0.9744680851063828,0.0,0.0127659574468085,613,4699,0.5848164281269446,10573,0.5103538157069074,97.44680851063828,93.6630877692258,86.18863592264407,97.44680851063828,94.06005777061571,5.324329716386659,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10103101627,101031016,10103,291,270,6,15,0.9278350515463918,0.0206185567010309,0.0515463917525773,695,4699,0.5848164281269446,10573,0.5103538157069074,92.78350515463916,97.77908932151868,86.18863592264407,90.87044319268786,92.77190036210888,5.267091156743767,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10105153916,101051539,10105,232,220,0,6,0.9482758620689656,0.0,0.0258620689655172,605,10870,0.4424994911459393,17323,0.4510845506861443,94.82758620689656,93.2677381799366,30.100737339111312,94.82758620689656,81.41426202525153,5.169088188726095,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10105153920,101051539,10105,321,312,5,0,0.97196261682243,0.0155763239875389,0.0,817,10870,0.4424994911459393,17323,0.4510845506861443,97.196261682243,98.63365888364272,30.100737339111312,95.68230121990275,84.05697992780253,5.612648231183351,NSW,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
10105153922,101051539,10105,225,221,0,0,0.9822222222222222,0.0,0.0,579,10870,0.4424994911459393,17323,0.4510845506861443,98.22222222222224,92.2967466528685,30.100737339111312,98.22222222222224,82.82028257479394,5.324169932618557,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10105153944,101051539,10105,234,225,0,9,0.9615384615384616,0.0,0.0384615384615384,519,10870,0.4424994911459393,17323,0.4510845506861443,96.15384615384616,93.52402819998706,30.100737339111312,96.15384615384616,82.15427900474145,5.249601455907845,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10105153966,101051539,10105,390,382,0,4,0.9794871794871794,0.0,0.0102564102564102,883,10870,0.4424994911459393,17323,0.4510845506861443,97.94871794871794,99.4971217903111,30.100737339111312,97.94871794871794,84.84364297927456,5.846272533113871,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10105154001,101051540,10105,288,262,0,11,0.9097222222222222,0.0,0.0381944444444444,819,6454,0.4663631765300961,17323,0.4510845506861443,90.9722222222222,97.66994372938362,37.02582303861328,90.9722222222222,82.19225883764884,5.154874278768949,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10105154004,101051540,10105,244,218,0,17,0.8934426229508197,0.0,0.0696721311475409,699,6454,0.4663631765300961,17323,0.4510845506861443,89.34426229508196,94.68824784942758,37.02582303861328,89.34426229508196,80.4837701100919,4.915058565158814,NSW,Very High (75-85),Very High (80-90%),,Priority 1
10105154031,101051540,10105,213,194,0,10,0.9107981220657276,0.0,0.0469483568075117,588,6454,0.4663631765300961,17323,0.4510845506861443,91.07981220657275,90.2690640967596,37.02582303861328,91.07981220657275,80.02578994003693,4.887320877531639,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10106154101,101061541,10106,266,232,9,22,0.8721804511278195,0.0338345864661654,0.0827067669172932,762,3216,0.4755286115629158,17823,0.4670719882596504,87.21804511278195,96.52351076903176,46.03963197723304,84.26705862400361,81.47890353366927,4.873089055446834,NSW,Very High (75-85),Very High (80-90%),Very Low (<5%),Priority 1
10106154106,101061541,10106,220,206,0,8,0.9363636363636364,0.0,0.0363636363636363,541,3216,0.4755286115629158,17823,0.4670719882596504,93.63636363636364,91.51494081883448,46.03963197723304,93.63636363636364,83.48059045927877,5.054643256875714,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10106154111,101061541,10106,234,221,3,7,0.9444444444444444,0.0128205128205128,0.0299145299145299,592,3216,0.4755286115629158,17823,0.4670719882596504,94.44444444444444,93.52402819998706,46.03963197723304,93.23361823361824,84.36627445658232,5.156275207802817,NSW,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
10106154213,101061542,10106,203,182,0,14,0.896551724137931,0.0,0.0689655172413793,503,6827,0.5370093604971289,17823,0.4670719882596504,89.65517241379311,88.20823362007633,65.22378888817023,89.65517241379311,84.3348140705535,4.767969649653435,NSW,Very High (75-85),Very High (80-90%),,Priority 2
10106154217,101061542,10106,330,310,3,0,0.9393939393939394,0.009090909090909,0.0,715,6827,0.5370093604971289,17823,0.4670719882596504,93.93939393939394,98.82688700601511,65.22378888817023,93.08539944903582,89.57712140009974,5.450474837475423,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
10106154240,101061542,10106,229,206,0,11,0.8995633187772926,0.0,0.0480349344978165,689,6827,0.5370093604971289,17823,0.4670719882596504,89.95633187772926,92.89987711014813,65.22378888817023,89.95633187772926,85.8928868495431,4.891896670909076,NSW,Extreme (85-100),Very High (80-90%),,Priority 2
10106154241,101061542,10106,206,191,0,10,0.9271844660194176,0.0,0.0485436893203883,498,6827,0.5370093604971289,17823,0.4670719882596504,92.71844660194176,88.88736174891663,65.22378888817023,92.71844660194176,86.07018960327991,4.944414026765464,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10106154316,101061543,10106,238,232,0,6,0.9747899159663864,0.0,0.0252100840336134,591,4523,0.4110323518720465,17823,0.4670719882596504,97.47899159663864,94.0260979238083,30.442322618200635,97.47899159663864,83.03578969910194,5.338401445580296,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10201103203,102011032,10201,231,222,3,6,0.961038961038961,0.0129870129870129,0.0259740259740259,751,10256,0.4836823240897944,79874,0.4476564645485268,96.1038961038961,93.16586896061057,40.573863268870056,94.85579355709226,83.99167113922485,5.234526824718272,NSW,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
10201103315,102011033,10201,249,232,0,7,0.931726907630522,0.0,0.0281124497991967,776,3346,0.5159599074787973,79874,0.4476564645485268,93.17269076305222,95.17899877110148,52.03415044305025,93.17269076305222,85.5468751014666,5.144493706602574,NSW,Extreme (85-100),Extreme (>90%),,Priority 2
10202104518,102021045,10202,275,272,3,0,0.9890909090909092,0.0109090909090909,0.0,989,4803,0.4254207263064659,70958,0.4219395734103977,98.9090909090909,97.074089644913,19.07379859000065,97.8300826446281,82.28363123957321,5.559087401727508,NSW,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
10202104719,102021047,10202,233,227,0,0,0.9742489270386266,0.0,0.0,676,7601,0.4748844183431213,70958,0.4219395734103977,97.42489270386268,93.383351659013,31.63645624474484,97.42489270386268,83.05474309858421,5.314840743288405,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10202105204,102021052,10202,254,248,0,6,0.9763779527559056,0.0,0.0236220472440944,948,2714,0.418052988293284,70958,0.4219395734103977,97.63779527559056,95.609921738568,17.675522281870514,97.63779527559056,81.03697861573977,5.410367555902715,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10202105601,102021056,10202,226,226,0,0,1.0,0.0,0.0,875,9211,0.4593785846092464,70958,0.4219395734103977,100.0,92.45763534053424,27.077000194036607,100.0,83.15269064096759,5.424950017481403,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10202105602,102021056,10202,237,222,3,4,0.9367088607594936,0.0126582278481012,0.0168776371308016,829,9211,0.4593785846092464,70958,0.4219395734103977,93.67088607594935,93.89512321324624,27.077000194036607,92.48517865726646,80.30080929888759,5.125924428502394,NSW,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
10202105634,102021056,10202,212,203,4,0,0.9575471698113208,0.0188679245283018,0.0,994,9211,0.4593785846092464,70958,0.4219395734103977,95.75471698113208,90.09119720587285,27.077000194036607,93.94802420790316,80.13944841381232,5.133690139806666,NSW,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
10301105916,103011059,10301,218,200,3,6,0.9174311926605504,0.0137614678899082,0.0275229357798165,631,5739,0.4654501216545012,22907,0.4661010051682741,91.74311926605505,91.151930664252,42.13585796520277,90.4805992761552,81.51805842635369,4.944102504418808,NSW,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
10301105917,103011059,10301,319,309,0,5,0.9686520376175548,0.0,0.0156739811912225,788,5739,0.4654501216545012,22907,0.4661010051682741,96.86520376175548,98.58434124571502,42.13585796520277,96.86520376175548,86.4350758476328,5.58749588620776,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10301105928,103011059,10301,213,204,0,4,0.9577464788732394,0.0,0.0187793427230046,526,5739,0.4654501216545012,22907,0.4661010051682741,95.77464788732394,90.2690640967596,42.13585796520277,95.77464788732394,83.39521476573042,5.1392446341054345,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10301105929,103011059,10301,266,254,3,6,0.9548872180451128,0.0112781954887218,0.0225563909774436,650,5739,0.4654501216545012,22907,0.4661010051682741,95.48872180451129,96.52351076903176,42.13585796520277,94.41178133303184,85.02089167885778,5.335192327946103,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
10301105933,103011059,10301,222,214,5,3,0.963963963963964,0.0225225225225225,0.0135135135135135,654,5739,0.4654501216545012,22907,0.4661010051682741,96.3963963963964,91.8359097082983,42.13585796520277,94.22530638746856,83.95903370283546,5.212318734650745,NSW,Very High (75-85),Extreme (>90%),Very Low (<5%),Priority 1
10301105935,103011059,10301,355,347,0,0,0.9774647887323944,0.0,0.0,857,5739,0.4654501216545012,22907,0.4661010051682741,97.74647887323944,99.21253476489233,42.13585796520277,97.74647887323944,87.06417145912798,5.742537925649732,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10301161307,103011613,10301,337,327,3,7,0.9703264094955488,0.0089020771513353,0.0207715133531157,920,7043,0.4920701460210997,22907,0.4661010051682741,97.03264094955487,98.94250048509151,50.70985059181166,96.16884889362412,88.25466153307417,5.650255216091831,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
10301161310,103011613,10301,239,239,0,0,1.0,0.0,0.0,601,7043,0.4920701460210997,22907,0.4661010051682741,100.0,94.14817928982602,50.70985059181166,100.0,88.38642390531014,5.480638923341991,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10301161315,103011613,10301,270,260,6,4,0.9629629629629628,0.0222222222222222,0.0148148148148148,642,7043,0.4920701460210997,22907,0.4661010051682741,96.29629629629628,96.7773753314792,50.70985059181166,94.15637860082305,87.10933909640691,5.394632938624897,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
10301161323,103011613,10301,235,235,0,0,1.0,0.0,0.0,546,7043,0.4920701460210997,22907,0.4661010051682741,100.0,93.6630877692258,50.70985059181166,100.0,88.24089644913008,5.4638318050256105,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10301161324,103011613,10301,225,218,0,3,0.9688888888888888,0.0,0.0133333333333333,508,7043,0.4920701460210997,22907,0.4661010051682741,96.88888888888889,92.2967466528685,50.70985059181166,96.88888888888889,86.27543855866733,5.25189613262826,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10301161325,103011613,10301,221,221,0,0,1.0,0.0,0.0,567,7043,0.4920701460210997,22907,0.4661010051682741,100.0,91.67825496410322,50.70985059181166,100.0,87.6454466075933,5.402677381872279,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10302106715,103021067,10302,222,215,0,3,0.9684684684684683,0.0,0.0135135135135135,586,4786,0.4383185273376683,23304,0.4261575597981128,96.84684684684684,91.8359097082983,23.08186727895996,96.84684684684684,80.5905697917049,5.236675364251917,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10302106730,103021067,10302,216,213,0,3,0.9861111111111112,0.0,0.0138888888888888,553,4786,0.4383185273376683,23304,0.4261575597981128,98.61111111111111,90.80023931181684,23.08186727895996,98.61111111111111,81.1620008048926,5.305176556963509,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10303107211,103031072,10303,346,330,0,8,0.953757225433526,0.0,0.0231213872832369,813,5949,0.4735333917058028,20246,0.4229371213703781,95.3757225433526,99.07994308259492,31.537820968889463,95.3757225433526,83.71940839023267,5.578835772781686,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10303107217,103031072,10303,280,265,0,11,0.9464285714285714,0.0,0.0392857142857142,725,5949,0.4735333917058028,20246,0.4229371213703781,94.64285714285714,97.33280512256646,31.537820968889463,94.64285714285714,82.82883430197639,5.336299954905152,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10303107219,103031072,10303,253,245,0,8,0.9683794466403162,0.0,0.0316205533596837,586,5949,0.4735333917058028,20246,0.4229371213703781,96.8379446640316,95.53149860940432,31.537820968889463,96.8379446640316,83.38598610861499,5.362240693357872,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10303107225,103031072,10303,240,223,0,17,0.9291666666666668,0.0,0.0708333333333333,630,5949,0.4735333917058028,20246,0.4229371213703781,92.91666666666669,94.2516654808874,31.537820968889463,92.91666666666669,81.04139717137745,5.096290484035067,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10303107226,103031072,10303,266,259,0,7,0.9736842105263158,0.0,0.0263157894736842,621,5949,0.4735333917058028,20246,0.4229371213703781,97.36842105263158,96.52351076903176,31.537820968889463,97.36842105263158,83.9488279508032,5.440215798968664,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10303107229,103031072,10303,248,241,0,4,0.9717741935483872,0.0,0.0161290322580645,682,5949,0.4735333917058028,20246,0.4229371213703781,97.17741935483872,95.07389560830477,31.537820968889463,97.17741935483872,83.41844255368868,5.361718338903204,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10303107233,103031072,10303,236,221,0,9,0.9364406779661016,0.0,0.0381355932203389,611,5949,0.4735333917058028,20246,0.4229371213703781,93.64406779661016,93.78112670590518,31.537820968889463,93.64406779661016,81.26393610385452,5.120513945724,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10304107740,103041077,10304,250,243,0,7,0.972,0.0,0.028,634,8230,0.4326341796772328,29070,0.4744882969346783,97.2,95.28976133497189,37.84158527908932,97.2,84.75524545630942,5.370740256836093,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10304107746,103041077,10304,256,238,0,12,0.9296875,0.0,0.046875,690,8230,0.4326341796772328,29070,0.4744882969346783,92.96875,95.78455468598408,37.84158527908932,92.96875,82.78805846161308,5.158906672676025,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10304107806,103041078,10304,223,204,0,19,0.9147982062780268,0.0,0.085201793721973,549,11385,0.4972701463201572,29070,0.4744882969346783,91.4798206278027,91.99194748075804,57.062528297005365,91.4798206278027,84.75000021752984,4.950564101248556,NSW,Very High (75-85),Extreme (>90%),,Priority 1
10304107817,103041078,10304,225,221,0,0,0.9822222222222222,0.0,0.0,576,11385,0.4972701463201572,29070,0.4744882969346783,98.22222222222224,92.2967466528685,57.062528297005365,98.22222222222224,88.21264076637274,5.324169932618557,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10304107818,103041078,10304,231,231,0,0,1.0,0.0,0.0,617,11385,0.4972701463201572,29070,0.4744882969346783,100.0,93.16586896061057,57.062528297005365,100.0,89.36226634758425,5.44673737166631,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10304107822,103041078,10304,220,215,5,0,0.9772727272727272,0.0227272727272727,0.0,530,11385,0.4972701463201572,29070,0.4744882969346783,97.72727272727272,91.51494081883448,57.062528297005365,95.50619834710744,87.50851683067127,5.275477185574167,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
10304107828,103041078,10304,233,228,0,5,0.9785407725321889,0.0,0.0214592274678111,629,11385,0.4972701463201572,29070,0.4744882969346783,97.85407725321888,93.383351659013,57.062528297005365,97.85407725321888,88.35454978371442,5.338254138633287,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10304107840,103041078,10304,235,231,0,0,0.9829787234042552,0.0,0.0,598,11385,0.4972701463201572,29070,0.4744882969346783,98.29787234042551,93.6630877692258,57.062528297005365,98.29787234042551,88.6603681603816,5.370830412599642,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10304107842,103041078,10304,367,356,0,5,0.9700272479564032,0.0,0.0136239782016348,917,11385,0.4972701463201572,29070,0.4744882969346783,97.00272479564032,99.34836039066036,57.062528297005365,97.00272479564032,89.71837617441936,5.7310014332101895,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10304107847,103041078,10304,331,327,0,0,0.9879154078549848,0.0,0.0,770,11385,0.4972701463201572,29070,0.4744882969346783,98.79154078549848,98.85114158204514,57.062528297005365,98.79154078549848,90.46361852676384,5.734982280470367,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10304107851,103041078,10304,248,242,0,3,0.9758064516129032,0.0,0.0120967741935483,591,11385,0.4972701463201572,29070,0.4744882969346783,97.58064516129032,95.07389560830477,57.062528297005365,97.58064516129032,88.72499692253766,5.383966132840562,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10304107852,103041078,10304,225,225,0,0,1.0,0.0,0.0,549,11385,0.4972701463201572,29070,0.4744882969346783,100.0,92.2967466528685,57.062528297005365,100.0,89.10152965526163,5.420534999272286,NSW,Extreme (85-100),Extreme (>90%),,Priority 1
10304107853,103041078,10304,273,267,3,3,0.978021978021978,0.0109890109890109,0.0109890109890109,673,11385,0.4972701463201572,29070,0.4744882969346783,97.8021978021978,96.94715736368929,57.062528297005365,96.72744837580002,89.29027682696699,5.489762653500421,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
10304107856,103041078,10304,419,409,3,4,0.9761336515513126,0.0071599045346062,0.0095465393794749,956,11385,0.4972701463201572,29070,0.4744882969346783,97.61336515513126,99.64507470409416,57.062528297005365,96.91446277931884,90.04282041061373,5.896095887619241,NSW,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 1
