SAL_CODE,Suburb_Name,Top_Non_Australia_Country,Top_Non_Australia_Count,Australia_Count,Total_Population,Percentage_Non_Aus,SAL_CODE_2021,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,Total_Population_G01,Tertiary_Total,Tertiary_Percentage,Unemployment_Rate
SAL10396,Blacktown,India,13006,33584,68097,19.09922610393997,SAL10396,34,757,1774,2.9,50961,11334,44.710059171597635,7.1
SAL11971,Hurstville,China,12913,13363,43977,29.36307615344385,SAL11971,33,698,1804,2.8,31162,10340,58.1160071942446,6.9
SAL10107,Auburn (NSW),China,8849,16615,54040,16.374907475943743,SAL10107,31,580,1533,3.3,39333,7808,45.42704212241098,11.4
SAL11431,Epping (NSW),China,8409,16302,41820,20.107604017216644,SAL11431,36,946,2243,2.8,29551,13392,72.74702591123908,5.4
SAL10781,Campsie,China,8037,11388,35382,22.714939799898254,SAL10781,36,652,1497,2.6,26132,5991,46.14851332614389,8.0
SAL10817,Carlingford,China,7955,17851,39786,19.994470416729506,SAL10817,38,791,2084,3.0,28044,9909,63.32438650306749,5.2
SAL10891,Chatswood,China,7250,13409,35225,20.581973030518096,SAL10891,37,938,2158,2.5,25553,11215,69.84057790509404,5.5
SAL11372,Eastwood (NSW),China,7020,10689,26324,26.66767968393861,SAL11372,39,760,1945,2.8,18695,7221,64.90203127808736,5.7
SAL13299,Quakers Hill,India,6691,22087,39017,17.148935079580696,SAL13299,35,917,2310,3.1,27893,7165,49.91292232671543,5.0
SAL13517,Schofields,India,5560,10209,21315,26.08491672531081,SAL13517,32,1162,2696,3.2,15213,5150,63.00464888671398,4.4
SAL13851,The Ponds,India,5523,11076,23136,23.87188796680498,SAL13851,35,1207,3285,3.5,16315,5553,65.46804998821032,4.2
SAL10846,Castle Hill (NSW),China,5454,32534,57310,9.516663758506368,SAL10846,42,931,2551,3.0,40874,14247,60.37376048817696,4.5
SAL13925,Toongabbie (NSW),India,5099,10653,22578,22.583931260519087,SAL13925,35,843,2106,2.9,16177,4685,54.22453703703704,6.3
SAL13469,Ryde,China,5012,22717,42851,11.696343142517094,SAL13469,36,983,2024,2.4,31907,11679,60.56002074150895,4.9
SAL12515,Marsden Park,India,4997,9695,20447,24.438792976964837,SAL12515,32,1131,2722,3.4,14610,4578,61.08072048032022,3.9
SAL11686,Glenwood (NSW),India,4463,11472,22576,19.76878100637845,SAL11686,37,984,3068,3.5,15829,5128,60.60749320411299,4.8
SAL10233,Baulkham Hills,China,4462,31933,53072,8.407446487790173,SAL10233,39,973,2474,3.0,37415,12079,58.19241701594643,4.4
SAL10099,Ashfield (NSW),China,4080,15579,31649,12.8914025719612,SAL10099,36,890,1888,2.3,23012,9026,61.317934782608695,6.3
SAL11943,Hornsby,China,4052,15242,31168,13.000513347022588,SAL11943,38,890,1952,2.5,22462,8492,61.81844653126593,4.7
SAL14244,Wentworth Point,China,3826,6618,16920,22.61229314420804,SAL14244,32,1196,2035,2.1,12703,6102,68.69300911854104,5.7
SAL14542,Zetland,China,3765,6300,16831,22.369437347751173,SAL14542,30,1262,2192,2.0,12622,6497,69.3531169940222,6.0
SAL13533,Seven Hills (NSW),India,3762,15303,27489,13.685474189675867,SAL13533,37,780,1892,2.8,20095,4620,45.409868291724,5.8
SAL12749,Mosman,England,3686,25512,38222,9.643660718957667,SAL12749,45,1487,2892,2.3,28329,12944,70.34782608695652,3.6
SAL11936,Homebush (NSW),India,3619,5005,16437,22.01739976881426,SAL11936,31,960,2101,2.5,11660,5136,67.5256376544833,6.4
SAL12529,Mascot,China,3565,11638,28023,12.721692895121864,SAL12529,30,993,2254,2.5,21591,8185,58.16101755133944,5.9
SAL13386,Riverwood,China,3399,7547,16925,20.08271787296898,SAL13386,40,564,1210,2.5,12793,2672,44.40751204919395,7.8
SAL13325,Randwick,England,3215,23738,38035,8.45274089654266,SAL13325,36,1336,2422,2.2,28943,12556,65.29720734307556,3.6
SAL13193,Pendle Hill,India,3096,4068,10451,29.623959429719644,SAL13193,37,773,1824,2.8,7743,2244,52.91204904503655,6.2
SAL12096,Kellyville,India,3076,22582,38387,8.013129444864147,SAL12096,38,1049,3044,3.3,27011,8586,58.285248795058045,4.1
SAL14371,Wolli Creek,China,3052,3874,13102,23.29415356434132,SAL14371,30,1071,2163,2.2,10654,5513,68.6294037096975,6.3
SAL12485,Manly (NSW),England,2892,13486,21812,13.258756647716854,SAL12485,38,1595,3164,2.2,16296,7800,68.78913484434254,3.5
SAL14201,Waterloo (NSW),China,2744,9553,20596,13.322975335016508,SAL14201,33,1172,2028,1.8,16379,7176,61.291424666894436,6.2
SAL13654,St Ives (NSW),China,2714,13792,25690,10.56442195406773,SAL13654,43,1077,2888,2.9,18384,7392,68.28006650655828,4.3
SAL10897,Cherrybrook,China,2652,13352,27267,9.726042468918472,SAL10897,43,940,2924,3.1,19082,7572,66.32796075683251,4.6
SAL12446,Macquarie Park,China,2620,4907,14800,17.7027027027027,SAL12446,31,970,1886,2.0,11071,5763,73.9509816501989,7.7
SAL12516,Marsfield,China,2582,8060,17178,15.030853417161486,SAL12516,39,829,1943,2.5,12492,5036,65.01420087787245,5.5
SAL13003,North Kellyville,India,2496,14057,24424,10.219456272518832,SAL13003,33,1212,3120,3.3,17401,5462,59.04226570100529,4.0
SAL11937,Homebush West,India,2480,3388,12458,19.906887140793064,SAL11937,31,860,1952,2.6,9108,3567,62.077967281587185,8.1
SAL13197,Penshurst (NSW),China,2372,9033,17347,13.673834092350262,SAL13197,38,807,1835,2.6,12592,3692,52.43573356057378,4.9
SAL10299,Berala,China,2323,4739,12007,19.34704755559257,SAL10299,37,595,1552,3.0,8757,1652,44.11214953271028,9.2
SAL11015,Coogee (NSW),England,2159,12133,19303,11.184789929026577,SAL11015,35,1555,2976,2.2,14634,6919,66.9537449196826,3.3
SAL10906,Chippendale,China,2139,3643,10166,21.04072398190045,SAL10906,28,882,1606,1.8,7803,4136,70.01862197392924,9.2
SAL13419,Rosebery (NSW),China,2133,8950,17662,12.076774997169064,SAL13419,33,1158,2274,2.3,13533,5367,61.52699759257136,4.2
SAL12097,Kellyville Ridge,India,2127,8823,15338,13.867518581301344,SAL12097,35,1131,3073,3.4,10890,3267,58.32886984467059,4.2
SAL11229,Dee Why,England,2112,18203,31563,6.691379146468966,SAL11229,36,1065,2106,2.3,23354,7192,50.181412224392965,3.7
SAL14103,Wahroonga,China,2107,15797,25145,8.379399482998608,SAL14103,44,1042,2998,2.9,17853,7256,67.53536857781087,3.9
SAL14266,West Pennant Hills,China,2097,14401,23806,8.808703688145846,SAL14266,43,1032,3078,3.1,16620,6360,65.03067484662577,3.8
SAL12137,Killara (NSW),China,2075,8053,14800,14.020270270270272,SAL12137,42,1117,2802,2.8,10620,4819,73.17036137260857,4.7
SAL10330,Beverly Hills,China,2068,7954,14431,14.330261243157093,SAL10330,40,701,1862,2.9,10483,2574,48.84250474383302,6.1
SAL13294,Pymble,China,2015,9278,16376,12.304592085979484,SAL13294,41,1224,3379,2.9,11775,5543,76.82605682605683,4.3
SAL14268,West Ryde,China,2002,8983,18360,10.904139433551196,SAL14268,37,901,1983,2.5,13171,4891,61.30609175231888,5.7
SAL11724,Gordon (NSW),China,1996,5839,12230,16.320523303352413,SAL11724,39,1075,2460,2.7,8795,4110,73.11866215975805,5.0
SAL13747,Tallawong,India,1975,4478,9043,21.84009731283866,SAL13747,30,1137,2759,3.2,6570,2109,58.99300699300699,4.8
SAL13015,North Ryde,China,1918,10593,19295,9.940399067115834,SAL13015,37,1039,2383,2.6,14043,5313,61.82939602001629,4.3
SAL14104,Waitara,India,1897,3733,10687,17.750538036867223,SAL14104,36,1055,2106,2.4,7837,3498,69.6812749003984,5.1
SAL12511,Maroubra,England,1890,24559,40404,4.677754677754678,SAL12511,39,1026,2141,2.4,30722,10447,57.34438467449775,4.6
SAL10333,Bexley,China,1888,15526,26741,7.0603193597846,SAL10333,40,735,1870,2.9,19646,4276,44.639315168597975,5.3
SAL12050,Jordan Springs,India,1883,11551,16734,11.252539739452612,SAL12050,30,1100,2484,3.2,11772,2443,44.426259319876344,3.6
SAL12348,Lindfield,China,1881,8849,15466,12.162162162162163,SAL12348,40,1174,2833,2.8,10943,4954,74.5298630961336,4.0
SAL10463,Bondi Beach,England,1825,8426,14679,12.432727025001702,SAL10463,33,1583,2795,2.0,11513,5678,67.60328610548875,3.9
SAL13664,Stanhope Gardens,India,1781,7075,13276,13.41518529677614,SAL13664,37,1050,2868,3.2,9349,3046,60.99319183019624,4.3
SAL14024,Ultimo,China,1774,3096,9566,18.544846330754755,SAL14024,30,772,1805,2.1,7410,3433,64.65160075329567,9.8
SAL10818,Carlton (NSW),China,1758,7320,14580,12.05761316872428,SAL10818,38,762,1860,2.7,10631,2996,51.87878787878788,6.0
SAL13102,Oran Park,India,1735,16414,24346,7.126427339193296,SAL13102,30,1026,2349,3.3,17624,3283,41.06316447779862,4.9
SAL12495,Marayong,India,1733,5856,10669,16.243321773362076,SAL12495,36,680,1593,2.8,7834,1465,40.3137039075399,6.8
SAL11135,Croydon (NSW),China,1718,8776,14746,11.65061711650617,SAL11135,42,835,2157,2.7,10755,3616,59.996681599469056,4.7
SAL12164,Kingsford (NSW),China,1712,9486,18275,9.367989056087552,SAL12164,33,845,1892,2.5,13492,5174,63.399093248376424,6.2
SAL13714,Surry Hills,England,1648,12337,21765,7.571789570411211,SAL13714,35,1442,2308,1.8,15828,8207,67.83205223572196,4.7
SAL13011,North Parramatta,India,1611,8627,16045,10.040511062636336,SAL13011,38,874,1703,2.3,12064,3758,53.68571428571428,6.1
SAL11571,Frenchs Forest,England,1576,14724,20200,7.801980198019802,SAL11571,40,1038,3109,3.2,14267,4155,53.75857161340406,3.2
SAL13126,Paddington (NSW),England,1566,12270,17317,9.043136801986488,SAL13126,38,1698,3131,2.1,12701,6775,74.77924944812362,3.7
SAL11438,Ermington,China,1557,10178,17355,8.971477960242005,SAL11438,37,812,1993,2.8,12686,3187,47.65251196172249,5.4
SAL13998,Turramurra,China,1539,11330,18162,8.473736372646185,SAL13998,43,1144,3046,2.8,12850,5607,71.68243416006138,4.1
SAL10112,Avalon Beach,England,1502,11488,14696,10.22046815459989,SAL10112,46,995,2481,2.8,10379,2927,48.93830463133255,3.7
SAL13131,Padstow,China,1491,11833,19224,7.755930087390761,SAL13131,40,743,1891,2.8,14017,3046,43.99826664740719,5.0
SAL11386,Edmondson Park,India,1487,8023,16341,9.099810293127716,SAL11386,31,1008,2562,3.4,12080,3311,55.825324565840496,5.2
SAL11668,Glenfield (NSW),India,1476,7290,14260,10.350631136044882,SAL11668,36,844,2070,3.0,10536,2755,49.66648638903912,5.8
SAL10165,Balmain,England,1475,10048,14315,10.303877052043312,SAL10165,42,1577,3039,2.2,10454,4795,70.01022047014163,3.9
SAL12166,Kingsgrove,China,1475,11008,17614,8.374020665379811,SAL12166,42,716,1898,2.9,12881,2790,45.8655268781851,4.8
SAL13426,Roseville,China,1431,9151,14554,9.832348495259035,SAL13426,40,1203,3200,2.9,10340,4689,74.1813004271476,4.3
SAL13013,North Rocks,China,1430,7657,12891,11.093010627569624,SAL13013,40,938,2354,2.9,9136,3022,57.66075176493035,4.2
SAL10465,Bondi Junction,England,1420,6566,12836,11.06263633530695,SAL10465,35,1307,2379,2.1,10361,4518,61.97530864197531,4.4
SAL10462,Bondi,England,1400,7430,12774,10.959762016596212,SAL10462,34,1386,2546,2.1,10411,4723,63.92799133730374,4.2
SAL13603,South Hurstville,China,1388,3856,7271,19.089533764269014,SAL13603,40,721,1867,2.8,5221,1290,49.105443471640655,5.8
SAL10091,Artarmon,China,1383,6720,13094,10.562089506644265,SAL10091,37,1202,2420,2.5,9417,4264,71.59167226326394,4.9
SAL10249,Beecroft,China,1363,9213,14495,9.403242497412904,SAL10249,43,1076,2962,3.0,10291,4261,68.23058446757406,4.3
SAL13820,Terrigal,England,1362,14079,17744,7.675834084761046,SAL13820,43,906,2056,2.6,12730,3002,41.95081050866406,3.2
SAL11674,Glenmore Park,India,1356,28670,35661,3.8024732901489022,SAL11674,34,1045,2526,3.2,25021,4220,36.251181170002575,3.0
SAL12739,Mortdale,China,1349,9478,14951,9.02280783894054,SAL12739,38,903,1995,2.6,10745,3042,51.2639029322548,4.6
SAL10263,Bella Vista,India,1339,6177,12081,11.083519576194025,SAL10263,40,1081,3518,3.4,8384,3261,66.65985282093213,4.2
SAL14025,Umina Beach,England,1312,20148,23802,5.512141836820436,SAL14025,44,688,1421,2.4,17372,2369,27.740046838407494,5.3
SAL12969,Newtown (NSW),England,1298,14262,20188,6.429562116108579,SAL12969,34,1309,2330,2.1,14690,7264,69.94030425572888,4.1
SAL13731,Sydney Olympic Park,China,1269,2112,6262,20.265091025231555,SAL13731,31,1135,1975,2.0,4848,2343,68.09067131647777,6.8
SAL11572,Freshwater (NSW),England,1265,9319,12730,9.937156323644931,SAL11572,37,1355,2726,2.5,9186,3379,59.14580780675652,2.6
SAL13179,Peakhurst,China,1249,11315,16385,7.62282575526396,SAL13179,41,777,1835,2.7,12079,2532,40.53145509844725,4.3
SAL10038,Allawah,China,1225,2822,7364,16.634980988593156,SAL10038,36,765,1774,2.5,5351,1751,55.34134007585335,6.1
SAL12683,Mona Vale,England,1222,11582,14976,8.159722222222223,SAL12683,46,1020,2296,2.6,10877,2699,42.88892420149372,3.6
SAL12921,Narwee,China,1219,3622,7421,16.426357633742082,SAL12921,40,647,1431,2.7,5411,1194,46.01156069364162,6.3
SAL13369,Revesby,China,1205,12686,20637,5.839026990357126,SAL13369,38,721,1844,2.9,15268,3068,42.142857142857146,5.3
SAL11113,Cremorne (NSW),England,1205,9656,15057,8.002922228863651,SAL11113,40,1502,2481,2.1,11263,5364,69.65329178028827,3.2
SAL10186,Banora Point,England,1183,19273,22645,5.224111282843895,SAL10186,49,629,1268,2.4,16460,1895,23.860488541928984,4.3
SAL13797,Telopea,China,1183,3559,7256,16.30374862183021,SAL13797,40,699,1465,2.5,5356,1522,52.33837689133425,5.7
SAL11316,Dundas Valley,China,1183,4241,7978,14.82827776385059,SAL11316,38,726,1835,2.8,5875,1614,52.14862681744749,5.0
SAL10537,Box Hill (NSW),India,1175,5163,9149,12.842933653951253,SAL10537,31,1271,2881,3.3,6450,2038,58.162100456621005,3.5
SAL12306,Leichhardt (NSW),England,1175,15100,20610,5.701115963124697,SAL12306,37,1377,2673,2.4,15158,6078,64.92202520828883,3.7
SAL11442,Erskineville,England,1171,8645,13437,8.714742874153456,SAL11442,34,1704,3020,2.0,9657,5373,74.16149068322981,3.2
SAL12965,Newport (NSW),England,1166,10738,13525,8.621072088724583,SAL12965,46,1126,2479,2.6,9659,2893,49.08381404818459,3.2
SAL10154,Balgowlah,England,1155,7805,11198,10.31434184675835,SAL10154,41,1264,2681,2.5,8068,3054,62.891268533772646,3.3
SAL10679,Bungarribee,India,1137,2009,4389,25.90567327409433,SAL10679,33,1077,2928,3.9,3177,1017,64.57142857142857,4.8
SAL10796,Canterbury (NSW),China,1099,6014,11920,9.21979865771812,SAL10796,34,852,1882,2.5,9430,2993,54.7867472084935,5.6
SAL13450,Rozelle,England,1098,8401,11781,9.32009167303285,SAL13450,40,1652,3196,2.3,8553,3863,68.98214285714286,3.4
SAL13524,Seaforth (NSW),England,1090,7165,10289,10.59383807950238,SAL13524,42,1263,4184,3.1,7384,2640,63.7065637065637,3.3
SAL12994,North Bondi,England,1085,8139,12169,8.91609828252116,SAL12994,35,1493,3292,2.6,9290,3923,67.10571330824496,3.5
SAL12107,Kensington (NSW),China,1079,8848,15825,6.81832543443918,SAL12107,32,943,2118,2.3,11927,4672,62.99042739652151,6.0
SAL11213,Darlinghurst,England,1079,8779,14645,7.367702287470126,SAL11213,37,1535,2279,1.7,10615,5660,68.39052682455292,4.5
SAL13297,Pyrmont,China,1070,7882,16199,6.605346009012902,SAL13297,37,1297,2422,2.1,12658,5891,64.41067133172972,5.4
SAL11485,Fairlight,England,1064,5793,8412,12.648597242035189,SAL11485,39,1491,3251,2.4,6141,2658,66.16878267363704,3.2
SAL13444,Rouse Hill,India,1040,9916,15868,6.554071086463323,SAL13444,34,1089,2643,3.0,11349,3236,52.24410720051663,4.4
SAL11663,Glendenning,India,1028,4015,7166,14.345520513536142,SAL11663,33,855,2203,3.4,5196,1027,43.242105263157896,5.1
SAL13075,Oatley,China,1028,11367,15141,6.789511921273364,SAL13075,43,1064,2537,2.8,10664,3622,58.082103912764595,3.2
SAL12656,Miranda (NSW),England,1021,18003,24294,4.202683790236272,SAL12656,39,917,1920,2.4,17942,3914,39.86149302372951,3.9
SAL13411,Ropes Crossing,India,1019,5759,9963,10.227843019170932,SAL13411,31,958,2216,3.3,7280,1512,47.14686623012161,4.6
SAL13352,Redfern,England,1015,10496,17217,5.895336005111227,SAL13352,36,1191,2145,1.9,13072,5890,63.945282814026704,5.8
SAL13615,South Wentworthville,India,1011,4876,8932,11.31885356023287,SAL13615,35,726,1793,3.0,6913,1407,42.58474576271186,6.7
SAL11237,Denham Court,India,997,7451,12551,7.943590152179109,SAL11237,33,981,2448,3.2,9129,2335,50.215053763440864,4.4
SAL12943,Neutral Bay,England,997,8640,13433,7.422020397528474,SAL12943,38,1552,2443,2.0,10090,4908,68.5762190862093,3.7
SAL11425,Engadine,England,995,22476,25369,3.922109661397769,SAL11425,39,946,2303,2.9,17736,3129,34.16684865691199,2.7
SAL10741,Caddens,India,985,2919,4795,20.5422314911366,SAL10741,33,1053,2592,3.3,3487,816,46.36363636363636,4.1
SAL11120,Cronulla,England,976,21058,24753,3.942956409324122,SAL11120,43,1179,2058,2.1,17899,4843,42.39320728291317,3.2
SAL10271,Bellevue Hill,England,970,9417,13966,6.945438923098955,SAL10271,39,1575,3315,2.5,10590,4795,71.10023724792408,3.1
SAL11136,Croydon Park (NSW),China,963,9580,14782,6.514680016235963,SAL11136,41,807,1843,2.7,10929,2748,49.504593766888846,4.2
SAL12275,Lane Cove,China,963,10713,16983,5.670376258611553,SAL12275,38,1377,2539,2.4,12363,5507,69.35768261964735,3.8
SAL12171,Kingswood (Penrith - NSW),India,946,9724,13669,6.920769624698223,SAL12171,34,747,1397,2.4,10633,1708,33.10077519379845,7.5
SAL13657,St Leonards (NSW),China,930,4113,9795,9.494640122511486,SAL13657,34,1627,2475,1.9,7212,4263,76.125,3.6
SAL13468,Rydalmere,China,928,5761,9841,9.42993598211564,SAL13468,37,792,1871,2.8,7274,1910,50.26315789473684,5.7
SAL10014,Acacia Gardens,India,926,2997,5244,17.658276125095345,SAL10014,36,1055,2796,3.2,3668,1054,53.995901639344254,4.4
SAL10283,Belrose,England,915,9066,12290,7.445077298616762,SAL10283,46,903,2598,2.9,8726,2283,48.38914794404408,2.9
SAL13194,Pennant Hills,China,911,6480,10685,8.525970987365465,SAL13194,43,952,2433,2.8,7588,3059,65.09895722494147,5.1
SAL12276,Lane Cove North,China,906,9308,15807,5.731637881951034,SAL12276,36,1374,2386,2.3,11773,5306,68.20928139863736,3.9
SAL14191,Warriewood,England,903,8823,11490,7.859007832898173,SAL14191,41,1060,2598,2.9,8379,1987,43.03660385531731,2.7
SAL10036,Allambie Heights,England,897,7715,10515,8.530670470756064,SAL10036,43,1006,2890,3.0,7317,1955,49.24433249370277,3.2
SAL13033,Northmead,India,896,10272,15372,5.828779599271402,SAL13033,39,941,1924,2.5,11261,3214,51.1376292760541,4.6
SAL10591,Bronte,England,892,6992,9717,9.17978800041165,SAL10591,38,1562,3365,2.5,7166,3080,66.68109980515263,2.6
SAL10779,Campbelltown (NSW),India,885,14374,21932,4.035199708188948,SAL10779,34,739,1432,2.4,16577,2834,35.34988150180865,7.2
SAL13383,Riverstone,India,881,8536,11941,7.377941545934176,SAL13383,32,898,2138,2.9,8627,1682,40.79553723017221,5.3
SAL11203,Dapto,England,868,13247,15470,5.610859728506788,SAL11203,39,686,1475,2.5,10954,1013,20.12316249503377,5.1
SAL10025,Albion Park,England,864,17357,19535,4.422830816483235,SAL10025,36,804,1938,2.9,13826,1444,21.65891705414729,3.2
SAL12560,Meadowbank (NSW),China,832,2907,6923,12.017911310125667,SAL12560,34,1184,1993,2.0,5089,2608,71.88533627342889,4.9
SAL12911,Narrabeen,England,831,8651,11301,7.353331563578444,SAL12911,48,1025,1780,2.0,8255,2136,41.49990285603264,3.1
SAL10965,Colebee,India,825,3733,6842,12.057877813504824,SAL10965,33,1173,3223,3.7,4914,1390,56.66530778638402,3.5
SAL13866,Thornleigh,China,823,8330,12687,6.486955150941909,SAL13866,40,1025,2681,2.9,8898,3235,63.506085590891246,4.2
SAL10402,Blakehurst,China,820,6283,9111,9.000109757436066,SAL10402,43,901,2474,3.1,6652,1778,50.59760956175299,3.3
SAL14377,Wollstonecraft,England,815,6731,11053,7.373563738351578,SAL14377,38,1590,2639,2.1,8115,4513,75.279399499583,3.0
SAL12486,Manly Vale,England,814,5807,8753,9.299668685022278,SAL12486,38,1158,2351,2.4,6389,2126,55.24948024948026,3.0
SAL10243,Beaumont Hills,India,810,7732,12961,6.249517784121596,SAL10243,38,1046,3308,3.5,9041,2807,58.85929964353114,4.3
SAL11315,Dundas (NSW),China,808,3844,6914,11.686433323691062,SAL11315,37,764,1962,2.8,4959,1334,50.819047619047616,5.3
SAL11358,East Killara,China,804,1935,4100,19.60975609756097,SAL11358,43,905,3005,3.2,2895,1221,73.20143884892086,3.9
SAL10030,Alexandria,England,797,8794,13149,6.0612974370674575,SAL10030,34,1629,2654,2.0,9649,4959,69.90414434733577,3.2
SAL11645,Glebe (NSW),England,796,9869,15103,5.270476064358075,SAL11645,38,1045,1756,2.0,11680,5251,66.5441642377392,6.0
SAL14443,Woy Woy,England,792,12302,15020,5.272969374167777,SAL14443,48,605,1151,2.2,11072,1423,27.099600076175967,6.4
SAL11119,Cromer (NSW),England,789,8675,11225,7.028953229398664,SAL11119,41,949,2483,3.0,8030,1733,40.98864711447493,3.3
SAL12149,Kincumber,England,786,8431,10064,7.810015898251192,SAL12149,48,686,1321,2.4,7398,1076,28.167539267015705,3.1
SAL13195,Penrith,England,781,17642,23386,3.339604891815616,SAL13195,36,812,1397,2.1,17966,3003,31.906077348066297,6.2
SAL13358,Regents Park (NSW),China,774,3100,6800,11.382352941176473,SAL13358,36,566,1402,3.0,4990,910,44.00386847195358,9.5
SAL14434,Woonona,England,772,14951,17260,4.472769409038238,SAL14434,43,788,1816,2.5,12374,2628,39.40620782726046,3.7
SAL11306,Dulwich Hill,England,771,13091,18598,4.145607054521991,SAL11306,38,1157,2095,2.2,14046,5391,61.87306323883852,4.4
SAL10970,Collaroy (NSW),England,770,8291,10965,7.02234382124943,SAL10970,43,1074,2372,2.5,7944,2321,49.13209144792548,3.3
SAL11743,Grantham Farm,India,766,2976,5036,15.21048451151708,SAL11743,30,1154,2570,3.2,3669,1062,52.96758104738155,4.0
SAL11240,Denistone,China,765,3188,5373,14.23785594639866,SAL11240,43,970,2683,2.9,3726,1511,66.47602287725472,4.0
SAL14463,Wyoming,England,764,11400,13946,5.478273340025814,SAL14463,42,686,1408,2.4,10111,1497,29.64943553178847,5.5
SAL10815,Caringbah South,England,757,16189,18726,4.042507743244687,SAL10815,42,1041,2721,2.9,13168,2990,42.09488948331691,2.4
SAL13020,North Sydney,England,753,6323,11764,6.400884053043182,SAL13020,36,1566,2405,1.9,8964,4781,71.13524773099242,3.8
SAL13644,Springwood (NSW),England,751,9906,11720,6.4078498293515365,SAL13644,48,855,1778,2.4,8423,2248,44.532488114104595,3.7
SAL11642,Gladesville,China,747,12513,17727,4.2139109832458965,SAL11642,39,1200,2257,2.4,12867,4614,59.03275332650972,3.4
SAL10062,Annandale (NSW),England,747,9682,12867,5.805549079039403,SAL10062,38,1442,2683,2.3,9487,4376,68.6539064951365,3.8
SAL11370,Eastgardens,China,743,2335,5255,14.138915318744052,SAL11370,31,1113,2232,2.4,4086,1422,55.28771384136858,5.7
SAL11296,Drummoyne,England,742,11912,16281,4.557459615502733,SAL11296,42,1388,2776,2.3,12011,4663,60.98613654198274,3.1
SAL10227,Bateau Bay,England,735,15270,17153,4.284964729201889,SAL10227,42,719,1475,2.5,12516,1731,27.991591203104786,4.2
SAL14422,Woollahra,England,733,6561,9489,7.724733902413321,SAL14422,42,1638,3013,2.2,7189,3541,72.30957729221973,3.1
SAL11105,Cranebrook,England,732,18902,22037,3.3216862549348822,SAL11105,33,903,2108,2.9,15779,1800,25.787965616045845,4.0
SAL10780,Camperdown (NSW),England,731,8420,12723,5.745500275092352,SAL10780,33,1291,2331,1.9,9381,4716,71.62818955042528,5.2
SAL10104,Asquith,India,727,4618,8611,8.442689583091395,SAL10104,36,1041,2300,2.7,6160,2278,61.98639455782313,3.7
SAL13164,Parklea,India,719,3339,5520,13.02536231884058,SAL13164,35,975,2832,3.5,3684,767,29.87923646279704,4.3
SAL10814,Caringbah,England,713,13996,17320,4.11662817551963,SAL10814,37,1032,1890,2.3,12575,2613,37.98517226341038,3.9
SAL11536,Fletcher (NSW),India,706,8919,11311,6.241711608169039,SAL11536,32,1019,2545,3.2,8014,1691,44.00208170699974,4.2
SAL11551,Forestville (NSW),England,701,8339,11806,5.937658817550398,SAL11551,43,936,2507,2.9,8659,2649,56.0397715252803,3.2
SAL12085,Katoomba,England,700,8949,11345,6.170118995152049,SAL12085,48,649,1171,2.1,8268,2228,45.87193740992382,6.0
SAL12334,Lilyfield,England,692,7711,10375,6.669879518072289,SAL12334,41,1348,2858,2.5,7641,2805,62.765719400313266,4.3
SAL10515,Botany,England,684,12231,17445,3.920894239036973,SAL10515,36,1153,2373,2.6,12960,3157,44.958701224722304,3.2
SAL13268,Potts Point,England,678,5544,9146,7.413076754865515,SAL13268,37,1534,2054,1.4,7183,3620,61.585573324259954,5.1
SAL13612,South Penrith,England,677,14055,16925,4.0,SAL13612,37,828,1870,2.7,12005,1415,26.508055451479954,4.4
SAL10777,Cammeray,England,671,6826,9754,6.879229034242362,SAL10777,40,1612,2870,2.2,7088,3325,71.8297688485634,3.1
SAL12573,Melonba,India,669,821,2058,32.50728862973761,SAL12573,31,1266,2859,3.3,1439,555,67.84841075794621,3.2
SAL12314,Leppington,India,667,8021,12950,5.150579150579151,SAL12314,32,910,2275,3.2,9423,1978,45.58654067757548,5.0
SAL10238,Beacon Hill,England,660,8007,11041,5.977719409473779,SAL10238,41,982,2937,3.2,7814,2015,48.04482594182165,3.0
SAL12991,North Balgowlah,England,659,3915,5479,12.02774228873882,SAL12991,39,1254,4212,3.3,3816,1276,63.01234567901235,3.1
SAL13192,Pemulwuy,India,658,4542,7641,8.611438293417093,SAL13192,37,1098,2758,3.2,5532,1599,54.221770091556465,3.7
SAL10237,Bayview (NSW),England,650,3743,5146,12.631169840652934,SAL10237,58,876,1885,2.3,3807,1035,45.534535855697314,3.7
SAL13074,Oatlands (NSW),China,649,5109,8179,7.934955373517545,SAL13074,42,848,2292,3.0,5833,1751,55.306380290587484,3.6
SAL10554,Breakfast Point,China,646,3775,6291,10.268637736448897,SAL10554,47,1249,2303,2.1,4678,1806,58.44660194174758,3.2
SAL14353,Winston Hills,India,641,12407,17213,3.723929588102016,SAL14353,41,907,2309,2.9,12123,3118,49.30423782416192,3.5
SAL10350,Bilgola Plateau,England,635,3857,5207,12.195121951219512,SAL10350,46,1062,2856,2.9,3650,1109,52.45979186376537,3.3
SAL14195,Warwick Farm,India,632,3165,7274,8.688479516084685,SAL14195,35,601,1132,2.3,6135,1091,36.83322079675895,10.4
SAL11241,Denistone East,China,627,1866,3239,19.357826489657302,SAL11241,41,879,2424,3.1,2292,804,62.03703703703704,3.8
SAL12162,Kingscliff,England,621,9907,11570,5.367329299913569,SAL12162,47,778,1575,2.4,8355,1736,38.23788546255506,3.9
