SAL_CODE_2021,Suburb,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_hhd_inc_weekly,Median_mortgage_repay_monthly,Median_rent_weekly,Average_household_size,owned_outright,owned_mortgage,renting_total,renting_private,renting_social,total_dwellings,pct_owned_outright,pct_owned_mortgage,pct_renting,pct_renting_social,mortgage_stress_ratio,mortgage_stress_level,high_mortgage_count,rent_stress_ratio,rent_stress_level,high_rent_count,pct_apartments,pct_houses,pct_small_dwellings,Average_num_psns_per_bedroom,pct_low_income,pct_high_income,single_parent_families,total_households,pct_young_adults,pct_families_age,pct_retirees,total_population,homeownership_lockout_score,family_lockout_score,first_buyer_lockout_score,crisis_score,is_nsw,is_sydney_metro,income_quartile,apartment_category
SAL12210,SAL12210,52,586,1230,1300,275,2.2,76,60,16,10,0,158,48.1,38.0,10.1,0.0,24.4,Manageable (<30%),0,22.4,Manageable (<30%),0,0.0,99.4,9.5,0.8,55.7,11.4,29,158,14.9,26.7,43.2,382,18.9,22.3,22.0,23.3,True,True,Q1 (Lowest),
SAL12212,SAL12212,53,482,1045,1205,340,2.3,41,31,7,0,0,75,54.7,41.3,9.3,0.0,26.6,Manageable (<30%),0,32.5,Moderate (30-40%),0,0.0,94.7,14.7,0.9,56.0,10.7,3,75,17.1,16.6,47.0,181,21.4,27.2,22.7,26.4,True,True,Q1 (Lowest),
SAL12214,SAL12214,48,781,1913,2500,443,2.8,88,55,36,19,0,193,45.6,28.5,18.7,0.0,30.2,Moderate (30-40%),28,23.2,Manageable (<30%),28,0.0,99.5,3.1,0.8,31.6,32.6,39,193,20.9,28.2,39.6,589,24.1,15.8,29.0,23.0,True,True,Q3,
SAL12217,SAL12217,45,606,1448,1670,280,2.9,91,99,19,10,0,207,44.0,47.8,9.2,0.0,26.6,Manageable (<30%),12,19.3,Manageable (<30%),0,0.0,100.0,3.9,0.9,37.7,10.6,37,207,20.0,26.5,35.1,616,19.1,16.3,22.6,20.3,True,True,Q2,
SAL12219,SAL12219,44,748,1609,2041,310,2.9,33,31,8,3,0,70,47.1,44.3,11.4,0.0,29.3,Manageable (<30%),0,19.3,Manageable (<30%),0,0.0,100.0,0.0,0.8,18.6,0.0,10,70,16.7,24.5,33.8,204,19.0,11.1,24.0,18.4,True,True,Q2,
SAL12220,SAL12220,49,593,1196,1200,248,2.4,29,23,3,4,0,56,51.8,41.1,5.4,0.0,23.2,Manageable (<30%),0,20.7,Manageable (<30%),0,0.0,94.6,19.6,0.9,39.3,0.0,3,56,13.8,40.7,35.2,145,16.0,21.8,19.5,19.3,True,True,Q1 (Lowest),
SAL12223,SAL12223,43,825,1941,2500,460,2.9,124,110,40,33,0,282,44.0,39.0,14.2,0.0,29.7,Manageable (<30%),64,23.7,Manageable (<30%),39,1.1,99.3,3.5,0.8,36.5,39.7,50,282,25.3,23.2,35.1,850,23.5,17.1,27.3,22.9,True,True,Q3,Low (<10%)
SAL12224,SAL12224,38,811,2161,2600,550,3.1,267,375,131,76,0,794,33.6,47.2,16.5,0.0,27.8,Manageable (<30%),286,25.5,Manageable (<30%),161,0.4,95.2,4.3,0.9,28.1,28.8,221,794,21.9,28.8,26.0,2528,25.3,16.4,25.7,22.2,True,True,Q3,Low (<10%)
SAL12225,SAL12225,43,1744,3047,3000,610,2.0,192,113,329,274,0,647,29.7,17.5,50.9,0.0,22.7,Manageable (<30%),103,20.0,Manageable (<30%),522,79.6,15.0,18.5,0.9,18.7,69.6,59,647,27.0,28.8,33.0,1401,38.8,17.1,38.0,25.0,True,True,Q4 (Highest),Very High (>50%)
SAL12226,SAL12226,46,894,2304,2600,430,2.9,453,459,109,69,7,1045,43.3,43.9,10.4,0.7,26.0,Manageable (<30%),320,18.7,Manageable (<30%),88,1.1,96.1,3.7,0.8,27.5,42.1,165,1045,21.5,25.2,36.2,3113,19.7,13.8,23.4,18.6,True,True,Q4 (Highest),Low (<10%)
SAL12227,SAL12227,43,1055,2317,2400,450,2.7,144,288,28,18,0,464,31.0,62.1,6.0,0.0,23.9,Manageable (<30%),148,19.4,Manageable (<30%),25,0.0,100.2,1.5,0.7,25.6,36.4,70,464,22.9,29.0,30.3,1255,19.7,12.8,19.7,16.9,True,True,Q4 (Highest),
SAL12228,SAL12228,44,994,2644,2847,600,3.0,97,114,11,7,0,223,43.5,51.1,4.9,0.0,24.8,Manageable (<30%),90,22.7,Manageable (<30%),6,0.0,101.8,0.0,0.8,22.9,53.8,26,223,22.4,26.0,31.2,705,18.9,13.0,20.8,17.5,True,True,Q4 (Highest),
SAL12229,SAL12229,38,636,1254,1417,320,2.4,718,823,818,566,129,2430,29.5,33.9,33.7,5.3,26.1,Manageable (<30%),49,25.5,Manageable (<30%),55,3.5,83.0,4.9,0.8,57.8,7.2,875,2430,27.7,22.7,31.3,6174,33.7,22.3,32.7,29.5,True,True,Q1 (Lowest),Low (<10%)
SAL12234,SAL12234,44,709,1699,3033,575,2.8,149,105,40,32,5,318,46.9,33.0,12.6,1.6,41.2,Severe (40-50%),108,33.8,Moderate (30-40%),49,4.1,84.3,0.0,0.9,41.5,29.6,107,318,18.1,28.1,34.2,935,24.1,20.2,30.6,28.8,True,True,Q3,Low (<10%)
SAL12235,SAL12235,45,940,3069,3500,745,3.1,163,136,17,18,0,327,49.8,41.6,5.2,0.0,26.3,Manageable (<30%),152,24.3,Manageable (<30%),25,0.0,98.2,0.0,0.8,15.0,64.5,73,327,22.9,26.7,33.7,1039,19.0,11.9,22.5,17.1,True,True,Q4 (Highest),
SAL12237,SAL12237,47,541,939,1142,280,2.2,381,225,270,158,18,904,42.1,24.9,29.9,2.0,28.1,Manageable (<30%),0,29.8,Manageable (<30%),8,7.9,89.3,2.9,0.7,79.8,3.7,323,904,17.7,20.0,42.3,2248,30.2,27.2,31.3,33.5,True,True,Q1 (Lowest),Low (<10%)
SAL12238,SAL12238,45,733,2062,2867,325,2.8,36,20,45,14,27,116,31.0,17.2,38.8,23.3,32.1,Moderate (30-40%),22,15.8,Manageable (<30%),35,8.6,82.8,5.2,0.9,19.0,26.7,64,116,23.0,28.4,35.2,366,31.8,11.9,37.4,23.9,True,True,Q3,Low (<10%)
SAL12239,SAL12239,48,1162,2750,2167,300,2.6,20,26,0,0,0,51,39.2,51.0,0.0,0.0,18.2,Manageable (<30%),8,10.9,Manageable (<30%),0,0.0,100.0,0.0,0.7,0.0,39.2,0,51,13.0,23.3,44.5,146,12.0,4.7,14.8,8.3,True,True,Q4 (Highest),
SAL12240,SAL12240,48,1029,2125,2700,300,2.6,22,20,8,3,0,53,41.5,37.7,15.1,0.0,29.3,Manageable (<30%),16,14.1,Manageable (<30%),0,0.0,100.0,0.0,0.8,0.0,22.6,6,53,18.4,22.8,39.2,158,19.8,5.8,26.2,15.1,True,True,Q3,
SAL12241,SAL12241,42,887,1791,1300,265,2.7,52,56,13,4,0,123,42.3,45.5,10.6,0.0,16.8,Manageable (<30%),10,14.8,Manageable (<30%),0,0.0,100.0,2.4,0.8,33.3,17.9,13,123,21.8,26.5,33.0,339,18.8,13.4,19.7,16.2,True,True,Q3,
SAL12243,SAL12243,52,713,1607,1598,300,2.5,78,41,11,0,0,143,54.5,28.7,7.7,0.0,22.9,Manageable (<30%),6,18.7,Manageable (<30%),0,0.0,97.9,0.0,0.8,36.4,16.8,5,143,17.2,20.9,44.0,407,16.7,14.5,22.0,18.6,True,True,Q2,
SAL12245,SAL12245,57,714,1348,1517,400,1.9,88,47,5,3,0,145,60.7,32.4,3.4,0.0,26.0,Manageable (<30%),14,29.7,Manageable (<30%),0,0.0,100.0,14.5,0.8,63.4,29.0,6,145,8.7,25.5,58.1,310,15.9,27.5,19.9,25.3,True,True,Q2,
SAL12246,SAL12246,43,907,1891,1625,340,2.6,956,872,359,260,7,2299,41.6,37.9,15.6,0.3,19.8,Manageable (<30%),179,18.0,Manageable (<30%),75,3.4,95.6,0.4,0.7,31.5,22.7,450,2299,21.4,23.5,35.6,6291,21.8,13.2,23.1,18.3,True,True,Q3,Low (<10%)
SAL12247,SAL12247,48,704,1696,1964,277,2.4,34,24,8,5,0,76,44.7,31.6,10.5,0.0,26.7,Manageable (<30%),16,16.3,Manageable (<30%),0,0.0,100.0,0.0,0.7,40.8,15.8,13,76,21.6,27.1,35.8,218,18.9,14.4,25.0,20.0,True,True,Q3,
SAL12250,SAL12250,40,641,1158,867,170,2.4,223,110,158,17,57,519,43.0,21.2,30.4,11.0,17.3,Manageable (<30%),16,14.7,Manageable (<30%),8,8.5,90.4,7.3,0.8,59.9,8.9,126,519,20.5,23.6,33.7,1430,26.4,20.2,28.0,24.3,True,True,Q1 (Lowest),Low (<10%)
SAL12251,SAL12251,52,658,1275,1850,380,2.4,888,465,291,223,0,1713,51.8,27.1,17.0,0.0,33.5,Moderate (30-40%),89,29.8,Manageable (<30%),175,3.6,91.0,1.6,0.7,54.2,11.1,346,1713,15.3,21.9,46.6,4296,23.6,21.7,28.8,28.4,True,True,Q2,Low (<10%)
SAL12252,SAL12252,66,507,869,1500,335,1.9,231,48,25,9,0,318,72.6,15.1,7.9,0.0,39.8,Moderate (30-40%),8,38.6,Moderate (30-40%),0,0.0,68.2,2.8,0.7,75.5,2.2,23,318,6.1,11.9,76.7,687,18.7,28.9,28.0,33.6,True,True,Q1 (Lowest),
SAL12255,SAL12255,49,550,1023,1700,350,2.2,513,347,510,266,163,1448,35.4,24.0,35.2,11.3,38.3,Moderate (30-40%),36,34.2,Moderate (30-40%),156,4.6,71.9,3.9,0.7,68.9,4.6,571,1448,20.7,19.8,43.3,3529,34.9,26.6,37.6,36.6,True,True,Q1 (Lowest),Low (<10%)
SAL12256,SAL12256,36,623,1356,1950,400,2.6,562,461,431,325,13,1499,37.5,30.8,28.8,0.9,33.2,Moderate (30-40%),104,29.5,Manageable (<30%),294,11.2,82.5,3.8,0.8,52.4,9.7,437,1499,26.3,23.4,29.0,4105,31.9,22.1,34.1,30.5,True,True,Q2,Medium (10-30%)
SAL12259,SAL12259,43,608,1069,1733,328,2.1,380,300,689,379,215,1427,26.6,21.0,48.3,15.1,37.4,Moderate (30-40%),59,30.7,Moderate (30-40%),231,22.1,49.9,8.1,0.8,69.4,8.8,457,1427,24.6,22.7,37.1,3288,40.8,27.1,42.3,38.3,True,True,Q1 (Lowest),Medium (10-30%)
SAL12260,SAL12260,44,845,2214,2145,400,3.0,73,53,27,13,0,155,47.1,34.2,17.4,0.0,22.4,Manageable (<30%),24,18.1,Manageable (<30%),27,0.0,100.0,0.0,0.8,13.5,49.0,32,155,22.6,24.4,35.6,495,22.2,9.7,25.3,16.8,True,True,Q4 (Highest),
SAL12262,SAL12262,50,625,1155,1733,380,2.3,1074,647,387,255,0,2167,49.6,29.9,17.9,0.0,34.6,Moderate (30-40%),72,32.9,Moderate (30-40%),161,1.2,96.5,4.0,0.7,64.6,8.1,531,2167,19.9,20.1,45.0,5084,26.0,25.4,30.2,31.2,True,True,Q1 (Lowest),Low (<10%)
SAL12263,SAL12263,53,571,983,1400,330,2.2,157,74,43,19,0,282,55.7,26.2,15.2,0.0,32.9,Moderate (30-40%),12,33.6,Moderate (30-40%),6,0.0,98.2,3.2,0.7,66.3,4.3,69,282,16.5,22.6,46.9,689,23.9,25.7,28.4,30.7,True,True,Q1 (Lowest),
SAL12264,SAL12264,44,920,2210,1800,280,2.9,133,105,35,12,0,288,46.2,36.5,12.2,0.0,18.8,Manageable (<30%),20,12.7,Manageable (<30%),5,0.0,96.2,1.4,0.8,14.9,33.0,44,288,22.2,27.7,31.1,877,18.5,8.8,22.0,13.7,True,True,Q4 (Highest),
SAL12265,SAL12265,43,939,2315,2167,450,2.8,227,220,52,45,0,506,44.9,43.5,10.3,0.0,21.6,Manageable (<30%),106,19.4,Manageable (<30%),45,0.0,94.1,0.0,0.7,27.3,41.3,83,506,20.1,27.8,33.7,1445,19.5,12.7,21.4,17.5,True,True,Q4 (Highest),
SAL12266,SAL12266,32,521,1227,1712,350,3.1,994,918,2875,2356,132,4950,20.1,18.5,58.1,2.7,32.2,Moderate (30-40%),237,28.5,Manageable (<30%),1001,69.8,25.5,6.1,1.4,52.2,9.6,1061,4950,30.8,25.9,18.6,17092,45.9,23.6,44.6,36.7,True,True,Q1 (Lowest),Very High (>50%)
SAL12267,SAL12267,41,819,2454,2648,620,3.3,59,61,15,4,0,140,42.1,43.6,10.7,0.0,24.9,Manageable (<30%),42,25.3,Manageable (<30%),6,0.0,102.1,0.0,0.8,18.6,45.7,18,140,25.3,28.9,27.1,499,22.7,12.9,23.9,18.7,True,True,Q4 (Highest),
SAL12268,SAL12268,58,497,1036,1540,390,2.2,296,117,86,56,0,522,56.7,22.4,16.5,0.0,34.3,Moderate (30-40%),6,37.6,Moderate (30-40%),27,0.0,91.8,1.0,0.7,69.9,6.1,90,522,15.2,18.5,54.4,1249,25.2,27.0,29.5,32.8,True,True,Q1 (Lowest),
SAL12270,SAL12270,37,691,1460,2041,350,2.6,638,912,1214,583,478,2861,22.3,31.9,42.4,16.7,32.3,Moderate (30-40%),258,24.0,Manageable (<30%),320,7.4,90.7,7.3,0.9,55.1,12.5,978,2861,26.8,27.0,26.5,7834,37.3,22.2,37.8,32.2,True,True,Q2,Low (<10%)
SAL12272,SAL12272,41,900,2299,2400,400,3.0,46,51,4,5,0,113,40.7,45.1,3.5,0.0,24.1,Manageable (<30%),32,17.4,Manageable (<30%),10,0.0,100.0,3.5,0.8,9.7,38.9,9,113,20.5,31.1,28.8,347,16.6,9.8,20.3,13.7,True,True,Q4 (Highest),
SAL12273,SAL12273,40,846,1628,2058,380,2.4,675,633,731,423,200,2078,32.5,30.5,35.2,9.6,29.2,Manageable (<30%),234,23.3,Manageable (<30%),398,8.9,76.1,6.9,0.8,47.8,26.2,565,2078,25.7,26.9,30.0,5214,33.0,20.2,34.3,28.5,True,True,Q2,Low (<10%)
SAL12275,SAL12275,38,1377,2539,2905,533,2.4,1333,1631,1847,1539,67,4956,26.9,32.9,37.3,1.4,26.4,Manageable (<30%),1448,21.0,Manageable (<30%),2777,62.4,30.3,14.2,1.0,24.2,60.7,850,4956,24.0,31.8,24.7,12363,33.3,17.4,33.3,24.4,True,True,Q4 (Highest),Very High (>50%)
SAL12276,SAL12276,36,1374,2386,2600,480,2.3,1024,1812,1961,1613,116,4915,20.8,36.9,39.9,2.4,25.1,Manageable (<30%),1361,20.1,Manageable (<30%),2448,70.8,23.0,16.9,1.0,24.3,51.2,745,4915,28.7,33.0,20.5,11773,35.7,18.0,34.1,24.4,True,True,Q4 (Highest),Very High (>50%)
SAL12277,SAL12277,37,1293,2966,3769,570,2.7,292,327,501,326,76,1132,25.8,28.9,44.3,6.7,29.3,Manageable (<30%),383,19.2,Manageable (<30%),730,35.6,54.4,13.4,1.0,28.7,73.1,180,1132,24.5,31.3,23.1,3146,35.8,17.5,37.0,26.8,True,True,Q4 (Highest),High (30-50%)
SAL12279,SAL12279,49,544,1202,1473,313,2.7,46,43,8,0,0,107,43.0,40.2,7.5,0.0,28.3,Manageable (<30%),0,26.0,Manageable (<30%),0,0.0,99.1,13.1,1.0,42.1,9.3,8,107,17.9,27.8,40.9,313,20.1,22.2,23.1,22.9,True,True,Q1 (Lowest),
SAL12282,SAL12282,52,470,1005,1170,355,2.4,130,68,20,8,0,222,58.6,30.6,9.0,0.0,26.9,Manageable (<30%),12,35.3,Moderate (30-40%),0,0.0,99.5,1.8,0.7,72.5,9.0,48,222,18.9,18.5,46.1,607,22.1,27.0,24.2,29.3,True,True,Q1 (Lowest),
SAL12284,SAL12284,40,576,1528,2000,400,3.1,282,283,179,85,27,771,36.6,36.7,23.2,3.5,30.2,Moderate (30-40%),88,26.2,Manageable (<30%),102,2.2,94.7,1.8,0.9,48.8,18.9,306,771,26.7,25.7,30.5,2595,28.8,20.0,30.7,27.4,True,True,Q2,Low (<10%)
SAL12285,SAL12285,44,948,2339,2300,450,2.8,165,125,36,25,5,327,50.5,38.2,11.0,1.5,22.7,Manageable (<30%),62,19.2,Manageable (<30%),32,0.0,97.6,1.8,0.8,25.4,41.6,67,327,19.6,28.2,35.0,948,19.0,13.0,22.5,17.7,True,True,Q4 (Highest),
SAL12287,SAL12287,39,828,2065,2000,420,2.8,246,299,110,89,0,675,36.4,44.3,16.3,0.0,22.4,Manageable (<30%),80,20.3,Manageable (<30%),79,0.6,89.9,1.5,0.7,33.3,25.8,177,675,21.9,27.4,29.2,1962,23.3,14.6,23.8,20.0,True,True,Q3,Low (<10%)
SAL12288,SAL12288,50,555,936,1105,360,2.2,93,54,8,5,0,166,56.0,32.5,4.8,0.0,27.2,Manageable (<30%),0,38.5,Moderate (30-40%),0,36.1,62.7,30.7,1.0,75.3,3.6,33,166,12.4,28.2,44.2,394,20.4,37.8,21.6,30.2,True,True,Q1 (Lowest),High (30-50%)
SAL12292,SAL12292,67,487,755,1365,315,1.7,524,107,262,156,52,1055,49.7,10.1,24.8,4.9,41.7,Severe (40-50%),5,41.7,Severe (40-50%),22,14.1,54.0,7.5,0.7,100.5,3.4,165,1055,8.7,12.0,72.6,2012,29.2,36.3,34.8,41.9,True,True,Q1 (Lowest),Medium (10-30%)
SAL12294,SAL12294,43,1582,2379,2984,500,1.8,107,57,232,183,11,433,24.7,13.2,53.6,2.5,28.9,Manageable (<30%),47,21.0,Manageable (<30%),328,66.7,9.9,35.6,1.0,30.9,59.6,40,433,28.9,27.5,36.2,870,41.1,25.2,42.1,29.3,True,True,Q4 (Highest),Very High (>50%)
SAL12296,SAL12296,40,647,1130,1257,250,2.2,1630,1456,2154,1599,195,5469,29.8,26.6,39.4,3.6,25.7,Manageable (<30%),75,22.1,Manageable (<30%),85,1.6,75.5,2.7,0.8,64.4,5.0,1554,5469,25.9,22.5,34.0,13073,34.6,21.9,34.6,30.7,True,True,Q1 (Lowest),Low (<10%)
SAL12297,SAL12297,54,506,1104,1333,330,2.4,249,156,42,19,0,464,53.7,33.6,9.1,0.0,27.9,Manageable (<30%),10,29.9,Manageable (<30%),8,0.0,99.1,2.2,0.7,64.7,5.2,92,464,15.0,19.1,49.3,1159,20.2,24.0,23.5,27.0,True,True,Q1 (Lowest),
SAL12298,SAL12298,45,732,1519,1849,387,2.4,400,468,194,136,25,1083,36.9,43.2,17.9,2.3,28.1,Manageable (<30%),113,25.5,Manageable (<30%),104,4.2,94.1,5.2,0.8,49.7,16.1,286,1083,20.8,26.9,36.1,2651,25.3,20.8,26.4,25.6,True,True,Q2,Low (<10%)
SAL12299,SAL12299,50,511,1275,1140,150,2.6,22,14,8,0,0,50,44.0,28.0,16.0,0.0,20.6,Manageable (<30%),0,11.8,Manageable (<30%),0,0.0,100.0,0.0,0.8,50.0,0.0,12,50,9.3,18.6,46.4,140,17.4,15.1,22.1,20.0,True,True,Q2,
SAL12302,SAL12302,38,763,1425,1300,250,2.5,1125,1043,1001,590,106,3279,34.3,31.8,30.5,3.2,21.1,Manageable (<30%),113,17.5,Manageable (<30%),19,9.7,84.9,2.5,0.7,50.1,11.8,814,3279,25.6,22.9,30.9,9170,29.1,17.4,29.5,24.3,True,True,Q2,Low (<10%)
SAL12304,SAL12304,42,683,1550,1300,275,2.9,36,39,8,4,0,89,40.4,43.8,9.0,0.0,19.4,Manageable (<30%),0,17.7,Manageable (<30%),5,0.0,101.1,5.6,0.9,9.0,0.0,12,89,15.2,25.9,33.0,282,17.9,10.6,19.1,13.8,True,True,Q2,
SAL12305,SAL12305,49,461,788,1083,200,2.2,42,9,10,3,0,73,57.5,12.3,13.7,0.0,31.7,Moderate (30-40%),0,25.4,Manageable (<30%),0,0.0,91.8,17.8,0.8,67.1,0.0,13,73,13.7,23.2,40.5,168,20.1,28.0,28.3,28.3,True,True,Q1 (Lowest),
SAL12306,SAL12306,37,1377,2673,3400,600,2.4,1420,2033,2405,1926,174,5959,23.8,34.1,40.4,2.9,29.4,Manageable (<30%),2046,22.4,Manageable (<30%),3405,29.0,36.5,12.7,1.0,25.6,62.0,1176,5959,25.7,33.5,21.8,15158,35.6,17.6,35.6,26.4,True,True,Q4 (Highest),Medium (10-30%)
SAL12309,SAL12309,52,533,1071,1600,365,2.3,482,307,287,210,0,1110,43.4,27.7,25.9,0.0,34.5,Moderate (30-40%),35,34.1,Moderate (30-40%),77,1.4,87.9,2.2,0.7,66.0,8.6,287,1110,16.2,20.9,47.2,2686,29.5,25.5,32.0,33.3,True,True,Q1 (Lowest),Low (<10%)
SAL12312,SAL12312,42,937,2081,2192,580,2.6,1072,977,646,423,5,2741,39.1,35.6,23.6,0.2,24.3,Manageable (<30%),513,27.9,Manageable (<30%),990,4.3,73.5,2.0,0.8,29.9,31.6,581,2741,19.8,29.0,31.3,7687,27.9,16.6,27.2,23.5,True,True,Q3,Low (<10%)
SAL12313,SAL12313,41,1051,2466,2339,530,2.9,364,409,91,70,0,874,41.6,46.8,10.4,0.0,21.9,Manageable (<30%),250,21.5,Manageable (<30%),134,0.3,98.6,0.5,0.8,24.6,43.9,171,874,21.3,28.5,30.0,2582,20.7,13.1,21.5,17.8,True,True,Q4 (Highest),Low (<10%)
SAL12314,SAL12314,32,910,2275,2700,550,3.2,635,1431,711,584,4,2865,22.2,49.9,24.8,0.1,27.4,Manageable (<30%),1031,24.2,Manageable (<30%),1064,0.4,95.1,2.0,0.8,26.2,29.4,476,2865,29.3,26.4,18.5,9423,30.8,14.7,29.3,23.0,True,True,Q4 (Highest),Low (<10%)
SAL12316,SAL12316,32,524,1073,1733,300,2.7,281,320,874,350,454,1532,18.3,20.9,57.0,29.6,37.3,Moderate (30-40%),52,28.0,Manageable (<30%),52,7.4,90.0,5.6,0.9,65.3,6.0,851,1532,28.9,23.6,22.9,4730,45.2,24.9,45.7,38.9,True,True,Q1 (Lowest),Low (<10%)
SAL12317,SAL12317,37,692,1469,1950,350,2.7,899,1177,1355,821,379,3513,25.6,33.5,38.6,10.8,30.6,Moderate (30-40%),228,23.8,Manageable (<30%),338,7.5,77.1,3.4,0.9,47.0,10.6,1045,3513,26.1,26.6,27.2,9992,35.2,19.4,35.7,29.7,True,True,Q2,Low (<10%)
SAL12318,SAL12318,55,753,1369,2000,430,2.1,957,555,419,299,39,2016,47.5,27.5,20.8,1.9,33.7,Moderate (30-40%),216,31.4,Moderate (30-40%),361,7.8,83.9,6.2,0.7,52.2,23.6,352,2016,14.9,22.6,50.6,4503,26.0,23.1,30.0,29.3,True,True,Q2,Low (<10%)
SAL12322,SAL12322,34,1344,2405,2817,520,2.2,318,536,790,646,45,1678,19.0,31.9,47.1,2.7,27.0,Manageable (<30%),440,21.6,Manageable (<30%),1108,57.0,28.6,21.4,1.0,25.6,50.3,254,1678,37.5,28.9,20.3,4060,40.9,20.0,39.2,26.9,True,True,Q4 (Highest),Very High (>50%)
SAL12324,SAL12324,37,1113,2663,2261,600,2.7,157,290,272,244,0,732,21.4,39.6,37.2,0.0,19.6,Manageable (<30%),145,22.5,Manageable (<30%),489,61.7,9.2,0.0,1.0,20.5,50.5,170,732,24.4,35.7,21.0,2055,34.4,12.8,29.9,22.5,True,True,Q4 (Highest),Very High (>50%)
SAL12325,SAL12325,33,741,1888,2308,500,2.9,1615,2534,3408,2616,174,7809,20.7,32.4,43.6,2.2,28.2,Manageable (<30%),1262,26.5,Manageable (<30%),4318,44.6,38.7,9.0,1.1,30.2,23.1,1721,7809,38.5,25.9,22.0,23663,41.0,18.9,38.8,28.6,True,True,Q3,High (30-50%)
SAL12327,SAL12327,38,774,2083,1560,313,2.9,61,72,17,5,0,155,39.4,46.5,11.0,0.0,17.3,Manageable (<30%),18,15.0,Manageable (<30%),0,0.0,100.0,0.0,0.9,25.8,23.2,42,155,24.6,28.5,28.0,471,19.9,11.5,20.5,15.5,True,True,Q3,
SAL12328,SAL12328,46,1112,2204,2164,250,2.8,45,39,6,0,0,100,45.0,39.0,6.0,0.0,22.7,Manageable (<30%),24,11.3,Manageable (<30%),0,0.0,97.0,0.0,0.7,12.0,45.0,5,100,15.6,20.9,36.5,301,14.4,7.2,20.1,12.6,True,True,Q4 (Highest),
SAL12329,SAL12329,53,476,792,867,200,2.0,356,94,212,27,77,725,49.1,13.0,29.2,10.6,25.3,Manageable (<30%),6,25.3,Manageable (<30%),0,1.8,61.9,19.3,0.9,89.5,5.2,199,725,17.6,20.3,47.4,1946,27.9,33.1,31.1,33.3,True,True,Q1 (Lowest),Low (<10%)
SAL12330,SAL12330,59,725,1355,1566,390,2.3,149,77,29,19,0,259,57.5,29.7,11.2,0.0,26.7,Manageable (<30%),10,28.8,Manageable (<30%),17,1.2,98.1,0.0,0.6,41.7,11.2,38,259,13.6,18.2,54.1,647,20.1,18.2,23.8,23.3,True,True,Q2,Low (<10%)
SAL12331,SAL12331,44,1186,3625,4000,900,3.2,216,187,20,19,0,436,49.5,42.9,4.6,0.0,25.5,Manageable (<30%),232,24.8,Manageable (<30%),44,0.0,95.4,0.0,0.8,16.1,85.1,47,436,21.8,25.8,34.5,1405,18.7,12.3,21.7,17.1,True,True,Q4 (Highest),
SAL12332,SAL12332,52,444,860,1084,245,2.4,46,22,19,4,0,82,56.1,26.8,23.2,0.0,29.1,Manageable (<30%),0,28.5,Manageable (<30%),0,0.0,92.7,19.5,1.0,92.7,0.0,12,82,13.2,24.8,47.9,234,24.9,34.9,28.6,34.4,True,True,Q1 (Lowest),
SAL12334,SAL12334,41,1348,2858,3600,520,2.5,821,995,1047,617,306,2902,28.3,34.3,36.1,10.5,29.1,Manageable (<30%),1089,18.2,Manageable (<30%),1164,27.0,49.9,10.6,0.9,34.5,71.3,557,2902,19.9,33.7,26.7,7641,31.1,17.3,33.0,25.6,True,True,Q4 (Highest),Medium (10-30%)
SAL12337,SAL12337,43,666,1586,1499,300,2.9,47,45,9,5,0,110,42.7,40.9,8.2,0.0,21.8,Manageable (<30%),6,18.9,Manageable (<30%),0,0.0,94.5,5.5,0.9,30.0,9.1,31,110,16.2,25.1,34.9,327,17.9,15.1,20.3,17.7,True,True,Q2,
SAL12342,SAL12342,56,547,1235,1484,350,2.4,31,24,13,5,0,82,37.8,29.3,15.9,0.0,27.7,Manageable (<30%),0,28.3,Manageable (<30%),0,0.0,96.3,13.4,0.9,70.7,14.6,15,82,14.5,22.6,51.3,234,24.0,28.4,25.8,29.1,True,True,Q1 (Lowest),
SAL12344,SAL12344,47,911,2039,2000,410,2.5,75,91,16,13,0,190,39.5,47.9,8.4,0.0,22.6,Manageable (<30%),18,20.1,Manageable (<30%),11,0.0,99.5,4.2,0.7,27.9,23.2,45,190,19.3,28.2,37.8,471,19.3,14.3,20.6,17.6,True,True,Q3,
SAL12345,SAL12345,49,766,1771,1691,273,2.6,47,31,13,0,0,95,49.5,32.6,13.7,0.0,22.0,Manageable (<30%),6,15.4,Manageable (<30%),0,0.0,103.2,7.4,0.9,33.7,24.2,25,95,17.5,24.3,42.6,263,18.7,15.4,23.2,18.5,True,True,Q3,
SAL12348,SAL12348,40,1174,2833,3450,600,2.8,1437,1210,1092,893,14,3835,37.5,31.6,28.5,0.4,28.1,Manageable (<30%),1320,21.2,Manageable (<30%),1710,44.3,52.1,8.0,0.9,22.1,68.4,751,3835,21.7,29.6,28.6,10943,28.4,15.0,31.0,22.7,True,True,Q4 (Highest),High (30-50%)
SAL12350,SAL12350,47,1361,3833,5000,1200,3.0,63,46,14,10,0,123,51.2,37.4,11.4,0.0,30.1,Moderate (30-40%),60,31.3,Moderate (30-40%),8,0.0,99.2,0.0,0.7,8.9,89.4,18,123,17.0,26.2,37.2,382,22.2,12.6,25.1,20.0,True,True,Q4 (Highest),
