SA1_CODE_2021,England_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
50705119015,378,1063,0.35559736594543745,True,345,1871,1528,2.6,0.22578534031413613,0.2825714861055175,Affordable,Affordable
50605114006,377,1046,0.3604206500956023,True,300,1660,1052,1.9,0.28517110266159695,0.36414156186019303,Affordable,Moderately_Affordable
31607154702,377,2232,0.1689068100358423,True,480,1950,1721,2.8,0.2789076118535735,0.26147588611272515,Affordable,Affordable
50501107522,376,1422,0.26441631504922647,True,725,3000,2818,2.7,0.2572746628814762,0.24567341813615767,Affordable,Affordable
50503125816,376,1620,0.23209876543209876,True,340,1600,1477,2.8,0.23019634394041977,0.24998697984479976,Affordable,Affordable
11703164818,375,1882,0.19925611052072265,True,650,2945,2341,1.9,0.2776591200341734,0.29030986100614464,Affordable,Affordable
50501107602,375,762,0.4921259842519685,True,600,2167,3083,3.1,0.19461563412260785,0.16220464582449662,Affordable,Affordable
21402137929,374,1716,0.21794871794871795,True,340,1625,1117,2.2,0.3043867502238138,0.3357206803939123,Moderately_Affordable,Moderately_Affordable
50503110520,374,843,0.44365361803084225,True,530,2167,3205,3.3,0.16536661466458658,0.1560302412096484,Affordable,Affordable
40304108903,373,1399,0.2666190135811294,True,348,1462,1024,2.1,0.33984375,0.32947716346153844,Moderately_Affordable,Moderately_Affordable
40304117812,371,874,0.4244851258581236,True,368,1600,1888,2.6,0.19491525423728814,0.19556714471968709,Affordable,Affordable
50902123920,370,1511,0.24487094639311713,True,250,1733,1296,2.6,0.19290123456790123,0.3085826210826211,Affordable,Moderately_Affordable
50503110019,370,874,0.4233409610983982,True,500,2199,3134,3.4,0.1595405232929164,0.16192135879436453,Affordable,Affordable
50601111055,370,751,0.49267643142476697,True,218,1250,611,1.4,0.3567921440261866,0.4721138109026816,Moderately_Affordable,Expensive
50501108326,369,1263,0.2921615201900237,True,500,2111,2470,2.7,0.20242914979757085,0.19722827779507943,Affordable,Affordable
50705119118,369,1155,0.3194805194805195,True,400,1846,2294,3.1,0.17436791630340018,0.1857018308631212,Affordable,Affordable
12201141945,369,1156,0.31920415224913495,True,700,3500,3694,2.6,0.18949648077964265,0.2186497855149723,Affordable,Affordable
50705119129,368,1517,0.24258404746209625,True,420,2071,2439,3.1,0.17220172201722017,0.19595042104267196,Affordable,Affordable
40304117719,368,1263,0.2913697545526524,True,300,1517,1481,2.3,0.2025658338960162,0.23637874616942814,Affordable,Affordable
50604113405,368,718,0.5125348189415042,True,203,440,546,1.3,0.3717948717948718,0.18596787827557057,Moderately_Affordable,Affordable
50705119134,368,916,0.4017467248908297,True,400,2167,3180,3.3,0.12578616352201258,0.15725689404934687,Affordable,Affordable
50601111514,368,1079,0.3410565338276182,True,350,1404,1483,2.4,0.23600809170600134,0.21847606203641268,Affordable,Affordable
50702116634,367,1764,0.20804988662131518,True,380,2400,2015,2.4,0.18858560794044665,0.274861614811987,Affordable,Affordable
50501107228,367,1222,0.30032733224222585,True,500,2500,2542,2.9,0.1966955153422502,0.22695636385644252,Affordable,Affordable
31601141438,366,3108,0.11776061776061776,True,390,1517,1238,2.2,0.3150242326332795,0.282776189884429,Moderately_Affordable,Affordable
50501107101,366,816,0.4485294117647059,True,375,1733,2367,2.8,0.15842839036755388,0.16895778492736668,Affordable,Affordable
50402105305,366,1218,0.30049261083743845,True,380,2014,2074,2.5,0.18322082931533268,0.22409316816259922,Affordable,Affordable
40205105424,365,1314,0.2777777777777778,True,370,1571,1979,2.7,0.1869631126831733,0.18319275469351265,Affordable,Affordable
50501107732,364,1027,0.35443037974683544,True,380,1517,1473,2.0,0.25797691785471827,0.23766254112486293,Affordable,Affordable
50501107724,364,921,0.3952225841476656,True,370,1733,1839,2.6,0.2011963023382273,0.21746768728824195,Affordable,Affordable
50503110508,364,729,0.4993141289437586,True,450,2000,2259,2.9,0.199203187250996,0.20431096128307283,Affordable,Affordable
50201102830,363,1321,0.2747918243754731,True,555,2800,2358,2.3,0.23536895674300254,0.2740262282247015,Affordable,Affordable
40202103206,363,910,0.3989010989010989,True,495,1500,979,2.2,0.5056179775280899,0.3535790052643985,Very_Expensive,Moderately_Affordable
50501107122,363,821,0.44214372716199757,True,430,1937,2333,2.9,0.18431204457779682,0.19159879982854694,Affordable,Affordable
50601111033,362,1177,0.30756159728122345,True,269,1198,921,1.9,0.2920738327904452,0.30017539463793536,Affordable,Moderately_Affordable
50503125814,361,1544,0.2338082901554404,True,350,1800,1597,2.8,0.21916092673763307,0.2601030778864217,Affordable,Affordable
50201102211,361,1370,0.2635036496350365,True,385,1900,1562,2.7,0.24647887323943662,0.2807052102826751,Affordable,Affordable
50606114404,361,844,0.4277251184834123,True,298,2232,966,2.1,0.3084886128364389,0.5332059245102724,Moderately_Affordable,Very_Expensive
50201102214,361,1372,0.2631195335276968,True,290,2167,1343,2.2,0.21593447505584512,0.3723580961108884,Affordable,Moderately_Affordable
50701115808,360,1260,0.2857142857142857,True,365,2500,2449,2.2,0.1490404246631278,0.2355749599522568,Affordable,Affordable
50705131307,360,1421,0.2533427163969036,True,370,1950,2347,3.1,0.15764806135492118,0.19173412867490414,Affordable,Affordable
50503110719,359,1103,0.3254759746146872,True,460,1950,2477,3.3,0.18570851836899474,0.18167137666532096,Affordable,Affordable
31601141519,359,3500,0.10257142857142858,True,490,1950,1958,2.8,0.25025536261491316,0.22982635342185903,Affordable,Affordable
10201104121,358,2063,0.1735336888027145,True,480,2383,1100,2.2,0.43636363636363634,0.49993006993006994,Expensive,Expensive
50702116610,358,1512,0.23677248677248677,True,350,2600,1507,2.0,0.23224950232249503,0.39814200398142,Affordable,Moderately_Affordable
50403106814,357,832,0.42908653846153844,True,423,1517,1792,2.4,0.23604910714285715,0.19535542582417584,Affordable,Affordable
50604113535,357,3346,0.10669456066945607,True,460,2167,2736,3.5,0.16812865497076024,0.18277665317139002,Affordable,Affordable
50705119218,357,1921,0.18584070796460178,True,360,1801,2265,2.8,0.15894039735099338,0.18349465104431992,Affordable,Affordable
31905152502,357,2347,0.15210907541542396,True,260,894,757,2.0,0.34346103038309117,0.27253327913829895,Moderately_Affordable,Affordable
50601111521,357,718,0.4972144846796657,True,185,2100,629,1.6,0.29411764705882354,0.7704537116301822,Affordable,Very_Expensive
50501107706,355,933,0.3804930332261522,True,395,2000,1726,2.5,0.22885283893395134,0.26740351189945627,Affordable,Affordable
50201102815,355,1069,0.33208606173994387,True,300,1598,770,1.7,0.38961038961038963,0.47892107892107894,Moderately_Affordable,Expensive
11401127944,354,1259,0.2811755361397935,True,114,484,753,1.6,0.15139442231075698,0.14832975789151087,Affordable,Affordable
12202169112,354,2029,0.1744701823558403,True,713,2689,2320,2.3,0.30732758620689654,0.267473474801061,Moderately_Affordable,Affordable
50501107132,354,812,0.43596059113300495,True,425,2000,1924,2.7,0.2208939708939709,0.23988485526947065,Affordable,Affordable
50501107205,353,1346,0.262258543833581,True,500,2167,2986,3.0,0.16744809109176156,0.1674738523365449,Affordable,Affordable
50501107510,353,1382,0.25542691751085383,True,575,2301,2511,2.7,0.22899243329350857,0.2114695340501792,Affordable,Affordable
40304107210,352,1510,0.23311258278145697,True,255,1517,1102,2.1,0.23139745916515425,0.317674158871981,Affordable,Moderately_Affordable
50705118717,352,868,0.4055299539170507,True,370,1948,1937,2.7,0.19101703665462055,0.232079742663119,Affordable,Affordable
50503110730,352,1162,0.3029259896729776,True,478,2004,2512,3.5,0.19028662420382167,0.18410093091621754,Affordable,Affordable
50501107102,352,831,0.42358604091456076,True,390,1906,2163,3.0,0.18030513176144244,0.20335004801024217,Affordable,Affordable
50503110553,351,659,0.5326251896813353,True,750,2834,2594,2.8,0.2891287586738628,0.25212027756360833,Affordable,Affordable
50501107725,351,866,0.4053117782909931,True,185,2000,1947,2.5,0.09501797637390857,0.23705108450871162,Affordable,Affordable
50705119212,351,1611,0.21787709497206703,True,365,1729,2164,2.8,0.16866913123844732,0.1843807763401109,Affordable,Affordable
30907125239,351,1464,0.23975409836065573,True,788,2600,2625,3.1,0.3001904761904762,0.22857142857142856,Moderately_Affordable,Affordable
50503110522,350,1261,0.2775574940523394,True,368,1694,1929,2.6,0.19077242094349403,0.20265582007417154,Affordable,Affordable
50501107731,350,821,0.42630937880633374,True,400,1925,1978,2.8,0.20222446916076844,0.22458582873143035,Affordable,Affordable
50503110707,350,1117,0.3133393017009848,True,440,1800,2263,3.0,0.19443216968625718,0.18355484550800502,Affordable,Affordable
31301136205,350,1255,0.2788844621513944,True,355,1192,691,1.6,0.5137481910274964,0.39808527218078593,Very_Expensive,Moderately_Affordable
50503110732,349,911,0.38309549945115257,True,450,2000,2200,3.2,0.20454545454545456,0.2097902097902098,Affordable,Affordable
50503109906,349,967,0.3609100310237849,True,350,1912,2296,3.2,0.1524390243902439,0.19217367997855803,Affordable,Affordable
30907155420,349,1431,0.24388539482879107,True,210,893,1081,1.8,0.1942645698427382,0.19063545150501673,Affordable,Affordable
30102101208,349,1363,0.25605282465150403,True,590,2810,3178,3.2,0.1856513530522341,0.2040470542673186,Affordable,Affordable
50501107823,348,1211,0.28736581337737405,True,375,1950,2073,2.7,0.1808972503617945,0.2170767004341534,Affordable,Affordable
30907125235,348,1234,0.2820097244732577,True,665,2383,2529,3.0,0.26294978252273626,0.21744684734008576,Affordable,Affordable
50503110540,347,625,0.5552,True,420,2124,1949,2.8,0.21549512570548998,0.2514899159332202,Affordable,Affordable
50503110735,347,660,0.5257575757575758,True,475,2000,3147,3.4,0.1509374006990785,0.14665982254161472,Affordable,Affordable
50705119305,347,931,0.3727175080558539,True,355,2051,2237,2.6,0.1586946803755029,0.21158144492967917,Affordable,Affordable
50705119220,346,1112,0.31115107913669066,True,340,1625,1658,2.6,0.20506634499396864,0.22617611580217128,Affordable,Affordable
50705119125,346,817,0.423500611995104,True,400,2015,2729,3.1,0.14657383657017223,0.1703920850128252,Affordable,Affordable
30903124014,346,1435,0.24111498257839722,True,504,1532,875,1.6,0.576,0.40404395604395604,Very_Expensive,Expensive
40304117707,345,1298,0.2657935285053929,True,340,1548,1437,2.4,0.23660403618649964,0.24859482897061186,Affordable,Affordable
40701114822,345,1108,0.31137184115523464,True,300,867,938,1.8,0.31982942430703626,0.21330162374938494,Moderately_Affordable,Affordable
50201102721,344,1099,0.3130118289353958,True,450,1810,1775,2.5,0.2535211267605634,0.2353196099674973,Affordable,Affordable
40304108417,344,1512,0.2275132275132275,True,330,1519,1458,2.5,0.22633744855967078,0.24042418486862932,Affordable,Affordable
50705131316,344,1153,0.2983521248915872,True,355,1714,846,2.0,0.41962174940898345,0.4675395526459356,Expensive,Expensive
50501107703,344,894,0.38478747203579416,True,390,1875,1617,2.2,0.24118738404452691,0.26758955330383905,Affordable,Affordable
50703116908,343,1147,0.2990409764603313,True,458,2167,2430,2.9,0.18847736625514402,0.20579297245963912,Affordable,Affordable
50503110544,343,730,0.46986301369863015,True,554,2809,3392,3.1,0.1633254716981132,0.19110576923076922,Affordable,Affordable
50501107736,342,1182,0.2893401015228426,True,405,2000,2370,3.1,0.17088607594936708,0.19474196689386564,Affordable,Affordable
50501108321,341,823,0.41433778857837184,True,475,2328,2750,3.1,0.17272727272727273,0.19535664335664335,Affordable,Affordable
50501107007,341,1135,0.3004405286343612,True,350,1900,1903,2.5,0.1839201261166579,0.23040543271757144,Affordable,Affordable
50503125512,341,931,0.36627282491944146,True,340,1972,2250,2.9,0.1511111111111111,0.20225641025641025,Affordable,Affordable
50705119148,340,701,0.48502139800285304,True,615,2834,3650,3.1,0.1684931506849315,0.17917808219178083,Affordable,Affordable
50705131342,339,974,0.3480492813141684,True,372,2102,2676,3.1,0.13901345291479822,0.1812694032424974,Affordable,Affordable
21402138233,338,1591,0.21244500314267756,True,738,2633,2766,3.1,0.2668112798264642,0.21967295177707324,Affordable,Affordable
40701114814,338,1139,0.2967515364354697,True,323,1207,1052,2.0,0.3070342205323194,0.2647704007019596,Moderately_Affordable,Affordable
11203125441,338,951,0.35541535226077814,True,160,685,670,1.5,0.23880597014925373,0.2359357060849598,Affordable,Affordable
11703133048,337,2300,0.14652173913043479,True,670,3000,3052,1.9,0.21952817824377457,0.22683738280068555,Affordable,Affordable
12201141922,337,1248,0.27003205128205127,True,750,3962,3125,2.0,0.24,0.29257846153846157,Affordable,Affordable
50501107833,337,1261,0.26724821570182394,True,660,2167,883,2.2,0.7474518686296716,0.5663385312309435,Very_Expensive,Very_Expensive
11801134018,336,1309,0.25668449197860965,True,700,3000,3067,2.1,0.22823606129768503,0.22572797271199618,Affordable,Affordable
50403106104,336,1855,0.1811320754716981,True,250,2167,2020,2.2,0.12376237623762376,0.24756283320639758,Affordable,Affordable
50705118604,336,1084,0.30996309963099633,True,293,1300,1104,2.2,0.2653985507246377,0.2717391304347826,Affordable,Affordable
50705131322,336,1070,0.31401869158878504,True,400,2019,2483,3.0,0.16109544905356424,0.18764521825335356,Affordable,Affordable
50201102104,336,1560,0.2153846153846154,True,360,1874,1557,2.8,0.23121387283236994,0.2777530754409367,Affordable,Affordable
50503110737,336,814,0.41277641277641275,True,430,2079,2533,3.2,0.16975917883932096,0.1894075131343193,Affordable,Affordable
21401137444,335,2832,0.1182909604519774,True,365,1733,1706,2.3,0.21395076201641267,0.23442149878257734,Affordable,Affordable
31401138713,335,1823,0.18376302797586397,True,340,3033,3383,3.2,0.10050251256281408,0.20689419950430887,Affordable,Affordable
31304137314,335,1341,0.24981357196122297,True,202,873,664,1.5,0.3042168674698795,0.3034059314179796,Moderately_Affordable,Moderately_Affordable
50503130621,335,1043,0.3211888782358581,True,410,2000,2260,2.9,0.18141592920353983,0.2042205582028591,Affordable,Affordable
50501107723,334,1118,0.29874776386404295,True,370,1972,1887,2.8,0.19607843137254902,0.24116424116424118,Affordable,Affordable
31608154901,334,1495,0.2234113712374582,True,315,1712,1132,2.1,0.2782685512367491,0.34900788257678717,Affordable,Moderately_Affordable
50705118816,334,973,0.3432682425488181,True,250,1083,619,1.4,0.40387722132471726,0.4037529514104635,Expensive,Expensive
30102100809,334,1360,0.24558823529411763,True,555,2548,2767,3.0,0.20057824358511023,0.21250451752800867,Affordable,Affordable
40701114813,334,1352,0.2470414201183432,True,290,1322,961,2.0,0.3017689906347555,0.3174577763547587,Moderately_Affordable,Moderately_Affordable
40205105512,334,1324,0.25226586102719034,True,295,1309,831,1.7,0.35499398315282793,0.36351013607331295,Moderately_Affordable,Moderately_Affordable
40304108920,333,1621,0.2054287476866132,True,300,1600,1338,2.2,0.2242152466367713,0.2759572266298724,Affordable,Affordable
50705119002,332,1152,0.2881944444444444,True,335,1900,1769,2.7,0.18937252685132844,0.24785841631517155,Affordable,Affordable
50503110029,332,745,0.44563758389261743,True,450,1928,2119,2.7,0.21236432279377065,0.20996841761353324,Affordable,Affordable
50503125514,332,807,0.4114002478314746,True,350,2015,2094,2.8,0.16714422158548234,0.22206303724928367,Affordable,Affordable
50503125540,332,863,0.3847045191193511,True,335,1900,1828,2.7,0.18326039387308535,0.2398586096616731,Affordable,Affordable
11203125014,332,758,0.43799472295514513,True,220,914,719,1.5,0.30598052851182195,0.2933561570557398,Moderately_Affordable,Affordable
31301136348,331,1142,0.28984238178633975,True,520,2121,1416,2.3,0.3672316384180791,0.3456649282920469,Moderately_Affordable,Moderately_Affordable
12203142948,331,1561,0.21204356181934658,True,610,3049,2770,2.0,0.22021660649819494,0.25401277422938073,Affordable,Affordable
40304107222,330,1079,0.30583873957367935,True,390,1613,1573,2.9,0.24793388429752067,0.23663748838574014,Affordable,Affordable
50605114019,330,972,0.3395061728395062,True,430,1990,1890,2.6,0.2275132275132275,0.24297924297924298,Affordable,Affordable
50701115207,330,1295,0.2548262548262548,True,325,2550,1442,2.2,0.22538141470180306,0.40808705857249544,Affordable,Expensive
11801134012,330,1343,0.2457185405807893,True,650,3000,2588,1.8,0.2511591962905719,0.2675068362858162,Affordable,Affordable
31601141628,330,1126,0.29307282415630553,True,178,384,601,1.4,0.2961730449251248,0.1474465634199411,Affordable,Affordable
31304137348,330,986,0.33468559837728196,True,197,694,714,1.5,0.2759103641456583,0.22430510665804784,Affordable,Affordable
50503130629,329,1253,0.26256983240223464,True,350,1690,1803,2.5,0.19412090959511924,0.21630615640599002,Affordable,Affordable
