SA1_CODE_2021,Philippines_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
21304146312,136,1227,0.11083944580277098,True,411,2000,2112,3.0,0.19460227272727273,0.21853146853146854,Affordable,Affordable
51003127233,136,848,0.16037735849056603,True,390,1517,2833,2.3,0.13766325450052946,0.12357109886230959,Affordable,Affordable
12405146920,136,822,0.1654501216545012,True,450,2427,2288,3.3,0.19667832167832167,0.24478886498117267,Affordable,Affordable
50503110032,136,1110,0.12252252252252252,True,390,1871,1972,2.7,0.19776876267748478,0.2189499141831799,Affordable,Affordable
21305136309,136,930,0.14623655913978495,True,330,1522,1358,2.5,0.24300441826215022,0.2586382689475473,Affordable,Affordable
11904137919,136,1222,0.11129296235679215,True,460,2200,1757,2.4,0.2618099032441662,0.28895407381463156,Affordable,Affordable
70102102008,135,926,0.14578833693304535,True,330,1500,1351,1.9,0.24426350851221318,0.25622046347434946,Affordable,Affordable
70101100803,135,1014,0.13313609467455623,True,300,2383,2283,2.6,0.1314060446780552,0.24087738805215808,Affordable,Affordable
50901123311,135,1104,0.12228260869565218,True,210,1300,882,2.2,0.23809523809523808,0.3401360544217687,Affordable,Moderately_Affordable
21301133527,135,1158,0.11658031088082901,True,350,1300,1581,3.2,0.22137887413029728,0.18975332068311196,Affordable,Affordable
12503148152,135,1126,0.11989342806394317,True,453,1863,1635,2.7,0.27706422018348625,0.2629498941425547,Affordable,Affordable
50705131206,135,1070,0.1261682242990654,True,370,1918,2403,3.0,0.15397419891801914,0.18419283587822913,Affordable,Affordable
12405158126,134,934,0.14346895074946467,True,355,1842,1287,2.5,0.27583527583527584,0.33028509951586876,Affordable,Moderately_Affordable
11603131305,134,990,0.13535353535353536,True,355,2000,1545,3.3,0.2297734627831715,0.29873039581777444,Affordable,Affordable
21303134711,134,1244,0.10771704180064309,True,246,1800,994,2.4,0.24748490945674045,0.41789196718774185,Affordable,Expensive
50603112745,134,968,0.1384297520661157,True,320,1500,1760,2.5,0.18181818181818182,0.19667832167832167,Affordable,Affordable
11602156204,134,1076,0.12453531598513011,True,520,2477,2682,3.1,0.19388516032811334,0.21313027017725003,Affordable,Affordable
11603131349,133,950,0.14,True,373,1621,1562,3.2,0.23879641485275288,0.23948586624642962,Affordable,Affordable
21305158709,133,897,0.14827201783723523,True,401,2200,2666,3.3,0.1504126031507877,0.1904322234404755,Affordable,Affordable
11602163325,133,1122,0.11853832442067737,True,580,3000,3097,3.7,0.18727801097836616,0.22354139241449542,Affordable,Affordable
40102100763,133,678,0.19616519174041297,True,370,1922,2012,2.7,0.18389662027833,0.22044655146046796,Affordable,Affordable
11602163116,133,1127,0.11801242236024845,True,540,3000,3460,3.2,0.15606936416184972,0.20008892841262785,Affordable,Affordable
11601130634,133,639,0.2081377151799687,True,330,2000,1267,2.9,0.26045777426992894,0.36427660737053,Affordable,Moderately_Affordable
20904152901,132,1180,0.11186440677966102,True,341,1733,1215,2.4,0.2806584362139918,0.3291547958214625,Affordable,Moderately_Affordable
50703117001,132,1126,0.1172291296625222,True,315,1517,1508,3.0,0.20888594164456234,0.23214650071413998,Affordable,Affordable
12403170817,132,859,0.15366705471478465,True,540,2620,2583,3.2,0.20905923344947736,0.23407486822120968,Affordable,Affordable
50701116146,132,887,0.1488162344983089,True,480,2240,2808,3.0,0.17094017094017094,0.18408941485864563,Affordable,Affordable
70102102305,132,1107,0.11924119241192412,True,337,2167,1970,2.7,0.17106598984771573,0.25384615384615383,Affordable,Affordable
31802147203,132,880,0.15,True,281,1200,1337,2.6,0.21017202692595363,0.20712272021172545,Affordable,Affordable
12302170422,132,1100,0.12,True,360,1777,1406,2.6,0.25604551920341395,0.2916621074515811,Affordable,Affordable
11602163110,132,766,0.17232375979112272,True,650,3250,3390,3.7,0.19174041297935104,0.22123893805309736,Affordable,Affordable
30201102222,132,801,0.1647940074906367,True,385,1985,2159,3.0,0.17832329782306625,0.21217087683044145,Affordable,Affordable
21301156905,132,695,0.18992805755395684,True,401,1902,2410,3.3,0.16639004149377593,0.182125758059368,Affordable,Affordable
50605113844,131,1035,0.12657004830917876,True,420,1910,2197,3.1,0.19116977696859352,0.2006232274780295,Affordable,Affordable
11601130402,131,693,0.18903318903318903,True,400,2267,1812,3.0,0.22075055187637968,0.2887162506367804,Affordable,Affordable
11501162206,131,547,0.23948811700182815,True,650,2475,3139,3.3,0.20707231602421153,0.18195407650648174,Affordable,Affordable
11504162308,131,676,0.1937869822485207,True,620,2800,2930,3.0,0.21160409556313994,0.22053032291940142,Affordable,Affordable
21304157411,131,1137,0.11521547933157432,True,453,2070,2087,3.3,0.21705797795879253,0.22888946223876747,Affordable,Affordable
11602162914,131,891,0.14702581369248036,True,560,2737,2413,3.6,0.23207625362619147,0.2617552360610794,Affordable,Affordable
50601130808,131,953,0.13746065057712487,True,450,2000,2465,3.0,0.18255578093306288,0.187236698392885,Affordable,Affordable
12302144339,131,1015,0.129064039408867,True,360,1850,1514,2.9,0.23778071334214002,0.2819835382583071,Affordable,Affordable
50603112719,131,824,0.15898058252427186,True,350,1539,1728,2.8,0.2025462962962963,0.20552884615384615,Affordable,Affordable
11603131502,131,689,0.19013062409288825,True,450,1950,2018,3.3,0.22299306243805747,0.22299306243805747,Affordable,Affordable
11603131540,131,756,0.17328042328042328,True,410,1978,1843,3.0,0.2224633749321758,0.2476731082265537,Affordable,Affordable
21304135917,131,1087,0.12051517939282429,True,441,2167,2441,3.6,0.18066366243342893,0.20486559732770301,Affordable,Affordable
21304135924,130,940,0.13829787234042554,True,420,2200,2345,3.6,0.1791044776119403,0.2164999179924553,Affordable,Affordable
11603131736,130,689,0.18867924528301888,True,326,1625,1182,2.6,0.27580372250423013,0.31725888324873097,Affordable,Moderately_Affordable
30204104138,130,1062,0.1224105461393597,True,375,1603,1912,2.7,0.1961297071129707,0.19347441261667203,Affordable,Affordable
30803121503,130,1217,0.10682004930156122,True,375,1755,2281,3.1,0.16440157825515125,0.17755370451556335,Affordable,Affordable
21301133426,130,1243,0.10458567980691874,True,321,1454,1110,2.6,0.2891891891891892,0.3022869022869023,Affordable,Moderately_Affordable
11903166715,130,1030,0.1262135922330097,True,460,1873,2009,3.0,0.22896963663514186,0.21514722211586323,Affordable,Affordable
12403146227,130,721,0.18030513176144244,True,268,1632,890,1.7,0.30112359550561796,0.42316335350043216,Moderately_Affordable,Expensive
50902124113,130,571,0.2276707530647986,True,250,1142,1875,2.7,0.13333333333333333,0.14055384615384614,Affordable,Affordable
11902166020,129,734,0.17574931880108993,True,390,2152,1468,2.9,0.2656675749318801,0.33829385872982604,Affordable,Moderately_Affordable
12602172525,129,1167,0.11053984575835475,True,510,2500,2103,2.1,0.24251069900142652,0.274333369911116,Affordable,Affordable
21304157205,129,1169,0.11035072711719418,True,378,2000,1948,3.4,0.19404517453798767,0.236929395040278,Affordable,Affordable
31202134602,128,701,0.1825962910128388,True,288,1083,1333,2.0,0.21605401350337583,0.18748917998730452,Affordable,Affordable
21305158712,128,1095,0.11689497716894977,True,405,2000,2269,3.6,0.17849272807404143,0.20341051632369395,Affordable,Affordable
40204104018,128,1222,0.10474631751227496,True,270,1450,1324,2.6,0.2039274924471299,0.2527306530327678,Affordable,Affordable
12302170525,128,847,0.1511216056670602,True,430,2206,1833,3.3,0.23458810692853246,0.2777288178270175,Affordable,Affordable
50701116148,128,717,0.17852161785216178,True,410,1935,2250,2.6,0.18222222222222223,0.19846153846153847,Affordable,Affordable
21304157403,128,1102,0.1161524500907441,True,451,2341,2481,3.3,0.18178153970173316,0.2177471863082504,Affordable,Affordable
11602163309,127,961,0.13215400624349635,True,630,2600,3583,3.5,0.1758303097962601,0.1674574379012001,Affordable,Affordable
12302170512,127,864,0.14699074074074073,True,420,2167,1807,2.9,0.23242944106253458,0.2767442850453365,Affordable,Affordable
11603131533,127,1059,0.11992445703493862,True,400,1975,2010,3.5,0.19900497512437812,0.2267508610792193,Affordable,Affordable
40703116516,127,980,0.12959183673469388,True,258,1093,1312,2.6,0.19664634146341464,0.19224906191369606,Affordable,Affordable
70101100607,127,1254,0.10127591706539076,True,300,2167,1577,2.3,0.19023462270133165,0.31710648261060437,Affordable,Moderately_Affordable
50604113602,127,799,0.15894868585732166,True,318,1387,1337,2.9,0.23784592370979807,0.239399344111386,Affordable,Affordable
70102101105,127,1082,0.11737523105360444,True,400,1950,2137,2.9,0.18717828731867103,0.21057557323350493,Affordable,Affordable
21301133121,127,844,0.1504739336492891,True,351,1499,1587,3.0,0.22117202268431002,0.21797295332266978,Affordable,Affordable
21304146337,127,754,0.16843501326259946,True,390,1733,2172,3.3,0.17955801104972377,0.18412664683382915,Affordable,Affordable
21301132908,127,1251,0.10151878497202238,True,383,1613,2018,3.6,0.1897918731417245,0.18445528703209577,Affordable,Affordable
50603112741,127,1229,0.10333604556550041,True,348,1625,1553,2.8,0.2240824211204121,0.24146812620734062,Affordable,Affordable
30803121301,126,972,0.12962962962962962,True,280,1308,1548,2.8,0.18087855297157623,0.19499105545617174,Affordable,Affordable
21304146318,126,844,0.14928909952606634,True,380,2042,1837,2.8,0.20685900925421882,0.2565219211925799,Affordable,Affordable
31102130820,126,965,0.1305699481865285,True,390,1523,1721,2.8,0.22661243463102848,0.20421937156393868,Affordable,Affordable
12602150004,126,588,0.21428571428571427,True,350,2000,1587,2.0,0.2205419029615627,0.2908244874218409,Affordable,Affordable
21301133304,126,700,0.18,True,320,1441,1408,3.0,0.22727272727272727,0.2361778846153846,Affordable,Affordable
11603131908,126,799,0.15769712140175218,True,530,2117,2374,3.4,0.22325189553496208,0.2057870520381051,Affordable,Affordable
12302144138,126,1115,0.11300448430493273,True,325,1452,1213,1.7,0.2679307502061006,0.27623818885154416,Affordable,Affordable
80110113604,126,1116,0.11290322580645161,True,575,1733,2489,2.0,0.2310164724789072,0.16067620607596503,Affordable,Affordable
50901123319,126,847,0.1487603305785124,True,300,1408,1058,2.3,0.2835538752362949,0.307110658717464,Affordable,Moderately_Affordable
50703116943,125,982,0.12729124236252545,True,360,1950,2125,3.2,0.16941176470588235,0.21176470588235294,Affordable,Affordable
12405158015,125,1124,0.11120996441281139,True,410,1975,1718,3.0,0.23864959254947612,0.26529058834064656,Affordable,Affordable
12503148151,125,500,0.25,True,470,1800,2047,2.9,0.22960429897410845,0.202923603021307,Affordable,Affordable
50601111706,125,1242,0.10064412238325282,True,365,1758,1846,3.4,0.19772481040086673,0.21976831402616884,Affordable,Affordable
12302143826,125,751,0.16644474034620507,True,430,2080,2095,3.2,0.2052505966587112,0.22911694510739858,Affordable,Affordable
21304157210,125,1077,0.11606313834726091,True,385,2000,2071,3.6,0.1859005311443747,0.222857779593656,Affordable,Affordable
12102157723,125,1031,0.12124151309408342,True,450,1822,1784,2.3,0.2522421524663677,0.23568471886857537,Affordable,Affordable
20203103320,125,428,0.29205607476635514,True,170,813,924,2.2,0.18398268398268397,0.20304695304695305,Affordable,Affordable
11902166018,125,782,0.159846547314578,True,380,2000,1713,2.7,0.22183304144775248,0.269432843863667,Affordable,Affordable
31302157223,125,1085,0.1152073732718894,True,390,1712,1910,3.0,0.20418848167539266,0.2068465565847765,Affordable,Affordable
11603131755,125,464,0.26939655172413796,True,295,1343,974,2.1,0.3028747433264887,0.31819617753909335,Moderately_Affordable,Moderately_Affordable
11603131759,125,450,0.2777777777777778,True,380,1653,1541,3.2,0.24659312134977288,0.24754155643188738,Affordable,Affordable
31502140525,125,1201,0.10407993338884262,True,220,1420,2353,2.4,0.09349766255843604,0.13926574912550263,Affordable,Affordable
21304136037,125,1181,0.10584250635055038,True,395,2000,2459,3.3,0.16063440422936154,0.1876935589827009,Affordable,Affordable
30204104517,125,1049,0.11916110581506197,True,350,1286,1345,2.1,0.26022304832713755,0.22064626822991135,Affordable,Affordable
21301156938,124,907,0.13671444321940462,True,346,1300,1222,2.9,0.28314238952536824,0.24549918166939444,Affordable,Affordable
21304157409,124,700,0.17714285714285713,True,461,2150,2521,3.4,0.1828639428798096,0.1968083483355201,Affordable,Affordable
51002127012,124,614,0.20195439739413681,True,225,1456,2451,2.8,0.09179926560587515,0.13708690330477355,Affordable,Affordable
12405147034,124,910,0.13626373626373625,True,458,2090,2200,3.3,0.2081818181818182,0.21923076923076923,Affordable,Affordable
70205106707,124,1083,0.11449676823638043,True,380,1517,1887,2.9,0.20137784843667197,0.18552036199095023,Affordable,Affordable
31402157822,124,816,0.15196078431372548,True,450,2258,2920,3.5,0.1541095890410959,0.1784510010537408,Affordable,Affordable
12503148440,124,924,0.1341991341991342,True,350,1420,1220,2.5,0.28688524590163933,0.2686002522068096,Affordable,Affordable
50604113241,124,842,0.14726840855106887,True,310,1571,1458,2.3,0.21262002743484226,0.24865463754352643,Affordable,Affordable
11603131730,124,1020,0.12156862745098039,True,390,2159,1638,3.5,0.23809523809523808,0.3041701887855734,Affordable,Moderately_Affordable
11903166714,124,1026,0.12085769980506822,True,380,1800,1521,2.3,0.24983563445101906,0.27309968138370505,Affordable,Affordable
12302143745,124,1197,0.1035923141186299,True,465,2167,1940,2.8,0.23969072164948454,0.2577716098334655,Affordable,Affordable
21203155601,124,684,0.18128654970760233,True,421,2200,2440,3.7,0.17254098360655737,0.2080706179066835,Affordable,Affordable
12203142406,124,942,0.1316348195329087,True,800,3250,3028,3.4,0.26420079260237783,0.2476882430647292,Affordable,Affordable
21304146205,124,872,0.14220183486238533,True,413,2087,2227,3.6,0.18545127974854064,0.21626195986321717,Affordable,Affordable
11902136243,124,839,0.14779499404052443,True,380,1954,1513,2.5,0.2511566424322538,0.2980324368295287,Affordable,Affordable
21301157009,123,860,0.14302325581395348,True,400,1943,2345,3.8,0.17057569296375266,0.1912087912087912,Affordable,Affordable
12403170827,123,1049,0.11725452812202097,True,525,2600,2392,3.3,0.21948160535117056,0.2508361204013378,Affordable,Affordable
11601130626,123,776,0.15850515463917525,True,370,2167,1485,3.1,0.24915824915824916,0.3367521367521368,Affordable,Moderately_Affordable
21304136027,123,1124,0.1094306049822064,True,505,2000,2951,3.8,0.17112843104032532,0.15640069858978703,Affordable,Affordable
12403146243,123,636,0.19339622641509435,True,295,1454,1159,1.8,0.2545297670405522,0.2895068693170505,Affordable,Affordable
12504149104,123,877,0.1402508551881414,True,420,1950,2113,1.8,0.19876952200662565,0.2129673450070989,Affordable,Affordable
50102101405,123,813,0.15129151291512916,True,300,1625,1333,2.4,0.2250562640660165,0.2813203300825206,Affordable,Affordable
11602162818,123,966,0.12732919254658384,True,650,3000,3312,3.9,0.196256038647343,0.20903010033444816,Affordable,Affordable
51103127926,122,980,0.12448979591836734,True,320,1700,2284,2.8,0.14010507880910683,0.1717634379630877,Affordable,Affordable
11601156023,122,871,0.14006888633754305,True,408,2167,1921,3.1,0.21238938053097345,0.26032114683858565,Affordable,Affordable
50701116147,122,990,0.12323232323232323,True,415,1816,2258,2.8,0.1837909654561559,0.18559651154868162,Affordable,Affordable
11602162811,122,961,0.12695109261186263,True,580,2392,2971,3.7,0.1952204644900707,0.18579602827330866,Affordable,Affordable
50503110039,122,1171,0.10418445772843724,True,400,2000,2169,3.2,0.18441678192715538,0.21278859453133311,Affordable,Affordable
11602162927,122,736,0.16576086956521738,True,555,2900,1259,2.3,0.44082605242255757,0.5315574020895705,Expensive,Very_Expensive
11603131915,122,866,0.14087759815242495,True,430,2167,1771,3.2,0.24280067758328627,0.28236980410893453,Affordable,Affordable
31701145845,122,1133,0.10767872903795234,True,375,1551,2016,2.9,0.18601190476190477,0.1775412087912088,Affordable,Affordable
30202102807,122,697,0.1750358680057389,True,340,1400,1266,1.7,0.2685624012638231,0.2551950419248997,Affordable,Affordable
12701159515,122,1009,0.12091179385530228,True,495,2080,1921,3.5,0.2576782925559604,0.24986985944820406,Affordable,Affordable
21304146309,122,873,0.13974799541809851,True,385,1700,2048,2.9,0.18798828125,0.1915564903846154,Affordable,Affordable
21202155418,122,1153,0.10581092801387684,True,401,2100,2330,3.1,0.1721030042918455,0.20798943545724663,Affordable,Affordable
