SA1_CODE_2021,China_population,total_population,concentration_ratio,is_cluster
12602172502,384,864,0.4444444444444444,True
20701114813,384,725,0.5296551724137931,True
12601172015,384,1034,0.3713733075435203,True
30305107502,384,1423,0.26985242445537594,True
21205156722,384,723,0.5311203319502075,True
21101126013,383,966,0.39648033126293997,True
12502171230,383,875,0.4377142857142857,True
21102126211,383,705,0.5432624113475177,True
11904137903,383,1085,0.3529953917050691,True
12602172302,381,710,0.5366197183098591,True
12302170320,381,1024,0.3720703125,True
20702115731,381,1045,0.3645933014354067,True
21205132225,380,1425,0.26666666666666666,True
21205132147,380,802,0.47381546134663344,True
21101125436,380,1269,0.2994483845547675,True
12602172322,380,901,0.42175360710321863,True
30306107904,380,741,0.5128205128205128,True
11903137401,379,912,0.4155701754385965,True
11701163507,379,852,0.4448356807511737,True
12602172525,378,1167,0.32390745501285345,True
11703133145,378,1129,0.33480956598759964,True
80105105313,378,764,0.49476439790575916,True
20604150510,378,919,0.41131664853101196,True
30303106423,378,1032,0.36627906976744184,True
12001167308,377,850,0.4435294117647059,True
12101168445,377,772,0.4883419689119171,True
11903137018,377,1162,0.3244406196213425,True
20701114715,377,797,0.4730238393977415,True
11904137925,376,1397,0.2691481746599857,True
12003167915,376,1133,0.3318623124448367,True
20701114816,376,898,0.41870824053452116,True
11903137317,376,879,0.42775881683731515,True
21003123618,376,3054,0.12311722331368696,True
12101168526,376,1129,0.3330380868024801,True
11904167107,375,1326,0.2828054298642534,True
50301103522,375,2020,0.18564356435643564,True
40203117522,374,1073,0.34855545200372784,True
20703116431,374,1203,0.3108894430590191,True
20606113521,374,1536,0.24348958333333334,True
11903166419,374,758,0.49340369393139843,True
20702142520,374,966,0.38716356107660455,True
12602172336,374,897,0.4169453734671126,True
12502171205,373,971,0.384140061791967,True
11902165926,373,830,0.4493975903614458,True
60105102722,373,876,0.4257990867579909,True
11902165904,373,811,0.4599260172626387,True
12103141013,373,1208,0.3087748344370861,True
12003167728,373,956,0.3901673640167364,True
12102157923,372,1083,0.34349030470914127,True
11703164502,372,695,0.5352517985611511,True
21205131947,372,1150,0.3234782608695652,True
80101101807,372,1106,0.33634719710669075,True
12502147746,372,777,0.47876447876447875,True
30306108031,371,1014,0.36587771203155817,True
11904167101,371,1127,0.32919254658385094,True
11902165921,371,659,0.5629742033383915,True
12501158229,370,846,0.4373522458628842,True
11903137334,370,887,0.41713641488162345,True
20802142601,370,1612,0.22952853598014888,True
30306108019,370,818,0.45232273838630804,True
12101139923,370,1123,0.3294746215494212,True
12502171223,370,647,0.5718701700154559,True
11903166409,370,991,0.37336024217961655,True
12601172121,369,563,0.655417406749556,True
11902166307,369,1323,0.2789115646258503,True
20703116301,369,1074,0.3435754189944134,True
12602172206,369,1010,0.36534653465346534,True
11904167113,369,904,0.4081858407079646,True
11903166421,368,1196,0.3076923076923077,True
20701114705,368,880,0.41818181818181815,True
30303106508,368,1485,0.24781144781144782,True
20701114819,368,766,0.4804177545691906,True
30306108025,368,1135,0.32422907488986785,True
30504113731,368,724,0.5082872928176796,True
11902165923,368,961,0.3829344432882414,True
40104101636,367,1607,0.2283758556316117,True
12003167810,367,799,0.4593241551939925,True
12502171213,367,718,0.5111420612813371,True
12602150019,367,1197,0.3065998329156224,True
12601172108,366,881,0.41543700340522133,True
20703116423,366,856,0.42757009345794394,True
12601172134,366,871,0.42020665901262916,True
12502147708,366,623,0.5874799357945425,True
21104127014,366,1083,0.3379501385041551,True
12602150049,366,614,0.5960912052117264,True
11501162207,365,1354,0.2695716395864106,True
11903166405,365,349,1.0458452722063036,True
12102157905,365,652,0.5598159509202454,True
21104127105,365,1593,0.22912743251726303,True
11902166014,365,1364,0.26759530791788855,True
30303106419,365,642,0.5685358255451713,True
12102157709,364,1097,0.3318140382862352,True
21205132740,364,1108,0.3285198555956679,True
12602172339,364,965,0.3772020725388601,True
12602150041,364,877,0.4150513112884835,True
11902165927,364,568,0.6408450704225352,True
12001167311,363,891,0.4074074074074074,True
12502171211,363,1011,0.3590504451038576,True
12501158639,363,1172,0.3097269624573379,True
12602172212,363,1096,0.3312043795620438,True
11901157208,362,1976,0.18319838056680163,True
12102157808,362,1255,0.28844621513944224,True
11903166517,362,901,0.4017758046614872,True
21205132706,362,1010,0.3584158415841584,True
12502147824,362,1273,0.28436763550667715,True
21205132119,362,653,0.554364471669219,True
20702115926,361,915,0.3945355191256831,True
21205132319,361,965,0.37409326424870465,True
20902120504,361,1286,0.2807153965785381,True
30306108005,361,1134,0.318342151675485,True
80104103916,360,970,0.3711340206185567,True
30304106706,360,1335,0.2696629213483146,True
20702115901,360,1449,0.2484472049689441,True
21205132244,360,823,0.4374240583232078,True
12101168416,360,614,0.5863192182410424,True
12101168440,360,1166,0.30874785591766724,True
21205132131,360,1133,0.3177405119152692,True
12602150025,360,802,0.4488778054862843,True
12501158320,360,1273,0.2827965435978005,True
20702115757,359,858,0.4184149184149184,True
20703116601,359,1077,0.3333333333333333,True
20904121709,359,1276,0.28134796238244514,True
20703116429,359,1240,0.28951612903225804,True
21104127313,358,893,0.4008958566629339,True
30306107917,358,517,0.6924564796905223,True
21205132409,358,1039,0.34456207892204044,True
30303106034,358,910,0.3934065934065934,True
11703164724,358,1108,0.3231046931407942,True
21205132421,358,1253,0.2857142857142857,True
80101100312,358,1213,0.2951360263808739,True
11703133152,358,1645,0.217629179331307,True
21205132435,357,1481,0.24105334233625927,True
20701114711,357,1004,0.3555776892430279,True
20703116608,357,687,0.519650655021834,True
30303106525,357,805,0.4434782608695652,True
12003139624,357,1308,0.27293577981651373,True
12102157916,356,1125,0.3164444444444444,True
12502171218,356,997,0.35707121364092276,True
30306107902,355,829,0.428226779252111,True
20703116509,355,697,0.509325681492109,True
12103141222,355,1708,0.20784543325526933,True
20702115758,355,824,0.4308252427184466,True
11703133609,355,1367,0.25969275786393564,True
12502171112,355,1051,0.33777354900095147,True
20703116416,355,1001,0.3546453546453546,True
12102157926,354,745,0.47516778523489933,True
12501158306,354,1349,0.26241660489251295,True
20703116102,354,1080,0.3277777777777778,True
60105103125,354,1393,0.2541277817659727,True
11703164601,354,863,0.4101969872537659,True
30305107329,353,1195,0.295397489539749,True
20606151508,353,1083,0.32594644506001846,True
30303106004,353,1088,0.3244485294117647,True
11703164721,353,1278,0.2762128325508607,True
30501111022,353,678,0.5206489675516224,True
20604111828,352,1799,0.19566425792106726,True
21205156806,352,892,0.39461883408071746,True
20703116723,352,1036,0.33976833976833976,True
20701114729,352,775,0.4541935483870968,True
11904138129,351,1509,0.23260437375745527,True
21205132310,351,1143,0.30708661417322836,True
11902166109,350,1046,0.33460803059273425,True
21205132548,350,1413,0.24769992922859166,True
12502147832,350,731,0.478796169630643,True
12502147828,350,1538,0.22756827048114434,True
30305107315,350,1038,0.3371868978805395,True
11903166706,350,961,0.36420395421436,True
12101139907,350,1383,0.2530730296456978,True
12601172111,349,1133,0.30803177405119153,True
11903137321,349,825,0.42303030303030303,True
20703116510,349,1031,0.3385063045586809,True
30303106113,349,756,0.46164021164021163,True
21205132414,349,874,0.39931350114416475,True
11703164802,349,975,0.35794871794871796,True
12502171210,349,1070,0.32616822429906545,True
60105103119,348,1011,0.34421364985163205,True
11904166828,348,1298,0.26810477657935283,True
12502171208,348,1106,0.31464737793851716,True
11501129005,348,1419,0.2452431289640592,True
11802156414,348,1833,0.18985270049099837,True
12003139232,348,1484,0.23450134770889489,True
30304106901,348,1007,0.3455809334657398,True
21104127213,347,1204,0.28820598006644516,True
11504162512,347,1197,0.28989139515455303,True
21205132112,347,845,0.4106508875739645,True
11903137413,347,1043,0.3326941514860978,True
12502171221,346,813,0.42558425584255843,True
20702142426,346,984,0.3516260162601626,True
21205132302,346,887,0.3900789177001127,True
21205132416,346,1386,0.24963924963924963,True
20701114730,346,1115,0.31031390134529147,True
11903137329,346,376,0.9202127659574468,True
12501171003,346,1146,0.3019197207678883,True
21205132308,346,1225,0.28244897959183674,True
20604150305,346,962,0.3596673596673597,True
11501155616,346,1075,0.3218604651162791,True
11904167111,345,883,0.39071347678369195,True
20703116414,345,1046,0.3298279158699809,True
11903137408,345,919,0.3754080522306855,True
30403109426,345,1202,0.2870216306156406,True
20702142518,345,787,0.4383735705209657,True
12601172138,345,1012,0.3409090909090909,True
20703116620,345,1210,0.28512396694214875,True
30303106101,344,1567,0.21952776005105296,True
11903166505,344,762,0.45144356955380577,True
11802156518,344,767,0.4485006518904824,True
21204156613,344,1043,0.32981783317353786,True
20701114722,344,841,0.4090368608799049,True
20701114719,343,1197,0.28654970760233917,True
12003167821,343,991,0.34611503531786075,True
11501129024,343,1106,0.310126582278481,True
30303106106,343,835,0.41077844311377243,True
10704154805,342,1213,0.28194558944765047,True
12602150336,342,1149,0.29765013054830286,True
20703116621,342,1204,0.2840531561461794,True
12101168207,342,1151,0.29713292788879236,True
20703116702,342,1372,0.24927113702623907,True
30302105801,341,1111,0.3069306930693069,True
20702142437,341,1390,0.24532374100719426,True
12103141020,341,958,0.3559498956158664,True
12003139233,341,1317,0.2589217919514047,True
11703164808,340,595,0.5714285714285714,True
12103140742,340,1052,0.3231939163498099,True
20605151101,340,1460,0.2328767123287671,True
11903166527,340,561,0.6060606060606061,True
11903166702,340,917,0.3707742639040349,True
50604113736,340,1680,0.20238095238095238,True
11501155513,340,1033,0.3291384317521781,True
20702142525,340,1106,0.3074141048824593,True
21205132216,340,610,0.5573770491803278,True
12602172317,340,952,0.35714285714285715,True
21205132219,340,878,0.38724373576309795,True
11701163537,340,822,0.41362530413625304,True
11903137327,340,840,0.40476190476190477,True
11501155609,339,1150,0.29478260869565215,True
50603113108,339,1711,0.19812974868497954,True
12501158501,339,564,0.601063829787234,True
11903137006,339,839,0.40405244338498214,True
12602172331,338,476,0.7100840336134454,True
80101100222,338,1165,0.29012875536480687,True
30504113714,338,1244,0.2717041800643087,True
20703116504,338,749,0.4512683578104139,True
20702142528,338,1095,0.308675799086758,True
12601172141,338,892,0.3789237668161435,True
20604151008,337,2049,0.16447047340165935,True
20604150525,337,1257,0.2680986475735879,True
20703116413,337,1002,0.33632734530938124,True
12003139620,337,940,0.35851063829787233,True
21205132701,337,970,0.3474226804123711,True
12003167927,337,652,0.5168711656441718,True
30908125909,336,1157,0.2904062229904927,True
12003167924,336,682,0.49266862170087977,True
21205132420,336,914,0.3676148796498906,True
11903137324,336,952,0.35294117647058826,True
12501158608,336,887,0.3788049605411499,True
30305107316,336,913,0.36801752464403065,True
20703116425,336,980,0.34285714285714286,True
12601172106,336,1147,0.29293809938971227,True
20702142408,336,1002,0.33532934131736525,True
80104104426,336,980,0.34285714285714286,True
20702115939,335,906,0.369757174392936,True
12003139319,335,1219,0.2748154224774405,True
12501158230,335,906,0.369757174392936,True
11903137403,335,797,0.4203262233375157,True
12504149007,335,1060,0.3160377358490566,True
12501171012,335,1094,0.3062157221206581,True
12501158317,335,841,0.3983353151010702,True
11903166503,335,717,0.46722454672245467,True
12501158635,334,799,0.41802252816020025,True
21205132243,334,904,0.3694690265486726,True
10704154927,334,2365,0.1412262156448203,True
30306107814,334,1412,0.23654390934844194,True
20702115732,333,1111,0.29972997299729975,True
20604150405,333,996,0.33433734939759036,True
20702115702,333,615,0.5414634146341464,True
21205132749,333,892,0.37331838565022424,True
12003167826,333,730,0.45616438356164385,True
12502147762,333,1271,0.2619984264358773,True
21104126902,333,1314,0.2534246575342466,True
11501129622,332,1161,0.2859603789836348,True
21305146401,332,1857,0.17878298330640818,True
20703116401,332,1128,0.29432624113475175,True
21205132211,332,555,0.5981981981981982,True
12103140862,332,1107,0.2999096657633243,True
11501155624,332,1419,0.2339675828047921,True
12103141008,332,1053,0.315289648622982,True
21101125437,332,1033,0.3213939980638916,True
50301103504,332,985,0.33705583756345175,True
20703116427,332,1278,0.2597809076682316,True
12103140710,332,1172,0.2832764505119454,True
30501110528,331,959,0.34515119916579773,True
11902165911,331,573,0.5776614310645725,True
11703164701,331,1722,0.19221835075493612,True
12103140838,331,1387,0.23864455659697187,True
30305107503,331,2213,0.14957071848169906,True
20702115711,331,813,0.4071340713407134,True
80105105712,331,1147,0.2885789014821273,True
11501155411,331,1136,0.2913732394366197,True
12103141212,331,813,0.4071340713407134,True
21205132411,331,1425,0.23228070175438598,True
20703116426,331,899,0.3681868743047831,True
21205132322,331,782,0.42327365728900257,True
21205132616,330,1412,0.23371104815864022,True
21204131003,330,1541,0.21414665801427643,True
21205132210,330,680,0.4852941176470588,True
12601172016,330,861,0.3832752613240418,True
11703164617,330,872,0.37844036697247707,True
20701114838,329,893,0.3684210526315789,True
20702115756,329,656,0.5015243902439024,True
21104127204,329,1298,0.25346687211093993,True
11904137906,329,978,0.33640081799591004,True
20701114812,329,1097,0.2999088422971741,True
12502147706,329,1553,0.21184803605924019,True
21205132704,329,888,0.3704954954954955,True
20606151518,328,642,0.5109034267912772,True
21205156703,328,919,0.35690968443960824,True
12103140706,328,1097,0.29899726526891524,True
12501158216,328,692,0.47398843930635837,True
12003168018,328,1418,0.231311706629055,True
12101139906,328,937,0.35005336179295626,True
12102157812,328,1033,0.31752178121974833,True
12601172118,328,753,0.4355909694555113,True
30303106045,328,1632,0.20098039215686275,True
20703116217,328,693,0.4733044733044733,True
11903137122,327,809,0.4042027194066749,True
12601172109,326,830,0.3927710843373494,True
30503112628,326,979,0.33299284984678246,True
20604150316,326,879,0.3708759954493743,True
12103141240,326,1115,0.29237668161434976,True
20702115733,326,1079,0.30213160333642264,True
21205132224,326,718,0.45403899721448465,True
12602172307,326,872,0.3738532110091743,True
12003167806,326,641,0.5085803432137286,True
20902120528,326,1166,0.27958833619210977,True
21104127307,325,965,0.33678756476683935,True
21205132212,325,937,0.3468516542155816,True
