SA1_CODE_2021,India_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
50604113303,78,682,0.11436950146627566,True,478,1962,2191,3.0,0.21816522136010955,0.2066495804514974,Affordable,Affordable
21305146731,78,610,0.12786885245901639,True,316,1950,2050,3.4,0.15414634146341463,0.21951219512195122,Affordable,Affordable
31603142827,78,489,0.15950920245398773,True,360,1390,1192,1.9,0.30201342281879195,0.26910170366546204,Moderately_Affordable,Affordable
12003168015,78,676,0.11538461538461539,True,480,2827,2019,2.3,0.237741456166419,0.32312264258772433,Affordable,Moderately_Affordable
21304157816,78,562,0.1387900355871886,True,301,1083,1125,2.6,0.26755555555555555,0.22215384615384615,Affordable,Affordable
80101100808,78,710,0.10985915492957747,True,438,1422,1640,2.1,0.26707317073170733,0.200093808630394,Affordable,Affordable
21103126741,78,607,0.128500823723229,True,376,1817,1600,2.0,0.235,0.2620673076923077,Affordable,Affordable
20604150416,78,775,0.10064516129032258,True,381,1700,1166,1.7,0.32675814751286447,0.3364559968333553,Moderately_Affordable,Moderately_Affordable
21304135857,78,754,0.10344827586206896,True,365,1700,1850,3.3,0.1972972972972973,0.21205821205821207,Affordable,Affordable
20605113418,78,545,0.14311926605504588,True,375,1973,1800,1.7,0.20833333333333334,0.2529487179487179,Affordable,Affordable
20302148744,78,589,0.13242784380305603,True,450,2106,2976,3.2,0.15120967741935484,0.16330645161290322,Affordable,Affordable
21203130406,78,718,0.10863509749303621,True,361,1590,1544,2.7,0.2338082901554404,0.23764447987245915,Affordable,Affordable
11603131752,78,739,0.10554803788903924,True,340,1604,1640,3.1,0.2073170731707317,0.22570356472795497,Affordable,Affordable
50604113431,78,529,0.14744801512287334,True,300,1300,1562,3.0,0.19206145966709348,0.19206145966709348,Affordable,Affordable
21205132133,78,542,0.14391143911439114,True,441,2802,1350,2.9,0.32666666666666666,0.47897435897435897,Moderately_Affordable,Expensive
21201154921,78,677,0.11521418020679468,True,306,1570,1323,2.4,0.23129251700680273,0.2738531309959881,Affordable,Affordable
12103140864,78,750,0.104,True,580,2700,2263,2.4,0.25629695095006627,0.2753322682620076,Affordable,Affordable
30303106020,78,710,0.10985915492957747,True,475,1900,2175,3.3,0.21839080459770116,0.20159151193633953,Affordable,Affordable
12501171035,78,761,0.10249671484888305,True,495,2200,2176,2.1,0.22748161764705882,0.23331447963800905,Affordable,Affordable
40403110507,78,539,0.14471243042671614,True,300,2000,1803,2.6,0.16638935108153077,0.2559836170485089,Affordable,Affordable
31001156452,78,725,0.10758620689655173,True,430,1733,2312,3.3,0.18598615916955016,0.17297710939579453,Affordable,Affordable
21204156301,78,683,0.11420204978038068,True,246,909,653,1.6,0.3767228177641654,0.32123925079514665,Moderately_Affordable,Moderately_Affordable
12701172802,78,760,0.10263157894736842,True,570,2570,2562,3.7,0.2224824355971897,0.2314898216537561,Affordable,Affordable
30803122219,78,541,0.14417744916820702,True,255,1473,1297,2.0,0.19660755589822668,0.26208409940098454,Affordable,Affordable
21004154029,78,690,0.11304347826086956,True,466,2058,2370,2.9,0.19662447257383966,0.20038948393378772,Affordable,Affordable
12003157607,78,655,0.11908396946564885,True,500,2700,2250,2.9,0.2222222222222222,0.27692307692307694,Affordable,Affordable
50403130046,78,554,0.1407942238267148,True,290,1118,876,1.7,0.3310502283105023,0.2945205479452055,Moderately_Affordable,Affordable
12001167204,77,539,0.14285714285714285,True,533,2340,2473,2.6,0.21552769915082895,0.21835826930853214,Affordable,Affordable
21204156539,77,714,0.10784313725490197,True,316,1840,1458,2.9,0.2167352537722908,0.29123140234251343,Affordable,Affordable
21204156627,77,511,0.1506849315068493,True,525,2442,2805,3.4,0.18716577540106952,0.20090497737556562,Affordable,Affordable
20804119423,77,708,0.10875706214689265,True,351,3900,2416,2.6,0.1452814569536424,0.37251655629139074,Affordable,Moderately_Affordable
12504171922,77,499,0.15430861723446893,True,420,2618,2075,3.0,0.20240963855421687,0.29115848007414274,Affordable,Affordable
21203145717,77,504,0.1527777777777778,True,491,2299,2692,3.8,0.18239227340267458,0.19707966624757114,Affordable,Affordable
21301132803,77,595,0.12941176470588237,True,351,1733,1649,2.5,0.21285627653123104,0.24252460698791808,Affordable,Affordable
40203103638,77,633,0.12164296998420221,True,320,2167,2349,2.7,0.1362281822051937,0.2128892818547991,Affordable,Affordable
12503171419,77,705,0.10921985815602837,True,360,1398,1359,2.2,0.26490066225165565,0.23739174732552215,Affordable,Affordable
12102157722,77,427,0.18032786885245902,True,390,2017,1429,2.0,0.2729181245626312,0.32572535931528235,Affordable,Moderately_Affordable
21104126903,77,747,0.10307898259705489,True,391,2000,1562,2.4,0.25032010243277847,0.29547916871860536,Affordable,Affordable
80107107803,77,766,0.10052219321148825,True,430,1669,1716,2.4,0.2505827505827506,0.22444862829478215,Affordable,Affordable
30303106418,77,638,0.1206896551724138,True,600,2878,2600,3.1,0.23076923076923078,0.2554437869822485,Affordable,Affordable
31003129412,77,573,0.1343804537521815,True,373,1850,2178,2.7,0.17125803489439853,0.1960161051070142,Affordable,Affordable
21204130918,77,701,0.10984308131241084,True,346,2234,1412,2.8,0.24504249291784702,0.36511222488559597,Affordable,Moderately_Affordable
21205131944,77,548,0.14051094890510948,True,451,2950,2326,2.5,0.19389509888220122,0.2926780871750777,Affordable,Affordable
12003168012,77,707,0.10891089108910891,True,540,2860,2449,2.7,0.22049816251531237,0.2694977541853818,Affordable,Affordable
50604113307,77,732,0.1051912568306011,True,450,1759,2326,3.0,0.1934651762682717,0.17451551028507176,Affordable,Affordable
50604113323,77,759,0.10144927536231885,True,498,1733,2119,2.8,0.2350165172251062,0.18873198533415617,Affordable,Affordable
40401109514,77,688,0.1119186046511628,True,380,1950,1593,2.6,0.23854362837413684,0.2824858757062147,Affordable,Affordable
21503140407,77,681,0.1130690161527166,True,225,1500,1295,2.3,0.17374517374517376,0.2673002673002673,Affordable,Affordable
50604113246,77,601,0.1281198003327787,True,290,1500,1312,2.8,0.22103658536585366,0.2638367729831144,Affordable,Affordable
20802117705,77,636,0.12106918238993711,True,389,2865,1912,2.3,0.20345188284518828,0.34579176054071453,Affordable,Moderately_Affordable
21304157532,77,759,0.10144927536231885,True,427,2143,2750,3.5,0.15527272727272728,0.17983216783216782,Affordable,Affordable
12101168419,77,566,0.13604240282685512,True,525,2500,2115,2.4,0.24822695035460993,0.27277686852154936,Affordable,Affordable
11901136012,77,631,0.12202852614896989,True,520,1950,1875,3.3,0.2773333333333333,0.24,Affordable,Affordable
80104103810,76,661,0.11497730711043873,True,595,2600,3750,3.2,0.15866666666666668,0.16,Affordable,Affordable
80104103811,76,521,0.14587332053742802,True,600,2725,4214,3.3,0.14238253440911247,0.14922784856339674,Affordable,Affordable
12003167606,76,737,0.10312075983717775,True,450,2232,2184,2.3,0.20604395604395603,0.23584108199492815,Affordable,Affordable
11501129049,76,591,0.12859560067681894,True,520,2227,2073,2.7,0.25084418716835505,0.247912724034287,Affordable,Affordable
80104104414,76,423,0.17966903073286053,True,450,2259,3107,3.5,0.14483424525265529,0.16778490257730683,Affordable,Affordable
50502130106,76,715,0.1062937062937063,True,300,1867,1792,2.6,0.16741071428571427,0.2404275412087912,Affordable,Affordable
20803118843,76,740,0.10270270270270271,True,381,1885,1525,2.0,0.2498360655737705,0.28524590163934427,Affordable,Affordable
12601149649,76,708,0.10734463276836158,True,635,3160,3250,3.4,0.19538461538461538,0.22437869822485207,Affordable,Affordable
11601130341,76,706,0.10764872521246459,True,400,2167,1531,2.7,0.2612671456564337,0.3266341757523991,Affordable,Moderately_Affordable
50502109309,76,689,0.11030478955007257,True,290,1538,1536,1.9,0.18880208333333334,0.23106971153846154,Affordable,Affordable
21005154501,76,693,0.10966810966810966,True,400,1800,1303,3.5,0.3069838833461243,0.3187909557825137,Moderately_Affordable,Moderately_Affordable
21305146728,76,653,0.11638591117917305,True,305,1185,1412,2.8,0.21600566572237961,0.19366964480278928,Affordable,Affordable
20302148621,76,697,0.10903873744619799,True,295,1100,1133,2.5,0.26037069726390116,0.22404779686333084,Affordable,Affordable
50601130803,76,476,0.15966386554621848,True,400,2000,2024,2.5,0.1976284584980237,0.2280328367284889,Affordable,Affordable
21205132429,76,622,0.12218649517684887,True,446,2442,2374,2.9,0.18786857624262848,0.23737930140626012,Affordable,Affordable
30305107208,76,657,0.1156773211567732,True,395,1756,1660,2.7,0.23795180722891565,0.24411492122335496,Affordable,Affordable
20904121607,76,733,0.10368349249658936,True,561,2297,2772,3.4,0.20238095238095238,0.19122544122544122,Affordable,Affordable
50503130521,76,725,0.10482758620689656,True,500,2000,2143,3.3,0.2333177788147457,0.21537025736745755,Affordable,Affordable
21301133212,76,725,0.10482758620689656,True,330,1718,1270,2.7,0.25984251968503935,0.31217443973349485,Affordable,Moderately_Affordable
21203130016,76,547,0.13893967093235832,True,350,1547,1766,2.6,0.19818799546998866,0.20215175537938845,Affordable,Affordable
30302105509,76,663,0.11463046757164404,True,355,1806,2200,2.4,0.16136363636363638,0.18944055944055943,Affordable,Affordable
12602150352,76,715,0.1062937062937063,True,550,2250,2330,2.3,0.23605150214592274,0.2228458237041928,Affordable,Affordable
21104127115,76,662,0.1148036253776435,True,400,1950,2028,2.7,0.19723865877712032,0.22189349112426035,Affordable,Affordable
21204131217,76,536,0.1417910447761194,True,326,1930,1666,2.7,0.19567827130852342,0.2673377043124942,Affordable,Affordable
30306108012,76,704,0.10795454545454546,True,410,1200,1447,2.6,0.2833448514167243,0.19137738557227155,Affordable,Affordable
20701114851,76,555,0.13693693693693693,True,593,2500,3150,3.3,0.18825396825396826,0.18315018315018314,Affordable,Affordable
50503110207,76,702,0.10826210826210826,True,300,1345,1104,2.6,0.2717391304347826,0.28114548494983277,Affordable,Affordable
50604113338,75,517,0.1450676982591876,True,450,1800,2353,3.1,0.19124521886952825,0.17653404818725685,Affordable,Affordable
11601162725,75,510,0.14705882352941177,True,450,2400,2083,3.0,0.2160345655304849,0.26588869603751986,Affordable,Affordable
21301134027,75,685,0.10948905109489052,True,446,2058,2518,3.1,0.17712470214455917,0.18861122991385104,Affordable,Affordable
80101101701,75,645,0.11627906976744186,True,435,2167,2235,2.6,0.19463087248322147,0.2237480640165204,Affordable,Affordable
20302148519,75,673,0.11144130757800892,True,406,1733,2374,2.9,0.17101937657961247,0.1684595943231158,Affordable,Affordable
12602172507,75,706,0.10623229461756374,True,500,2575,2113,2.3,0.23663038334122102,0.28122610943245113,Affordable,Affordable
20201101810,75,505,0.1485148514851485,True,310,1250,1392,2.0,0.22270114942528735,0.20722811671087532,Affordable,Affordable
21305146720,75,582,0.12886597938144329,True,311,1540,1728,2.7,0.17997685185185186,0.20566239316239315,Affordable,Affordable
20904152819,75,731,0.10259917920656635,True,350,1777,1491,2.5,0.2347417840375587,0.275034824330599,Affordable,Affordable
21302134248,75,594,0.12626262626262627,True,323,1611,1404,2.1,0.23005698005698005,0.26479289940828404,Affordable,Affordable
12403146243,75,636,0.1179245283018868,True,295,1454,1159,1.8,0.2545297670405522,0.2895068693170505,Affordable,Affordable
40403110833,75,554,0.13537906137184116,True,310,1638,2047,2.4,0.15144113336590131,0.18466047874938935,Affordable,Affordable
40401109110,75,750,0.1,True,350,2000,1640,2.4,0.21341463414634146,0.28142589118198874,Affordable,Affordable
11603131759,75,450,0.16666666666666666,True,380,1653,1541,3.2,0.24659312134977288,0.24754155643188738,Affordable,Affordable
21205132152,75,646,0.11609907120743033,True,495,2557,2187,2.8,0.22633744855967078,0.2698111216629735,Affordable,Affordable
40401109342,75,582,0.12886597938144329,True,330,1707,1762,2.4,0.1872871736662883,0.22356587793591198,Affordable,Affordable
20901119609,75,736,0.10190217391304347,True,451,2250,1281,2.6,0.3520686963309914,0.4053323725454873,Moderately_Affordable,Expensive
21101126002,75,573,0.13089005235602094,True,471,2200,2216,2.9,0.2125451263537906,0.22910302693696197,Affordable,Affordable
21005144103,75,581,0.12908777969018934,True,340,1595,1273,2.5,0.2670856245090338,0.28914133784518703,Affordable,Affordable
21005124227,75,553,0.13562386980108498,True,323,1300,1215,2.5,0.26584362139917694,0.24691358024691357,Affordable,Affordable
30907155501,75,726,0.10330578512396695,True,440,2030,2069,3.2,0.2126631222812953,0.22641930326802245,Affordable,Affordable
40401109017,75,562,0.13345195729537365,True,410,1517,2083,2.6,0.19683149303888622,0.168063813287049,Affordable,Affordable
80106106420,75,707,0.10608203677510608,True,520,1842,2295,1.8,0.22657952069716775,0.1852187028657617,Affordable,Affordable
20904143616,75,701,0.10699001426533523,True,336,1800,1445,2.1,0.23252595155709344,0.28746340165025286,Affordable,Affordable
10704114446,75,638,0.11755485893416928,True,358,2037,1071,2.0,0.33426704014939307,0.43891402714932126,Moderately_Affordable,Expensive
80104103706,74,612,0.12091503267973856,True,317,2600,3711,3.3,0.08542171921315009,0.16168148746968472,Affordable,Affordable
20703116140,74,721,0.10263522884882108,True,425,2500,2421,2.9,0.1755472945064023,0.238299494805071,Affordable,Affordable
50603112829,74,579,0.12780656303972365,True,350,1610,1774,2.7,0.19729425028184894,0.20943543491457808,Affordable,Affordable
50604113254,74,691,0.10709117221418235,True,360,1645,1899,2.8,0.1895734597156398,0.19990278284117147,Affordable,Affordable
12703152450,74,633,0.11690363349131122,True,540,2084,2426,3.3,0.2225886232481451,0.19823704737142495,Affordable,Affordable
12003168007,74,596,0.12416107382550336,True,445,2600,2150,2.7,0.2069767441860465,0.27906976744186046,Affordable,Affordable
12701172902,74,635,0.11653543307086614,True,550,2817,2770,3.2,0.19855595667870035,0.23468480977506248,Affordable,Affordable
40103101218,74,721,0.10263522884882108,True,440,2387,2535,2.7,0.17357001972386588,0.2172963131543013,Affordable,Affordable
30602114926,74,711,0.10407876230661041,True,430,1669,2161,2.9,0.1989819527996298,0.17822945217669883,Affordable,Affordable
20703116305,74,740,0.1,True,331,1900,1353,2.2,0.24464153732446414,0.3240661777247143,Affordable,Moderately_Affordable
40401109002,74,690,0.1072463768115942,True,305,1465,1346,2.3,0.22659732540861813,0.25117156246428163,Affordable,Affordable
21205132235,74,571,0.1295971978984238,True,471,2500,1833,2.9,0.2569558101472995,0.31474254060178775,Affordable,Moderately_Affordable
20701114843,74,615,0.12032520325203253,True,580,3114,2422,3.2,0.23947151114781173,0.2967032967032967,Affordable,Affordable
12001167211,74,414,0.178743961352657,True,500,2360,2395,2.5,0.20876826722338204,0.2273968202986992,Affordable,Affordable
50102100549,74,531,0.1393596986817326,True,292,1544,1224,2.2,0.238562091503268,0.2911010558069382,Affordable,Affordable
30603115912,74,731,0.1012311901504788,True,238,1103,900,2.3,0.2644444444444444,0.28282051282051285,Affordable,Affordable
12703160115,74,530,0.13962264150943396,True,380,1780,1224,2.2,0.3104575163398693,0.33559577677224733,Moderately_Affordable,Moderately_Affordable
21101126012,74,557,0.13285457809694792,True,600,2550,3062,3.3,0.1959503592423253,0.1921820831030498,Affordable,Affordable
12503171602,74,635,0.11653543307086614,True,455,2167,1468,3.0,0.30994550408719346,0.3406518549570321,Moderately_Affordable,Moderately_Affordable
20904143225,74,642,0.11526479750778816,True,368,1502,1520,2.7,0.24210526315789474,0.22803643724696357,Affordable,Affordable
21203130434,74,672,0.11011904761904762,True,393,1683,1916,3.4,0.20511482254697286,0.2027059579251646,Affordable,Affordable
12701172724,74,548,0.13503649635036497,True,550,2715,2795,3.2,0.1967799642218247,0.2241640291729737,Affordable,Affordable
80104112207,74,301,0.24584717607973422,True,203,2130,2349,2.9,0.08641975308641975,0.20925434718538166,Affordable,Affordable
50604113740,74,725,0.10206896551724139,True,320,1511,1773,2.5,0.18048505358150027,0.19666796824157232,Affordable,Affordable
11501162119,74,511,0.14481409001956946,True,670,2483,2899,3.7,0.2311141773025181,0.19765436357364607,Affordable,Affordable
12405158140,74,434,0.17050691244239632,True,370,2123,1518,2.2,0.2437417654808959,0.32274247491638797,Affordable,Moderately_Affordable
50604113617,74,731,0.1012311901504788,True,215,1452,1010,2.3,0.21287128712871287,0.33175932977913175,Affordable,Moderately_Affordable
12102140601,74,566,0.13074204946996468,True,670,2498,2700,3.1,0.24814814814814815,0.2135042735042735,Affordable,Affordable
20604111729,74,600,0.12333333333333334,True,462,2253,1735,2.0,0.26628242074927955,0.29966747949456884,Affordable,Affordable
11802156506,74,676,0.10946745562130178,True,490,3600,2079,2.7,0.2356902356902357,0.3996003996003996,Affordable,Moderately_Affordable
30302105214,74,546,0.13553113553113552,True,340,2550,1625,2.3,0.20923076923076922,0.3621301775147929,Affordable,Moderately_Affordable
21103126634,74,481,0.15384615384615385,True,380,1533,1510,1.9,0.25165562913907286,0.23428425878757003,Affordable,Affordable
50604113601,74,454,0.16299559471365638,True,285,1300,1343,2.6,0.2122114668652271,0.22338049143708116,Affordable,Affordable
11902136614,74,640,0.115625,True,350,1584,1205,2.8,0.29045643153526973,0.3033514203638685,Affordable,Moderately_Affordable
21005144332,73,644,0.11335403726708075,True,360,1625,2125,3.2,0.16941176470588235,0.17647058823529413,Affordable,Affordable
21305136240,73,639,0.11424100156494522,True,320,1396,1176,2.4,0.272108843537415,0.2739403453689168,Affordable,Affordable
12001167233,73,117,0.6239316239316239,True,450,2171,3249,2.8,0.13850415512465375,0.15420129270544783,Affordable,Affordable
40403110754,73,569,0.1282952548330404,True,270,1950,1419,2.2,0.19027484143763213,0.3171247357293869,Affordable,Moderately_Affordable
21201154915,73,721,0.10124826629680998,True,351,1517,1691,2.9,0.20756948551153165,0.20702360915252696,Affordable,Affordable
11603131757,73,659,0.11077389984825493,True,360,1842,1410,3.2,0.2553191489361702,0.30147299509001635,Affordable,Moderately_Affordable
50604113716,73,723,0.10096818810511757,True,330,1517,1557,2.7,0.2119460500963391,0.22484066992737514,Affordable,Affordable
12703152213,73,571,0.12784588441331,True,470,2300,2349,3.5,0.20008514261387825,0.22595539836919148,Affordable,Affordable
10304107838,73,559,0.13059033989266547,True,300,1100,1327,2.2,0.22607385079125847,0.19129325836183408,Affordable,Affordable
10501109412,73,670,0.10895522388059702,True,200,941,1239,2.1,0.16142050040355124,0.17526541255354813,Affordable,Affordable
10704114410,73,679,0.10751104565537556,True,340,2500,1212,2.2,0.28052805280528054,0.476009139375476,Affordable,Expensive
30303106341,73,678,0.10766961651917405,True,335,1904,1262,1.7,0.2654516640253566,0.3481653053760819,Affordable,Moderately_Affordable
21201154603,73,614,0.11889250814332247,True,381,1733,2131,2.8,0.17878930079774755,0.18766920550120925,Affordable,Affordable
20904121704,73,587,0.12436115843270869,True,391,2600,1350,2.5,0.2896296296296296,0.4444444444444444,Affordable,Expensive
60102100711,73,727,0.10041265474552957,True,330,1420,1308,2.2,0.25229357798165136,0.25052928722653495,Affordable,Affordable
11602156357,73,458,0.15938864628820962,True,450,2417,2531,3.1,0.17779533781114185,0.22037504178950248,Affordable,Affordable
21101125604,73,611,0.11947626841243862,True,424,1880,2236,3.1,0.18962432915921287,0.19402779689005092,Affordable,Affordable
11802156524,73,541,0.13493530499075784,True,400,1733,1218,2.0,0.3284072249589491,0.3283440697233801,Moderately_Affordable,Moderately_Affordable
21603159417,73,431,0.16937354988399073,True,235,1550,1781,2.9,0.13194834362717575,0.20083790437524296,Affordable,Affordable
21203145835,73,555,0.13153153153153152,True,399,1789,2131,3.1,0.18723603941811356,0.19373353066454896,Affordable,Affordable
40304107708,73,700,0.10428571428571429,True,400,1539,2070,2.6,0.1932367149758454,0.17157190635451505,Affordable,Affordable
12302144304,73,583,0.12521440823327615,True,420,1679,2012,3.1,0.20874751491053678,0.19257531732680838,Affordable,Affordable
20802117726,73,718,0.10167130919220056,True,450,2500,2173,2.4,0.20708697653014266,0.26549612375659315,Affordable,Affordable
11501155307,73,533,0.13696060037523453,True,591,2998,2428,2.9,0.24341021416803954,0.28494487390698264,Affordable,Affordable
50302129703,73,692,0.10549132947976879,True,475,3900,2015,1.7,0.23573200992555832,0.4466501240694789,Affordable,Expensive
30402108813,73,678,0.10766961651917405,True,469,2600,2480,3.0,0.18911290322580646,0.24193548387096775,Affordable,Affordable
20904153008,73,555,0.13153153153153152,True,358,1613,1357,2.8,0.26381724392041267,0.2743041777677002,Affordable,Affordable
11501129132,73,455,0.16043956043956045,True,550,3105,3125,3.4,0.176,0.22929230769230768,Affordable,Affordable
50302129521,73,653,0.11179173047473201,True,618,2200,2382,1.9,0.2594458438287154,0.21313698895562874,Affordable,Affordable
11601130606,73,730,0.1,True,345,2100,1762,2.9,0.19580022701475597,0.27503710818126254,Affordable,Affordable
20703116313,73,707,0.10325318246110325,True,361,1925,1375,2.3,0.2625454545454545,0.3230769230769231,Affordable,Moderately_Affordable
12701172712,72,578,0.1245674740484429,True,540,3000,2931,3.4,0.1842374616171955,0.23620187386819935,Affordable,Affordable
80107108109,72,678,0.10619469026548672,True,430,2037,2578,3.1,0.16679596586501164,0.1823417079429492,Affordable,Affordable
11004120308,72,675,0.10666666666666667,True,318,1430,1468,2.1,0.21662125340599456,0.22479564032697547,Affordable,Affordable
12703152414,72,619,0.11631663974151858,True,510,2442,2441,3.1,0.20893076607947564,0.23086376957741153,Affordable,Affordable
11501129124,72,531,0.13559322033898305,True,700,3000,3200,3.1,0.21875,0.21634615384615385,Affordable,Affordable
12601172110,72,705,0.10212765957446808,True,600,2817,2449,2.9,0.24499795835034707,0.26544586487420296,Affordable,Affordable
50302129718,72,520,0.13846153846153847,True,450,1842,2250,1.9,0.2,0.18892307692307692,Affordable,Affordable
21101125404,72,684,0.10526315789473684,True,410,1657,1569,2.6,0.26131293817718293,0.24371231063391674,Affordable,Affordable
12601172029,72,474,0.1518987341772152,True,630,3000,3166,3.2,0.19898926089703095,0.21866951746926477,Affordable,Affordable
21304157537,72,689,0.10449927431059507,True,351,1717,1802,2.6,0.19478357380688124,0.21988388969521044,Affordable,Affordable
40101100156,72,444,0.16216216216216217,True,375,0,537,1.8,0.6983240223463687,0.0,Very_Expensive,Affordable
60201104002,72,474,0.1518987341772152,True,290,1014,971,2.4,0.29866117404737386,0.24098867147270855,Affordable,Affordable
31802147410,72,678,0.10619469026548672,True,450,2167,2944,3.0,0.15285326086956522,0.16986308528428093,Affordable,Affordable
20904143116,72,632,0.11392405063291139,True,361,1733,1458,2.8,0.247599451303155,0.27429566318455206,Affordable,Affordable
50401104714,72,716,0.1005586592178771,True,350,1993,1792,2.6,0.1953125,0.25665350274725274,Affordable,Affordable
21305136237,72,525,0.13714285714285715,True,436,1650,1958,3.3,0.2226762002042901,0.1944684528954192,Affordable,Affordable
20804119403,72,706,0.10198300283286119,True,370,2100,1926,1.8,0.1921079958463136,0.2516175413371675,Affordable,Affordable
20904122446,72,696,0.10344827586206896,True,495,2495,2863,3.5,0.1728955640936081,0.20110696149815954,Affordable,Affordable
21201154625,72,691,0.10419681620839363,True,381,1733,2022,2.8,0.1884272997032641,0.19778589363159096,Affordable,Affordable
21301132809,72,611,0.11783960720130933,True,316,1227,1238,2.2,0.2552504038772213,0.22871877718404374,Affordable,Affordable
40106102130,72,543,0.13259668508287292,True,320,1880,1854,2.4,0.1725997842502697,0.23400547672392333,Affordable,Affordable
20902120514,72,709,0.10155148095909731,True,376,1669,1173,2.3,0.3205456095481671,0.32834939996065315,Moderately_Affordable,Moderately_Affordable
50704118225,72,536,0.13432835820895522,True,420,2230,1812,3.1,0.23178807947019867,0.2840040753948039,Affordable,Affordable
11603131308,72,705,0.10212765957446808,True,280,1888,1018,2.8,0.275049115913556,0.4279885144325223,Affordable,Expensive
20901120328,72,720,0.1,True,401,2383,2105,2.5,0.19049881235154395,0.2612461173031244,Affordable,Affordable
11501155848,72,684,0.10526315789473684,True,800,2904,3094,3.2,0.2585649644473174,0.2165978817562528,Affordable,Affordable
80105105118,72,603,0.11940298507462686,True,450,1560,2244,1.6,0.20053475935828877,0.16042780748663102,Affordable,Affordable
21305146417,72,500,0.144,True,407,2366,2388,3.2,0.1704355108877722,0.228643216080402,Affordable,Affordable
20703116207,72,662,0.10876132930513595,True,456,2500,1839,2.7,0.24796084828711257,0.313715648136529,Affordable,Moderately_Affordable
80104103918,72,380,0.18947368421052632,True,391,1560,2023,2.1,0.19327731092436976,0.17795353435491842,Affordable,Affordable
11501155814,72,568,0.1267605633802817,True,801,3500,2687,3.3,0.29810197245999254,0.300592596833758,Affordable,Moderately_Affordable
60103101719,72,670,0.10746268656716418,True,355,1300,1350,2.5,0.26296296296296295,0.2222222222222222,Affordable,Affordable
21303134837,72,589,0.12224108658743633,True,364,2106,1604,2.0,0.22693266832917705,0.3029925187032419,Affordable,Moderately_Affordable
30202102831,72,509,0.14145383104125736,True,320,1517,1220,1.8,0.26229508196721313,0.2869482976040353,Affordable,Affordable
11501155834,72,455,0.15824175824175823,True,720,2550,3643,3.3,0.19763930826242107,0.161532126945248,Affordable,Affordable
20904122115,72,513,0.14035087719298245,True,365,1509,1424,2.4,0.2563202247191011,0.24454407951598964,Affordable,Affordable
60201103606,72,647,0.11128284389489954,True,325,1237,1295,2.2,0.25096525096525096,0.22043362043362044,Affordable,Affordable
21305146741,72,481,0.1496881496881497,True,326,1700,1406,2.2,0.23186344238975817,0.2790239632344895,Affordable,Affordable
21305158005,72,320,0.225,True,401,1781,1874,2.1,0.21398078975453574,0.2193169690501601,Affordable,Affordable
11603131736,72,689,0.10449927431059507,True,326,1625,1182,2.6,0.27580372250423013,0.31725888324873097,Affordable,Moderately_Affordable
12102140354,72,446,0.16143497757847533,True,480,2255,2228,2.4,0.21543985637342908,0.23356580582792433,Affordable,Affordable
40204104109,72,654,0.11009174311926606,True,345,1350,1517,2.9,0.22742254449571522,0.20536483951118098,Affordable,Affordable
40204104305,72,673,0.10698365527488855,True,145,1083,608,2.0,0.23848684210526316,0.4110576923076923,Affordable,Expensive
21305146834,71,522,0.1360153256704981,True,381,2000,2421,3.0,0.15737298636926889,0.19063959584405682,Affordable,Affordable
80109110013,71,478,0.14853556485355648,True,375,1600,1851,2.0,0.2025931928687196,0.19947637451689315,Affordable,Affordable
80109110206,71,556,0.12769784172661872,True,550,3467,3222,2.6,0.1707014276846679,0.24831686004870362,Affordable,Affordable
80101101806,71,688,0.10319767441860465,True,560,1820,2402,2.5,0.2331390507910075,0.17485428809325562,Affordable,Affordable
21202145314,71,575,0.12347826086956522,True,350,2000,1562,2.8,0.22407170294494239,0.29547916871860536,Affordable,Affordable
12302170407,71,467,0.15203426124197003,True,435,2300,1921,2.9,0.22644456012493494,0.2762984022744564,Affordable,Affordable
12703173135,71,474,0.14978902953586498,True,290,1459,992,1.9,0.2923387096774194,0.3394075682382134,Affordable,Moderately_Affordable
20604111736,71,413,0.17191283292978207,True,148,0,1625,1.0,0.09107692307692308,0.0,Affordable,Affordable
20302148809,71,579,0.1226252158894646,True,228,1127,827,2.1,0.2756952841596131,0.314482373732676,Affordable,Moderately_Affordable
11603131938,71,658,0.10790273556231003,True,335,2000,1728,3.1,0.19386574074074073,0.2670940170940171,Affordable,Affordable
20802118009,71,706,0.10056657223796034,True,477,2950,2071,2.9,0.23032351521004346,0.3287152249006426,Affordable,Moderately_Affordable
11504162530,71,642,0.11059190031152648,True,603,2817,3097,3.3,0.1947045527930255,0.2099053674772112,Affordable,Affordable
20902152505,71,539,0.13172541743970315,True,351,1767,1152,2.3,0.3046875,0.35396634615384615,Moderately_Affordable,Moderately_Affordable
21204156521,71,682,0.10410557184750734,True,404,1600,1403,2.9,0.2879543834640057,0.26317232304402655,Affordable,Affordable
80104104013,71,604,0.11754966887417219,True,520,2167,2957,3.0,0.17585390598579642,0.16911630810852996,Affordable,Affordable
21204131018,71,418,0.16985645933014354,True,390,1083,974,2.3,0.4004106776180698,0.25659453482862105,Expensive,Affordable
