SA1_CODE_2021,Vietnam_population,total_population,concentration_ratio,is_cluster,Median_rent_weekly,Median_mortgage_repay_monthly,Median_tot_hhd_inc_weekly,Average_household_size,rent_to_income_ratio,mortgage_to_income_ratio,rent_affordability,mortgage_affordability
21301132906,470,920,0.5108695652173914,True,400,1626,1952,3.6,0.20491803278688525,0.19222887767969735,Affordable,Affordable
31001127434,469,1303,0.35993860322333077,True,285,1300,1130,3.1,0.252212389380531,0.26548672566371684,Affordable,Affordable
12702151104,468,755,0.6198675496688741,True,420,1704,1465,3.4,0.28668941979522183,0.26841690732475715,Affordable,Affordable
31001127443,467,1409,0.33144073811213626,True,350,1872,1916,3.4,0.1826722338204593,0.2254697286012526,Affordable,Affordable
21204131722,466,725,0.6427586206896552,True,346,1713,1412,2.9,0.24504249291784702,0.27996295489213335,Affordable,Affordable
21204146019,466,1367,0.3408924652523775,True,360,1800,1424,3.0,0.25280898876404495,0.29170267934312877,Affordable,Affordable
11901157244,465,1379,0.33720087019579403,True,400,1733,1241,2.7,0.32232070910556004,0.322258724353809,Moderately_Affordable,Moderately_Affordable
12503148006,465,1098,0.42349726775956287,True,318,1600,1196,3.1,0.26588628762541805,0.3087213789554927,Affordable,Moderately_Affordable
12702151328,464,698,0.664756446991404,True,390,2000,1787,3.7,0.21824286513710128,0.2582755800439068,Affordable,Affordable
21204131805,462,1162,0.39759036144578314,True,351,1950,1625,3.2,0.216,0.27692307692307694,Affordable,Affordable
12702151625,462,1253,0.3687150837988827,True,400,1717,1437,3.4,0.2783576896311761,0.27573470370965153,Affordable,Affordable
21204156604,461,1561,0.29532351057014733,True,466,2167,2479,3.3,0.18797902379991932,0.20172526142675395,Affordable,Affordable
40402110108,460,1261,0.3647898493259318,True,300,1340,1369,2.8,0.2191380569758948,0.22588076642130697,Affordable,Affordable
21301133702,460,859,0.5355064027939465,True,355,1703,1381,3.1,0.25706010137581464,0.2845763939174511,Affordable,Affordable
21303134907,459,1023,0.44868035190615835,True,448,2500,2325,3.1,0.19268817204301075,0.24813895781637718,Affordable,Affordable
21301133406,458,914,0.5010940919037199,True,351,1700,1140,3.0,0.3078947368421053,0.3441295546558704,Moderately_Affordable,Moderately_Affordable
21301132905,457,941,0.485653560042508,True,400,2000,1733,3.6,0.2308136180034622,0.2663234053886102,Affordable,Affordable
21301133305,457,859,0.5320139697322468,True,300,1559,1375,2.9,0.21818181818181817,0.26165034965034967,Affordable,Affordable
21204131718,457,802,0.5698254364089775,True,367,2000,1323,3.0,0.2773998488284203,0.3488574917146346,Affordable,Moderately_Affordable
21204156628,456,1535,0.2970684039087948,True,455,2134,2345,3.3,0.19402985074626866,0.21000492045268165,Affordable,Affordable
21301133301,456,1162,0.3924268502581756,True,310,1300,1109,3.0,0.2795311091073039,0.27051397655545534,Affordable,Affordable
21301133538,455,538,0.845724907063197,True,322,1659,1062,3.1,0.3032015065913371,0.3604954367666232,Moderately_Affordable,Moderately_Affordable
21204131825,455,1057,0.4304635761589404,True,360,1800,1485,3.3,0.24242424242424243,0.27972027972027974,Affordable,Affordable
31001156301,454,1106,0.4104882459312839,True,380,1500,1764,3.5,0.21541950113378686,0.19623233908948196,Affordable,Affordable
12702150936,454,1184,0.38344594594594594,True,250,1530,744,2.8,0.33602150537634407,0.47456575682382135,Moderately_Affordable,Expensive
21301133701,454,802,0.5660847880299252,True,300,1600,1359,2.8,0.22075055187637968,0.271692986924775,Affordable,Affordable
21204131714,454,952,0.47689075630252103,True,296,1542,1354,2.9,0.21861152141802068,0.2628110441995228,Affordable,Affordable
12702150935,451,1127,0.40017746228926354,True,269,1733,894,2.6,0.30089485458612975,0.4473412493546722,Moderately_Affordable,Expensive
21301133717,451,1028,0.438715953307393,True,345,1517,1288,2.7,0.26785714285714285,0.27179885332059245,Affordable,Affordable
21301133611,450,1311,0.34324942791762014,True,346,1800,1559,2.8,0.22193713919178962,0.2664429861350965,Affordable,Affordable
12702150925,450,943,0.47720042417815484,True,430,1650,1645,3.2,0.2613981762917933,0.23147065700257188,Affordable,Affordable
11901136142,448,1447,0.30960608154803043,True,380,1980,1517,2.9,0.2504943968358603,0.30120176461639875,Affordable,Moderately_Affordable
21303134732,445,955,0.46596858638743455,True,196,1652,1083,2.5,0.1809787626962142,0.35201363733219687,Affordable,Moderately_Affordable
11901157222,443,765,0.5790849673202615,True,406,1881,1112,3.1,0.36510791366906475,0.3903569452130603,Moderately_Affordable,Moderately_Affordable
21301133510,443,1035,0.4280193236714976,True,332,1320,1260,2.7,0.2634920634920635,0.24175824175824176,Affordable,Affordable
21204131822,441,1377,0.3202614379084967,True,369,1570,1545,3.3,0.23883495145631067,0.23450336071695296,Affordable,Affordable
11901157213,440,804,0.5472636815920398,True,478,1300,1364,3.4,0.35043988269794724,0.21994134897360704,Moderately_Affordable,Affordable
21301133403,437,757,0.5772787318361955,True,321,1318,1062,2.7,0.3022598870056497,0.2863972186006084,Moderately_Affordable,Affordable
21204131727,437,972,0.4495884773662551,True,376,1350,1262,3.2,0.2979397781299525,0.2468609045471169,Affordable,Affordable
12702151145,437,571,0.7653239929947461,True,330,650,863,2.6,0.3823870220162225,0.17381228273464658,Moderately_Affordable,Affordable
21301133708,437,750,0.5826666666666667,True,359,2000,1055,2.7,0.3402843601895735,0.43747721472839957,Moderately_Affordable,Expensive
12702151144,436,999,0.4364364364364364,True,440,2100,1625,3.6,0.27076923076923076,0.2982248520710059,Affordable,Affordable
21301133414,435,909,0.47854785478547857,True,346,1700,1201,2.8,0.2880932556203164,0.3266508678665215,Affordable,Moderately_Affordable
21204146010,435,1084,0.40129151291512916,True,365,1473,1243,3.0,0.2936444086886565,0.2734698929389195,Affordable,Affordable
21301133842,434,1038,0.41811175337186895,True,375,1625,1728,3.0,0.2170138888888889,0.2170138888888889,Affordable,Affordable
12503147925,434,1386,0.31313131313131315,True,460,2000,1658,3.3,0.27744270205066346,0.2783706040642108,Affordable,Affordable
21301132915,433,1132,0.3825088339222615,True,430,2000,2312,3.6,0.18598615916955016,0.19962736225712005,Affordable,Affordable
21204131728,433,753,0.5750332005312085,True,375,1083,1375,3.4,0.2727272727272727,0.18176223776223777,Affordable,Affordable
12702150910,432,1008,0.42857142857142855,True,410,1723,1567,3.1,0.2616464582003829,0.25374306612341074,Affordable,Affordable
12702151126,432,682,0.6334310850439883,True,320,1062,918,2.5,0.3485838779956427,0.2669683257918552,Moderately_Affordable,Affordable
40402110225,431,1019,0.422963689892051,True,241,1495,981,2.6,0.24566768603465852,0.3516819571865443,Affordable,Moderately_Affordable
12702151603,430,1403,0.30648610121168923,True,445,2020,1320,3.6,0.3371212121212121,0.3531468531468531,Moderately_Affordable,Moderately_Affordable
31001127112,429,914,0.46936542669584247,True,340,1640,1463,3.1,0.23239917976760083,0.2586886797413113,Affordable,Affordable
31001127410,428,817,0.5238678090575275,True,150,1350,697,2.5,0.2152080344332855,0.44697053305374684,Affordable,Expensive
40401109720,428,1138,0.37609841827768015,True,310,1560,1427,2.8,0.21723896285914507,0.25227750525578135,Affordable,Affordable
21301132901,428,1108,0.3862815884476534,True,415,1750,2180,3.7,0.19036697247706422,0.18525052928722655,Affordable,Affordable
31001127427,427,756,0.5648148148148148,True,248,1320,1057,2.9,0.2346263008514664,0.2881886325594935,Affordable,Affordable
12702151627,427,1157,0.3690579083837511,True,430,2058,1460,3.5,0.2945205479452055,0.32528977871443626,Affordable,Moderately_Affordable
31001127213,426,732,0.5819672131147541,True,320,1363,1375,2.9,0.23272727272727273,0.22875524475524475,Affordable,Affordable
12702150939,425,981,0.4332313965341488,True,360,1899,1312,3.6,0.27439024390243905,0.3340173545966229,Affordable,Moderately_Affordable
21301133503,424,1265,0.33517786561264823,True,346,1500,1474,2.9,0.23473541383989144,0.23483978707859304,Affordable,Affordable
21301133715,423,621,0.6811594202898551,True,339,934,1325,3.0,0.2558490566037736,0.16267053701015965,Affordable,Affordable
11901136134,423,1373,0.3080844865258558,True,500,2540,1773,3.4,0.2820078962210942,0.33060002603149813,Affordable,Moderately_Affordable
21301133514,422,933,0.45230439442658094,True,271,1300,1016,2.2,0.26673228346456695,0.2952755905511811,Affordable,Affordable
12702151325,422,816,0.5171568627450981,True,370,1821,1625,3.4,0.2276923076923077,0.25860355029585796,Affordable,Affordable
11901136132,421,1077,0.39090064995357476,True,450,1950,1410,3.4,0.3191489361702128,0.3191489361702128,Moderately_Affordable,Moderately_Affordable
12702151218,419,1208,0.3468543046357616,True,400,2000,1487,3.4,0.26899798251513113,0.310382287517459,Affordable,Moderately_Affordable
21301133314,418,1093,0.38243366880146384,True,343,1550,1224,2.8,0.28022875816993464,0.2922322775263952,Affordable,Affordable
21301133320,417,901,0.462819089900111,True,320,1347,1357,3.0,0.23581429624170966,0.22906864690210305,Affordable,Affordable
21204146021,417,1653,0.25226860254083483,True,360,1810,1507,2.6,0.23888520238885202,0.2771680873870655,Affordable,Affordable
40402110223,417,1130,0.36902654867256635,True,260,1700,1619,2.9,0.1605929586164299,0.24231481921413978,Affordable,Affordable
12702150912,417,916,0.45524017467248906,True,410,2084,1481,3.3,0.27683997299122215,0.32472861372253675,Affordable,Moderately_Affordable
12702150909,417,1421,0.29345531315974666,True,470,2000,1843,3.5,0.25501899077590884,0.2504278141825619,Affordable,Affordable
11901157110,416,1310,0.31755725190839695,True,262,2450,1181,3.1,0.2218458933107536,0.4787337979547971,Affordable,Expensive
21204131808,416,876,0.4748858447488584,True,327,1680,1333,2.6,0.245311327831958,0.2908419412545444,Affordable,Affordable
40402110201,415,1176,0.352891156462585,True,350,1517,1557,3.3,0.224791265253693,0.22484066992737514,Affordable,Affordable
12503148010,413,908,0.45484581497797355,True,385,2075,1666,3.5,0.23109243697478993,0.2874226613722412,Affordable,Affordable
12702151224,413,671,0.6154992548435171,True,380,1733,1042,3.0,0.3646833013435701,0.38380333677838474,Moderately_Affordable,Moderately_Affordable
21301133519,413,552,0.7481884057971014,True,318,1360,1031,2.8,0.3084384093113482,0.3044094605685294,Moderately_Affordable,Moderately_Affordable
21301133333,412,1228,0.3355048859934853,True,306,1592,1241,3.0,0.2465753424657534,0.29603917436310667,Affordable,Affordable
21301133710,412,746,0.5522788203753352,True,322,2000,1075,2.6,0.29953488372093023,0.4293381037567084,Affordable,Expensive
21301133525,411,666,0.6171171171171171,True,350,1200,1208,3.0,0.2897350993377483,0.22924095771777891,Affordable,Affordable
21301133609,411,1019,0.40333660451422965,True,380,1733,1579,2.7,0.24065864471184295,0.2532761728455205,Affordable,Affordable
21301133605,409,688,0.5944767441860465,True,320,1967,1034,2.6,0.30947775628626695,0.43899717303972624,Moderately_Affordable,Expensive
21303134702,409,1404,0.2913105413105413,True,336,1798,1507,2.8,0.22295952222959523,0.2753305089071512,Affordable,Affordable
12702151124,408,535,0.7626168224299066,True,300,1409,1045,2.7,0.28708133971291866,0.311152005888848,Affordable,Moderately_Affordable
40401109723,408,1582,0.2579013906447535,True,300,1559,1364,2.8,0.21994134897360704,0.2637604331152718,Affordable,Affordable
21301132917,408,1335,0.3056179775280899,True,475,2000,2361,3.9,0.20118593816179586,0.19548431238393119,Affordable,Affordable
12702150940,408,1305,0.31264367816091954,True,450,2167,1515,3.2,0.297029702970297,0.3300837776085301,Affordable,Moderately_Affordable
21303134703,407,792,0.5138888888888888,True,205,1733,1266,2.8,0.16192733017377567,0.31589500546846516,Affordable,Moderately_Affordable
21303134744,407,702,0.5797720797720798,True,335,1517,2312,3.4,0.1448961937716263,0.15141735427202554,Affordable,Affordable
12702151132,406,685,0.5927007299270073,True,320,1000,1023,2.4,0.3128054740957967,0.22558087074216107,Moderately_Affordable,Affordable
21301133721,404,683,0.5915080527086384,True,360,1767,1542,3.4,0.23346303501945526,0.2644417838970368,Affordable,Affordable
21303134811,403,1043,0.38638542665388304,True,361,1525,1550,2.2,0.23290322580645162,0.22704714640198512,Affordable,Affordable
12503148027,403,1098,0.3670309653916211,True,260,1700,970,2.9,0.26804123711340205,0.40444091990483744,Affordable,Expensive
11901157124,403,1180,0.34152542372881356,True,425,2000,1600,3.5,0.265625,0.28846153846153844,Affordable,Affordable
21301133413,403,889,0.453318335208099,True,350,1400,1259,2.9,0.2779984114376489,0.25661391825013746,Affordable,Affordable
12503148012,401,806,0.4975186104218362,True,330,1285,1161,2.8,0.2842377260981912,0.25541641820711586,Affordable,Affordable
11901157237,400,1226,0.3262642740619902,True,500,1900,1819,3.7,0.2748763056624519,0.2410453757347655,Affordable,Affordable
21204131726,400,1138,0.351493848857645,True,390,2167,1886,3.5,0.2067868504772004,0.26515213312668245,Affordable,Affordable
40402110215,400,954,0.4192872117400419,True,315,1539,1408,2.6,0.2237215909090909,0.25223994755244755,Affordable,Affordable
21301133318,400,1039,0.3849855630413859,True,321,1755,994,2.9,0.32293762575452717,0.4074446680080483,Moderately_Affordable,Expensive
12702151624,400,1953,0.2048131080389145,True,428,2000,1266,3.1,0.3380726698262243,0.36456434560699963,Moderately_Affordable,Moderately_Affordable
21301133436,399,1180,0.338135593220339,True,332,1429,1312,2.8,0.2530487804878049,0.2513484990619137,Affordable,Affordable
21303134706,398,819,0.48595848595848595,True,311,2167,1428,2.9,0.21778711484593838,0.35019392372333547,Affordable,Moderately_Affordable
11901136116,398,861,0.462253193960511,True,420,2600,1765,3.6,0.23796033994334279,0.33994334277620397,Affordable,Moderately_Affordable
31001127212,397,780,0.5089743589743589,True,338,1517,1545,3.0,0.21877022653721684,0.22658700522778194,Affordable,Affordable
12702151206,397,1002,0.3962075848303393,True,380,1842,1604,3.4,0.23690773067331672,0.26501055054671013,Affordable,Affordable
40204117215,396,1515,0.2613861386138614,True,282,1293,1037,2.2,0.2719382835101254,0.28773829834582004,Affordable,Affordable
11901157122,396,879,0.45051194539249145,True,520,2258,1579,3.3,0.3293223559214693,0.33000438446923563,Moderately_Affordable,Moderately_Affordable
11901136118,396,1177,0.3364485981308411,True,447,2282,1721,3.0,0.2597327135386403,0.3059938318508917,Affordable,Moderately_Affordable
21301133844,395,963,0.4101765316718588,True,353,1499,1480,3.2,0.23851351351351352,0.23373180873180874,Affordable,Affordable
21301133509,395,624,0.6330128205128205,True,341,1404,974,2.7,0.35010266940451745,0.3326488706365503,Moderately_Affordable,Moderately_Affordable
21204131804,394,976,0.4036885245901639,True,338,1236,1281,2.9,0.26385636221701797,0.22266258331832103,Affordable,Affordable
12503148025,394,1072,0.3675373134328358,True,185,2123,988,2.8,0.18724696356275303,0.4958735596387418,Affordable,Expensive
21301133420,394,1122,0.3511586452762923,True,320,1515,1366,2.9,0.2342606149341142,0.2559409843450839,Affordable,Affordable
12702151348,394,611,0.6448445171849427,True,495,1975,1781,3.9,0.2779337450870298,0.25590636202651923,Affordable,Affordable
12702150911,394,1087,0.3624655013799448,True,450,1766,1440,3.3,0.3125,0.2830128205128205,Moderately_Affordable,Affordable
11901157227,393,929,0.42303552206673845,True,450,1800,1666,3.5,0.27010804321728693,0.24933050143134178,Affordable,Affordable
12702151212,393,907,0.43329658213891953,True,420,2000,1531,3.3,0.27433050293925537,0.30146209114203887,Affordable,Moderately_Affordable
21301132911,393,978,0.401840490797546,True,443,2000,2362,3.6,0.18755292125317527,0.19540155018563146,Affordable,Affordable
12702151619,393,1281,0.30679156908665106,True,450,1967,1512,3.6,0.2976190476190476,0.3002136752136752,Affordable,Moderately_Affordable
21204131802,393,823,0.4775212636695018,True,368,1559,1656,3.1,0.2222222222222222,0.21725195094760313,Affordable,Affordable
12702150920,392,1205,0.3253112033195021,True,440,2163,2078,3.7,0.21174205967276227,0.24020878063226475,Affordable,Affordable
12503147918,392,1159,0.3382226056945643,True,380,2167,1394,3.1,0.27259684361549497,0.35873523893609977,Affordable,Moderately_Affordable
12701159426,392,1001,0.3916083916083916,True,400,1733,1360,3.3,0.29411764705882354,0.2940610859728507,Affordable,Affordable
12702151156,391,556,0.7032374100719424,True,400,1691,1531,3.3,0.2612671456564337,0.25488619806059387,Affordable,Affordable
11901135502,390,2883,0.13527575442247658,True,500,2600,2223,3.2,0.2249212775528565,0.2699055330634278,Affordable,Affordable
12702152021,388,1171,0.33134073441502987,True,475,2000,1437,3.4,0.33054975643702156,0.3211819495744339,Moderately_Affordable,Moderately_Affordable
31001127407,387,923,0.419284940411701,True,219,1083,906,2.8,0.24172185430463577,0.27585328578706064,Affordable,Affordable
21301133534,387,796,0.4861809045226131,True,328,1300,1360,3.0,0.2411764705882353,0.22058823529411764,Affordable,Affordable
11901135610,386,1390,0.2776978417266187,True,480,2211,1399,3.3,0.3431022158684775,0.3647110573486556,Moderately_Affordable,Moderately_Affordable
20607151801,385,707,0.5445544554455446,True,445,1842,1894,2.3,0.23495248152059134,0.2244334335147429,Affordable,Affordable
